frame1 #-0,8455304#0,8880367#3,119562#-0,8403175#0,6900553#3,139888# -0,6409575#0,1071309#3,226327#-0,9835227#0,5674397#2,806816#-0,637986#0,1743579#3,239013#-0,987274#0,5724487#2,917423#-0,6290715#0,3760391#3,289919#-0,9771532#0,3435886#3,071804#-0,6781656#0,5761806#3,166788#-0,9641148#0,5704347#3,06505#-0,8440995#0,3484067#3,150944#-0,8337645#0,2823856#3,124991#-0,7683499#0,2167357#3,139464#-0,897027#0,21415#3,101406#-0,7647868#-0,2431528#2,881409#-0,7570095#-0,2663608#2,876906#-0,7457851#-0,6179528#2,790715#-0,7468773#-0,6184727#2,789665#-0,7644694#-0,6711084#2,735568#-0,801367#-0,6929176#2,74169#0  
frame2 #-0,8453957#0,8877649#3,118937#-0,8402594#0,6900668#3,139555# -0,6344126#0,1215879#3,180932#-0,9833228#0,5671276#2,806935#-0,6323602#0,1857497#3,204981#-0,9853902#0,5755877#2,912958#-0,6262026#0,3782352#3,289916#-0,9760298#0,3413698#3,067443#-0,6779832#0,5764294#3,166394#-0,9640993#0,5706638#3,064557#-0,8440332#0,3487107#3,150457#-0,8336908#0,2828193#3,124424#-0,7682221#0,2172395#3,138683#-0,8970121#0,2145239#3,100958#-0,7598893#-0,1449526#2,927254#-0,7670807#-0,1756529#2,902465#-0,7480083#-0,541729#2,809846#-0,7450806#-0,5766891#2,808233#-0,7167343#-0,5857659#2,731291#-0,7851576#-0,6643996#2,75608#0  
frame3 #-0,8452053#0,8883647#3,117418#-0,8402029#0,6900611#3,138524# -0,6546078#0,1901029#3,136506#-0,9834617#0,5724514#2,825516#-0,6319275#0,2010263#3,197278#-0,9872323#0,5711662#2,914718#-0,6232889#0,3859389#3,30079#-0,9735262#0,3434341#3,060639#-0,6781892#0,5782591#3,16506#-0,9631844#0,5729239#3,064414#-0,8438969#0,3487727#3,150276#-0,8336518#0,2828129#3,124366#-0,7682225#0,2173506#3,138363#-0,8968034#0,2147226#3,101231#-0,7665785#-0,2362132#2,885883#-0,7564406#-0,2396261#2,885412#-0,7459881#-0,6045674#2,795825#-0,7370836#-0,6083572#2,807593#-0,7675717#-0,6699125#2,750386#-0,7993987#-0,6829106#2,75276#0  
frame4 #-0,8454651#0,8897186#3,119317#-0,8397346#0,6902878#3,138817# -0,6378543#0,1492429#3,105113#-0,9825633#0,569067#2,819383#-0,6316725#0,2075666#3,178082#-0,9869345#0,5699961#2,913603#-0,6240667#0,3833147#3,299112#-0,9733487#0,343575#3,060986#-0,6780365#0,5784452#3,164486#-0,9613293#0,5729144#3,063631#-0,8440726#0,3487072#3,150287#-0,8339618#0,2826344#3,124442#-0,7692133#0,2174088#3,138244#-0,8970199#0,2147151#3,101407#-0,7583832#-0,1484838#2,927535#-0,7556263#-0,2435597#2,884809#-0,74693#-0,5687743#2,803892#-0,7370957#-0,6086724#2,808168#-0,7152696#-0,6134132#2,724377#-0,8148413#-0,6870461#2,796513#0  
frame5 #-0,8449729#0,8890357#3,119055#-0,8401022#0,6898784#3,139558# -0,6860148#0,2075145#3,013736#-0,9821767#0,5707686#2,816098#-0,6319811#0,2081677#3,176212#-0,9909186#0,5528469#2,897671#-0,6237754#0,3829467#3,299301#-0,9734346#0,3434976#3,061072#-0,678014#0,5785362#3,164303#-0,9613368#0,5728963#3,0636#-0,8438908#0,3487267#3,150425#-0,8336524#0,2828031#3,124548#-0,7686996#0,2177018#3,138322#-0,8965401#0,2148976#3,101497#-0,7583204#-0,1454854#2,929129#-0,7552176#-0,2466901#2,883006#-0,746735#-0,5765222#2,804432#-0,7413735#-0,6117704#2,802834#-0,7155264#-0,6205271#2,72594#-0,7790716#-0,6894177#2,749967#0  
frame6 #-0,845344#0,8886368#3,120779#-0,8401984#0,6899575#3,139579# -0,6845837#0,2090693#3,011604#-0,9822958#0,5698299#2,815477#-0,6323516#0,2097384#3,171082#-0,991551#0,5560142#2,90785#-0,6227602#0,3821494#3,298407#-0,9714584#0,3412016#3,059951#-0,6783983#0,5784895#3,164091#-0,96131#0,5729656#3,063701#-0,8439313#0,3487907#3,150401#-0,8336896#0,282874#3,124484#-0,7688757#0,2179802#3,138065#-0,8964987#0,2153172#3,10168#-0,758327#-0,1455394#2,928909#-0,7548952#-0,2460066#2,883616#-0,7463356#-0,5831372#2,803625#-0,7375244#-0,6142117#2,808098#-0,7149675#-0,6274211#2,724614#-0,7977747#-0,6865342#2,750737#0  
frame7 #-0,8458813#0,8885918#3,121659#-0,8399528#0,6899122#3,13986# -0,6856158#0,2107568#3,011091#-0,9819733#0,571435#2,811273#-0,629217#0,2035257#3,178696#-0,9906924#0,5571561#2,908626#-0,6228995#0,3817088#3,297499#-0,9714381#0,3418359#3,060051#-0,678452#0,57842#3,164233#-0,961347#0,5735215#3,064434#-0,8437074#0,3488676#3,150517#-0,8334849#0,2830002#3,12451#-0,7687202#0,2180361#3,138045#-0,8961797#0,2156555#3,10172#-0,7582878#-0,1455648#2,928887#-0,7547557#-0,2451463#2,883003#-0,7461478#-0,5884824#2,80235#-0,7375882#-0,614209#2,807964#-0,7146292#-0,6331672#2,722559#-0,7998151#-0,6873649#2,751835#0  
frame8 #-0,8457879#0,8873505#3,122591#-0,8401282#0,6893412#3,140382# -0,6381267#0,1457116#3,096743#-0,9810541#0,5706605#2,808437#-0,6250551#0,1970434#3,174967#-0,9938933#0,5428348#2,926428#-0,625368#0,3747234#3,29573#-0,9710483#0,3382782#3,06168#-0,6781555#0,5774471#3,163101#-0,9600136#0,5721185#3,064145#-0,8434893#0,3487158#3,150766#-0,8332015#0,2829325#3,124649#-0,7685018#0,2180812#3,138149#-0,8955459#0,2156713#3,101878#-0,7578306#-0,1458546#2,929112#-0,7550325#-0,2442738#2,882512#-0,7459559#-0,592328#2,801511#-0,7359485#-0,6129872#2,810434#-0,7672924#-0,6660544#2,748212#-0,7661021#-0,6613408#2,7131#0  
frame9 #-0,8467368#0,8882202#3,123198#-0,8402029#0,6890044#3,140203# -0,6608453#0,2105655#3,0701#-0,9802836#0,5705554#2,806083#-0,6404113#0,2307831#3,133348#-0,9900429#0,5433739#2,92184#-0,6252707#0,3750437#3,295746#-0,9688138#0,3365475#3,058247#-0,6781555#0,5776663#3,163259#-0,9591489#0,5720149#3,063336#-0,8437485#0,3486426#3,150637#-0,8333532#0,2829004#3,124473#-0,7690142#0,2183856#3,137545#-0,8955811#0,2156928#3,101855#-0,7578862#-0,1457848#2,92896#-0,7547618#-0,2441116#2,88251#-0,746146#-0,5952618#2,801358#-0,7373118#-0,6127803#2,8087#-0,7678037#-0,6657343#2,747556#-0,7549738#-0,6698427#2,752836#0 
frame10 #-0,8469063#0,8878677#3,122365#-0,8400995#0,6889399#3,140201# -0,6858591#0,2075486#3,013654#-0,9803477#0,570654#2,806393#-0,6413798#0,2250004#3,132591#-0,9900671#0,5442272#2,922885#-0,6259574#0,3719943#3,292712#-0,9690577#0,3368915#3,057954#-0,6783119#0,5777588#3,163486#-0,9597678#0,571137#3,06363#-0,8437507#0,3486218#3,150706#-0,8333706#0,2828828#3,124471#-0,7691023#0,217959#3,137383#-0,8956801#0,2159108#3,101937#-0,7572826#-0,1458829#2,929105#-0,7540917#-0,2500904#2,881502#-0,746122#-0,5981719#2,800924#-0,7401727#-0,617748#2,802439#-0,7674488#-0,6679097#2,745243#-0,7996871#-0,6899767#2,751516#0  
frame11 #-0,8469858#0,8869774#3,124705#-0,8400436#0,6888245#3,140335# -0,6255756#0,152799#3,116344#-0,9803021#0,5706586#2,806296#-0,6197847#0,2115937#3,189744#-0,9903021#0,5446485#2,923866#-0,6243148#0,3922153#3,306617#-0,9702208#0,340895#3,059866#-0,6782345#0,5779541#3,165692#-0,9598875#0,5711719#3,063432#-0,8438531#0,3487073#3,150724#-0,8332248#0,2830493#3,12448#-0,7688429#0,2179189#3,137083#-0,8953764#0,2170908#3,102734#-0,7581351#-0,1460172#2,928417#-0,7538113#-0,2508162#2,880029#-0,7460186#-0,6002526#2,799965#-0,7344607#-0,6186272#2,815622#-0,7722338#-0,6694568#2,751916#-0,7492437#-0,6707339#2,7445#0  
