frame1 #-0,8618461#0,8812561#3,206446#-0,8673527#0,6808832#3,218407# -0,6078402#0,2138045#3,375265#-0,9029918#0,5712535#2,976255#-0,6320184#0,2599213#3,351996#-0,952074#0,5638089#2,985311#-0,6549351#0,4088964#3,350443#-1,099321#0,5414749#3,025052#-0,7040163#0,5654474#3,252516#-0,9989585#0,5554565#3,162212#-0,8668951#0,3476811#3,230021#-0,8561488#0,2840593#3,200285#-0,7878847#0,2189359#3,207751#-0,9206086#0,21444#3,182395#-0,7930738#-0,2428374#2,948991#-0,7780754#-0,2549427#2,952369#-0,7635012#-0,5981501#2,862876#-0,7730466#-0,5808845#2,869875#-0,7834435#-0,6590083#2,826067#-0,7479779#-0,6215172#2,797263#0  
frame2 #-0,8630789#0,8832824#3,206867#-0,866881#0,682296#3,216912# -0,6165601#0,2280479#3,177603#-1,017099#0,5874077#2,897964#-0,6576391#0,2428782#3,224445#-1,011119#0,504626#2,968722#-0,6467746#0,375394#3,373443#-0,9911374#0,3120051#3,136713#-0,703972#0,5655037#3,251771#-0,9969005#0,5602862#3,159701#-0,8661511#0,3487693#3,229352#-0,8550326#0,2850524#3,199965#-0,7870538#0,2195046#3,207501#-0,9183844#0,2171474#3,182616#-0,7938101#-0,1547835#2,97919#-0,7937852#-0,1870945#2,952072#-0,763813#-0,5851512#2,865278#-0,7691008#-0,5868964#2,866756#-0,7384482#-0,625233#2,793886#-0,7437361#-0,6269782#2,795364#0  
frame3 #-0,8659552#0,8831076#3,206289#-0,8668739#0,6823077#3,216933# -0,6384929#0,2292164#3,157322#-1,018485#0,581563#2,902009#-0,6477925#0,2196258#3,241813#-1,019568#0,5184148#2,982852#-0,6470293#0,3753106#3,370604#-0,9893808#0,2975328#3,134709#-0,7045582#0,5660468#3,250025#-0,9969656#0,5603286#3,159453#-0,866099#0,3488925#3,229103#-0,8551839#0,2852325#3,19965#-0,7873714#0,2198617#3,206933#-0,9185946#0,2173381#3,182235#-0,7930329#-0,2438764#2,94034#-0,7809759#-0,2501678#2,949062#-0,7620674#-0,597322#2,862464#-0,7658536#-0,5895345#2,865152#-0,7811033#-0,6557387#2,82029#-0,7408915#-0,6294874#2,793892#0  
frame4 #-0,8665586#0,8802626#3,199164#-0,8670973#0,6827288#3,216843# -0,6656794#0,1754956#3,165104#-1,019251#0,5811074#2,901668#-0,662866#0,2246532#3,209412#-1,018895#0,5324395#2,998265#-0,6544257#0,3721262#3,354864#-0,994929#0,3015628#3,146451#-0,7050444#0,5659325#3,248278#-0,9967626#0,5606933#3,159265#-0,8661839#0,3488586#3,229082#-0,8554568#0,2850871#3,199677#-0,7878528#0,2196748#3,206952#-0,9187869#0,2173389#3,182311#-0,7928255#-0,2431412#2,941136#-0,7597556#-0,1690251#3,005958#-0,7611433#-0,5961067#2,862959#-0,7686642#-0,5817127#2,867826#-0,780102#-0,6556091#2,820169#-0,7437613#-0,6220918#2,79575#0  
frame5 #-0,865927#0,8806083#3,198604#-0,8669388#0,6831208#3,216432# -0,6671696#0,1759016#3,165856#-1,019574#0,5860865#2,905298#-0,6630794#0,2251925#3,211061#-1,018723#0,5265588#2,981816#-0,6508089#0,3730655#3,359218#-0,9979292#0,309987#3,157545#-0,7049509#0,5651479#3,246575#-0,9967265#0,5607825#3,159007#-0,8661505#0,3489316#3,228976#-0,8556304#0,2850704#3,199667#-0,7881248#0,2195364#3,207091#-0,9191415#0,2173848#3,182157#-0,7928237#-0,2431762#2,941301#-0,7914792#-0,185426#2,954527#-0,7609727#-0,5961149#2,863367#-0,7682594#-0,5831097#2,86849#-0,7804466#-0,6556075#2,820476#-0,7435322#-0,6237904#2,795847#0  
frame6 #-0,8665725#0,8806279#3,200361#-0,8667951#0,6828374#3,215904# -0,6630074#0,1685238#3,206334#-1,020327#0,5829308#2,905452#-0,6580283#0,2242806#3,242097#-1,024126#0,5496485#2,97933#-0,6430909#0,3915508#3,361922#-0,9960202#0,3440295#3,163982#-0,7044772#0,5648489#3,248093#-0,9967603#0,561168#3,158862#-0,8660576#0,3492372#3,228642#-0,8553768#0,2854977#3,199566#-0,7878159#0,2196936#3,207213#-0,9189411#0,2178775#3,181931#-0,7928655#-0,2432554#2,941402#-0,7914183#-0,1854053#2,954364#-0,761127#-0,5953524#2,863273#-0,7708933#-0,5789524#2,869832#-0,7794998#-0,6549454#2,818093#-0,7456127#-0,6199235#2,796782#0  
frame7 #-0,8664323#0,8804418#3,200055#-0,8666532#0,6824474#3,213253# -0,6637879#0,165507#3,203253#-1,020906#0,5813737#2,905017#-0,6586615#0,2206439#3,239346#-1,0275#0,5536242#2,984891#-0,6432825#0,3860546#3,360143#-0,9984978#0,3428176#3,153668#-0,7041615#0,5650551#3,248224#-0,997505#0,5625609#3,157607#-0,8656838#0,3504875#3,226979#-0,8549087#0,2869559#3,19834#-0,7872653#0,2201525#3,206995#-0,9187367#0,219208#3,179898#-0,792827#-0,2433852#2,941525#-0,7916782#-0,1854179#2,954426#-0,7604584#-0,5954832#2,862147#-0,7695369#-0,5809845#2,867954#-0,7790385#-0,6546442#2,817798#-0,7438652#-0,6221964#2,794639#0  
frame8 #-0,8667772#0,8815913#3,196957#-0,866431#0,6832746#3,210622# -0,6746733#0,1797432#3,180671#-1,02145#0,5788569#2,903445#-0,666906#0,2304127#3,222243#-1,027971#0,5532464#2,984282#-0,6436042#0,3824212#3,359497#-0,9968267#0,3369864#3,142672#-0,7039325#0,5632104#3,246582#-0,9976231#0,5629036#3,157871#-0,866073#0,350262#3,225825#-0,8558054#0,2862636#3,197734#-0,7884495#0,2187028#3,206041#-0,9198348#0,2189416#3,17991#-0,7928049#-0,2434402#2,941746#-0,7565932#-0,1767534#3,016326#-0,7604269#-0,5953141#2,862267#-0,7689754#-0,5821308#2,868323#-0,7789993#-0,654625#2,817845#-0,7436734#-0,6236455#2,794592#0  
frame9 #-0,8665227#0,8814515#3,197125#-0,8667979#0,6827503#3,209598# -0,6747532#0,1791762#3,179562#-1,021184#0,5803722#2,901628#-0,6674768#0,2295621#3,221424#-1,017527#0,5401453#2,957296#-0,6456476#0,3807199#3,359554#-0,9996275#0,3391925#3,145518#-0,7039502#0,5634249#3,247013#-0,9971578#0,563145#3,156675#-0,8660637#0,3501678#3,225186#-0,8557594#0,2861029#3,197725#-0,7884097#0,218658#3,206061#-0,9197256#0,2188146#3,180069#-0,792823#-0,2435566#2,94172#-0,718118#-0,1377733#3,06906#-0,7602841#-0,5951492#2,862324#-0,7422811#-0,5512689#2,884939#-0,7787006#-0,6543718#2,817226#-0,7164618#-0,5929629#2,811065#0  
frame10 #-0,8667642#0,8810615#3,197536#-0,8666969#0,6827838#3,209698# -0,672638#0,186547#3,166476#-1,021295#0,5784714#2,901387#-0,666436#0,2344166#3,211245#-1,024148#0,5370591#2,954951#-0,6478298#0,3780254#3,358119#-0,9996262#0,3392489#3,145484#-0,7036029#0,5642136#3,247728#-0,997612#0,5625319#3,156424#-0,8654035#0,3501559#3,224795#-0,8550269#0,2860323#3,197837#-0,7872748#0,2181367#3,206319#-0,9188409#0,2188078#3,180176#-0,7928112#-0,2435955#2,94237#-0,7193676#-0,1337801#3,069496#-0,7604756#-0,5948684#2,862511#-0,7526633#-0,5522188#2,885435#-0,7786869#-0,6543546#2,816958#-0,7265899#-0,59406#2,811315#0  
frame11 #-0,8668659#0,881229#3,197618#-0,8666368#0,6828096#3,209706# -0,6688781#0,190029#3,171803#-1,021549#0,5845245#2,908399#-0,664256#0,2371588#3,216601#-1,029258#0,5548984#2,940531#-0,6503899#0,3785483#3,363565#-1,001611#0,3677869#3,118798#-0,7041954#0,5636607#3,2468#-0,9980903#0,5628522#3,156952#-0,865482#0,3501334#3,224309#-0,8555132#0,2859354#3,197659#-0,7882532#0,2175228#3,205526#-0,9196224#0,2192654#3,180391#-0,7928588#-0,243759#2,942638#-0,7213436#-0,1310023#3,073286#-0,7603074#-0,5950896#2,862756#-0,7621681#-0,5542654#2,891478#-0,7786427#-0,6543097#2,816965#-0,7362872#-0,5963445#2,816862#0  
