frame1 #-0,819408#0,8959668#3,300199#-0,8373591#0,7049065#3,337222# -0,6125209#0,1213122#3,391608#-0,9576167#0,5784746#2,697653#-0,6108883#0,1902762#3,408559#-0,9635314#0,4400027#2,994269#-0,6059905#0,3971684#3,472024#-0,9661#0,3254551#3,271458#-0,6642278#0,5953962#3,391624#-0,9577079#0,5924008#3,259412#-0,8292999#0,374028#3,347027#-0,8156335#0,310185#3,325259#-0,7457064#0,2401092#3,346917#-0,8777725#0,2387613#3,294791#-0,7463908#-0,2418242#3,078461#-0,7319487#-0,2448734#3,08758#-0,7240123#-0,5817745#2,994129#-0,7265064#-0,5815514#2,988571#-0,6934745#-0,6171478#2,933295#-0,6959686#-0,6169247#2,927737#0  
frame2 #-0,8214214#0,8958583#3,299632#-0,8356935#0,7036346#3,335013# -0,6565663#0,1191261#3,430329#-0,9576012#0,5785172#2,697766#-0,6441529#0,187307#3,438275#-0,9646047#0,5514269#2,823399#-0,6069127#0,3918498#3,474783#-0,960615#0,433548#3,093458#-0,6662378#0,5958854#3,391004#-0,9579571#0,5882332#3,259248#-0,8281461#0,3726308#3,346113#-0,8146189#0,3086047#3,324711#-0,7453929#0,2398983#3,346659#-0,8762897#0,2366436#3,294792#-0,7445797#-0,1475968#3,107232#-0,7318422#-0,2448755#3,087525#-0,725363#-0,5623225#2,999025#-0,7283704#-0,5830716#2,989923#-0,6949842#-0,597621#2,938457#-0,6979916#-0,6183701#2,929355#0  
frame3 #-0,8211756#0,8963703#3,302234#-0,8362167#0,7022344#3,332509# -0,6617177#0,2253141#3,306499#-0,9570432#0,5781686#2,696078#-0,6203858#0,1974723#3,389532#-0,9642498#0,5461997#2,827778#-0,607206#0,392038#3,475059#-0,9621351#0,4310564#3,09746#-0,6662607#0,5956354#3,390482#-0,9571976#0,5869418#3,260161#-0,8279951#0,3726166#3,345045#-0,8146365#0,3085859#3,324102#-0,7454486#0,2400585#3,346056#-0,8762375#0,2366329#3,294393#-0,7447853#-0,147758#3,106467#-0,7314401#-0,2451349#3,087591#-0,7250649#-0,5717361#2,997009#-0,7285786#-0,5828817#2,989976#-0,6948544#-0,6071802#2,93624#-0,6983681#-0,6183258#2,929207#0  
frame4 #-0,8234339#0,8985019#3,303885#-0,8361928#0,7021127#3,332448# -0,6846823#0,2781891#3,191075#-0,9531472#0,5787073#2,68917#-0,6400944#0,2361078#3,266195#-0,9624726#0,5475191#2,829167#-0,606811#0,3917617#3,474592#-0,960508#0,4301215#3,096371#-0,6662344#0,5979514#3,393432#-0,9565782#0,5832125#3,260757#-0,8281341#0,3723239#3,344616#-0,8148038#0,3082446#3,324025#-0,7456231#0,2401578#3,346021#-0,8765725#0,2350222#3,294243#-0,7448041#-0,1479769#3,106606#-0,731192#-0,2452048#3,087615#-0,7254624#-0,5764875#2,996545#-0,7308084#-0,5806069#2,997907#-0,6945082#-0,6123171#2,935258#-0,6998542#-0,6164365#2,93662#0  
frame5 #-0,8258858#0,9009923#3,307367#-0,8352169#0,7024554#3,331122# -0,696093#0,2850513#3,184799#-0,9548843#0,5788041#2,694015#-0,6523191#0,2431597#3,260474#-0,9632907#0,5486373#2,831869#-0,6068851#0,3965414#3,474708#-0,9605147#0,4302718#3,097499#-0,6672945#0,5977319#3,392228#-0,956741#0,5833915#3,260738#-0,8275786#0,3721409#3,343817#-0,8145076#0,3079053#3,32365#-0,7454379#0,240089#3,345038#-0,8763088#0,2349992#3,294402#-0,7447838#-0,1483663#3,106895#-0,7305038#-0,2463833#3,087995#-0,7254744#-0,5785375#2,993565#-0,7300346#-0,5760522#2,997019#-0,694432#-0,6147027#2,931762#-0,6989922#-0,6122174#2,935216#0  
frame6 #-0,824712#0,9024761#3,312023#-0,8353521#0,7016295#3,329358# -0,6685401#0,2454272#3,271005#-0,9582844#0,5781664#2,702161#-0,6268377#0,2154023#3,353411#-0,9643909#0,5479493#2,830517#-0,6099628#0,3885421#3,477003#-0,9602907#0,4315752#3,09686#-0,667437#0,5972003#3,392066#-0,9563946#0,5834047#3,261316#-0,8270543#0,3718138#3,342766#-0,8141589#0,3075621#3,32318#-0,7452219#0,2399467#3,344691#-0,875795#0,2349328#3,294209#-0,7446827#-0,1484096#3,106922#-0,7306402#-0,2464762#3,087799#-0,725639#-0,5800141#2,992101#-0,7292829#-0,5767339#2,996349#-0,6945866#-0,6163533#2,930056#-0,6982304#-0,6130731#2,934304#0  
frame7 #-0,8285939#0,9041812#3,312759#-0,8356036#0,7025516#3,329725# -0,6999912#0,2743405#3,176138#-0,9590804#0,5781657#2,705193#-0,6569637#0,2311501#3,251868#-0,9646553#0,5491905#2,831112#-0,6097051#0,3887999#3,477087#-0,9611238#0,4318501#3,096834#-0,6683244#0,5976199#3,390359#-0,9568691#0,5832843#3,261519#-0,8267976#0,3718124#3,342443#-0,8141533#0,3074942#3,323135#-0,7452067#0,2400751#3,344237#-0,8757424#0,2348299#3,294466#-0,7444797#-0,1484226#3,107134#-0,7300993#-0,2462766#3,087199#-0,7255871#-0,5812165#2,991466#-0,728679#-0,5777221#2,995776#-0,6948594#-0,6175639#2,929256#-0,6979513#-0,6140696#2,933566#0  
frame8 #-0,8290251#0,9043778#3,314305#-0,8354656#0,7025052#3,3297# -0,6701549#0,2304797#3,291745#-0,9596748#0,5779951#2,706127#-0,6294287#0,2015767#3,375209#-0,9657254#0,5471327#2,831628#-0,6108121#0,3856721#3,479123#-0,9611043#0,4332828#3,099089#-0,6684152#0,5972458#3,389891#-0,9569691#0,5844489#3,264239#-0,8264167#0,3714609#3,341988#-0,814101#0,3070161#3,32283#-0,7452576#0,2395183#3,343131#-0,8757232#0,2347938#3,294536#-0,7465508#-0,1350907#3,117084#-0,7300989#-0,2462501#3,08724#-0,7267011#-0,568804#2,994587#-0,7288316#-0,5814591#2,996756#-0,6964898#-0,6052625#2,931974#-0,6986203#-0,6179176#2,934142#0  
frame9 #-0,8284068#0,9040706#3,314633#-0,8350165#0,7017775#3,331573# -0,6758759#0,2716168#3,250267#-0,95976#0,5778911#2,706124#-0,6337988#0,2331009#3,329168#-0,9654777#0,5483085#2,832376#-0,6103802#0,3855993#3,479011#-0,9609409#0,4338908#3,099806#-0,668035#0,5970203#3,388097#-0,9566901#0,584915#3,265322#-0,8261492#0,3712286#3,341947#-0,8140368#0,3068566#3,32266#-0,7451915#0,2393679#3,3424#-0,8756819#0,2347785#3,294467#-0,7465976#-0,1394825#3,11499#-0,7300048#-0,2463225#3,08732#-0,7266513#-0,5750559#2,993799#-0,7287878#-0,5815589#2,997118#-0,6968912#-0,6115797#2,930737#-0,6990277#-0,6180827#2,934055#0  
frame10 #-0,8308743#0,9057747#3,317915#-0,8344318#0,7028296#3,332674# -0,651138#0,223241#3,302982#-0,9625276#0,5776453#2,71255#-0,6098609#0,1974754#3,387439#-0,9668757#0,5489858#2,832171#-0,6096706#0,3876744#3,480496#-0,9614378#0,434332#3,099523#-0,6682129#0,5974665#3,389368#-0,9567073#0,5849109#3,265552#-0,8258699#0,3713882#3,342179#-0,8137121#0,3069887#3,322808#-0,7449489#0,2396981#3,342558#-0,8751271#0,2348958#3,294574#-0,746995#-0,1439428#3,113251#-0,7300568#-0,2463344#3,087343#-0,7263139#-0,5807329#2,992734#-0,7283814#-0,5831084#2,996191#-0,6962992#-0,6172611#2,929669#-0,6983667#-0,6196366#2,933126#0  
frame11 #-0,8326172#0,9045014#3,318501#-0,8338702#0,7025983#3,332208# -0,6844279#0,2715676#3,211043#-0,9634206#0,5777445#2,715292#-0,6413766#0,2299864#3,288#-0,9677557#0,5503775#2,832922#-0,6109423#0,3822835#3,473039#-0,9617635#0,4342699#3,099646#-0,6682258#0,5973775#3,389393#-0,957498#0,584376#3,266229#-0,825718#0,371391#3,342024#-0,813666#0,3069838#3,322653#-0,7448477#0,2397065#3,342265#-0,8751439#0,234893#3,294535#-0,7466859#-0,1450895#3,112339#-0,7481541#-0,2397422#3,100452#-0,7258723#-0,5834373#2,992748#-0,728548#-0,5833356#2,995902#-0,6960252#-0,6200399#2,929531#-0,698701#-0,6199383#2,932686#0  
