frame1 #-0,8367805#0,8616968#3,533032#-0,7967223#0,6807677#3,523831# -0,8425553#0,1599365#3,262467#-0,8255643#0,1664336#3,224351#-0,7622802#0,1763589#3,319874#-0,8572137#0,2210226#3,262908#-0,5939322#0,3312241#3,395337#-0,8680083#0,2676398#3,510211#-0,6648428#0,5607724#3,455365#-0,9257624#0,5735911#3,584429#-0,7303641#0,2922066#3,546336#-0,7170925#0,2144943#3,554363#-0,6481333#0,1515778#3,54036#-0,7655472#0,1573462#3,572514#-0,4279827#-0,1333037#3,525287#-1,030814#-0,1826599#3,560304#-0,2849446#-0,4974736#3,570432#-1,119264#-0,5219842#3,592221#-0,2222421#-0,56043#3,560992#-1,12382#-0,5913362#3,565513#1  
frame2 #-0,8359263#0,8623431#3,532324#-0,7956551#0,6799962#3,523376# -0,8904732#0,2207061#3,26339#-0,882764#0,1985855#3,21787#-0,8202186#0,2200769#3,31849#-0,7786903#0,2029797#3,32069#-0,6056675#0,3399043#3,408586#-0,8813254#0,2815202#3,520783#-0,6604925#0,5583447#3,458846#-0,9252322#0,5735269#3,583128#-0,734319#0,2941369#3,550631#-0,7236699#0,2178453#3,561081#-0,6547029#0,1530458#3,547136#-0,7759295#0,1607955#3,583297#-0,3991195#-0,2074053#3,520822#-1,030524#-0,1836298#3,560642#-0,284721#-0,4995261#3,571493#-1,119365#-0,5220139#3,591804#-0,2240246#-0,5635209#3,559216#-1,131392#-0,5944173#3,569357#1  
frame3 #-0,8205488#0,8805046#3,53468#-0,7844002#0,6835076#3,528293# -0,9423445#0,2698992#3,28403#-1,031764#0,2493164#3,26173#-0,8558413#0,2643087#3,313952#-0,9734668#0,2829773#3,269639#-0,6580567#0,3405605#3,417407#-0,9266421#0,2856112#3,535342#-0,6526494#0,5557175#3,462283#-0,9264187#0,5737594#3,584405#-0,7324476#0,3047825#3,553782#-0,7227137#0,230116#3,563343#-0,6524873#0,160117#3,549123#-0,7771319#0,1689326#3,583404#-0,4276247#-0,1090655#3,533802#-1,028306#-0,1799877#3,559138#-0,2857338#-0,4993586#3,571633#-1,118279#-0,5216202#3,593358#-0,3143999#-0,5429162#3,508469#-1,136903#-0,5964814#3,569922#1  
frame4 #-0,8132526#0,8706138#3,526607#-0,7818058#0,6826142#3,528911# -1,020013#0,3253151#3,236713#-1,028667#0,3329037#3,242119#-0,8951761#0,3083755#3,290519#-0,8014588#0,3063287#3,352312#-0,7009051#0,3515416#3,390167#-0,8916917#0,2786347#3,561302#-0,6510782#0,5573176#3,463617#-0,9216883#0,5699705#3,576064#-0,7353929#0,3109426#3,553785#-0,7275978#0,2388509#3,562745#-0,6617988#0,1772965#3,551246#-0,7823498#0,1781309#3,580387#-0,427272#-0,1111333#3,532025#-1,027169#-0,1897386#3,557383#-0,2863611#-0,4989792#3,570386#-1,116395#-0,5230817#3,596144#-0,3131018#-0,5420702#3,506564#-1,136799#-0,5965388#3,569869#1  
frame5 #-0,797291#0,8583519#3,522005#-0,7717713#0,682485#3,532563# -1,032507#0,3628723#3,259586#-1,036835#0,3836767#3,233317#-0,9534326#0,3501185#3,301332#-0,9723464#0,3273493#3,328896#-0,753199#0,3706852#3,377175#-0,8602163#0,2920514#3,536847#-0,6413289#0,5556821#3,46842#-0,9208148#0,5703027#3,574733#-0,7420229#0,3203382#3,557815#-0,738503#0,250719#3,567245#-0,6710254#0,1836796#3,556562#-0,7996024#0,1914665#3,583614#-0,4243207#-0,1197984#3,528442#-1,027414#-0,2025416#3,55573#-0,2873168#-0,4977256#3,568199#-1,11467#-0,5210947#3,597062#-0,3119974#-0,5402519#3,503526#-1,132128#-0,5947939#3,570944#1  
frame6 #-0,7845033#0,8877961#3,533701#-0,755949#0,6874244#3,532206# -1,031701#0,4142721#3,231885#-1,109955#0,4667366#3,237643#-0,9770408#0,418081#3,270666#-1,000512#0,3932705#3,400181#-0,732424#0,4195869#3,362099#-0,9526988#0,3561303#3,692858#-0,6022103#0,576405#3,493825#-0,9093666#0,5690271#3,555292#-0,7371753#0,3444601#3,559184#-0,7346366#0,2779208#3,568291#-0,664771#0,215821#3,570681#-0,7993938#0,2063912#3,576764#-0,4229922#-0,120199#3,527104#-1,027911#-0,2053484#3,554556#-0,2872345#-0,498734#3,567943#-1,114145#-0,5211093#3,598991#-0,2999375#-0,5407922#3,499926#-1,131016#-0,5946648#3,570893#1  
frame7 #-0,7678201#0,8793527#3,527604#-0,7508502#0,6900637#3,539551# -1,078389#0,505859#3,225278#-0,983571#0,4566464#3,373965#-1,01866#0,4855264#3,248744#-0,8980485#0,4405411#3,400823#-0,8207813#0,4316682#3,333093#-0,9540536#0,3577565#3,690292#-0,6043054#0,5791282#3,49205#-0,9047943#0,5767545#3,545277#-0,7369153#0,3493118#3,560389#-0,7346699#0,2823538#3,568457#-0,6655266#0,2187512#3,569357#-0,799019#0,2146017#3,576071#-0,4223919#-0,1314058#3,525949#-1,027872#-0,2020828#3,553343#-0,2870519#-0,4987884#3,567698#-1,116122#-0,5224318#3,596049#-0,2982285#-0,5401424#3,499435#-1,132268#-0,5945446#3,570293#1  
frame8 #-0,7635942#0,8801375#3,526659#-0,744357#0,6948781#3,549594# -1,088577#0,5718697#3,204441#-0,7098768#0,511465#3,380115#-1,031133#0,5427248#3,22543#-0,7702116#0,4776594#3,448139#-0,8327805#0,4948761#3,306853#-0,951216#0,3762427#3,665546#-0,6043453#0,5796129#3,492184#-0,8775469#0,5961125#3,515871#-0,7334006#0,3512319#3,561907#-0,7314289#0,2835938#3,568832#-0,6644974#0,2193513#3,568223#-0,7909146#0,2211027#3,57622#-0,4197412#-0,1386001#3,52607#-1,027861#-0,1927764#3,551877#-0,2855235#-0,5009856#3,568479#-1,1167#-0,5229585#3,595034#-0,2904132#-0,5418324#3,49864#-1,134811#-0,5961514#3,569142#1  
frame9 #-0,7549238#0,8911436#3,528032#-0,7355912#0,7013901#3,547263# -1,025733#0,6417338#3,223554#-0,7032451#0,5314573#3,380886#-1,029982#0,5954118#3,234544#-0,7656881#0,4936129#3,448957#-0,822118#0,5253027#3,277375#-0,9530171#0,3800799#3,666442#-0,6026187#0,5874475#3,497444#-0,8707778#0,6011187#3,507927#-0,7317061#0,3531523#3,561252#-0,7304967#0,2846694#3,568122#-0,6649605#0,2211624#3,568336#-0,7889714#0,225031#3,572193#-0,4196904#-0,1386362#3,52573#-1,028886#-0,2045839#3,553267#-0,2858991#-0,4974025#3,567114#-1,117189#-0,5229461#3,595593#-0,2873084#-0,5383278#3,49688#-1,131618#-0,5951193#3,569182#1  
frame10 #-0,7412112#0,8820329#3,530834#-0,7314008#0,7046556#3,547313# -1,059612#0,6815374#3,208861#-0,6875796#0,5361644#3,396577#-1,003279#0,6617808#3,212067#-0,753794#0,4983082#3,459862#-0,8064252#0,5723193#3,273907#-0,9524372#0,3847395#3,662951#-0,6052919#0,5882367#3,518274#-0,867781#0,6034721#3,506196#-0,7313929#0,341965#3,56345#-0,7319024#0,2648665#3,571109#-0,6667217#0,2070248#3,577836#-0,7964807#0,203711#3,566729#-0,4205773#-0,1402245#3,525897#-1,02197#-0,1886258#3,551391#-0,2846091#-0,4855012#3,563852#-1,117133#-0,5235261#3,592191#-0,2797891#-0,5264693#3,493587#-1,129413#-0,5946903#3,568424#1  
frame11 #-0,7332917#0,8912842#3,526813#-0,7264955#0,7274891#3,526192# -1,013937#0,7154974#3,181042#-0,6986458#0,5293212#3,410762#-0,9734665#0,685041#3,1912#-0,7695097#0,4974575#3,470691#-0,7337005#0,581689#3,268712#-0,9821013#0,4018666#3,663703#-0,6174871#0,5757046#3,492844#-0,9026545#0,5534472#3,529624#-0,7312859#0,3416016#3,562809#-0,7318649#0,2643556#3,57086#-0,6644787#0,2053678#3,577543#-0,8000038#0,2003402#3,568074#-0,3970165#-0,201307#3,520053#-1,021468#-0,1870493#3,552024#-0,2861106#-0,4920972#3,567728#-1,117883#-0,5259547#3,594873#-0,2317364#-0,5668706#3,54914#-1,131848#-0,59453#3,56885#1  
