frame1 #-0,7031417#0,8940597#3,529129#-0,7144871#0,7009127#3,574241# -0,561498#0,3364367#3,511282#-0,812903#0,5810533#2,859571#-0,5285089#0,3064798#3,597893#-0,835514#0,5030122#3,225938#-0,5680379#0,4244795#3,799918#-0,8222063#0,2882214#3,456743#-0,587949#0,5909939#3,62939#-0,8099065#0,561678#3,461324#-0,7290832#0,3504634#3,581167#-0,7053732#0,2841658#3,549899#-0,6540668#0,2283044#3,581674#-0,7539477#0,2151123#3,506933#-0,3962624#-0,206617#3,537436#-1,029349#-0,2287938#3,511404#-0,2568457#-0,5128194#3,558062#-1,115454#-0,5683217#3,56329#-0,1799071#-0,5760184#3,513607#-1,189692#-0,6082271#3,515393#1  
frame2 #-0,7031258#0,894102#3,531704#-0,7156584#0,6992967#3,577173# -0,5551789#0,3259876#3,491918#-0,8131692#0,5810732#2,859231#-0,5221633#0,29587#3,578386#-0,8167617#0,5565988#3,010967#-0,5661825#0,4091217#3,775671#-0,8158697#0,4049608#3,281252#-0,5852119#0,597092#3,633296#-0,8111072#0,562767#3,461027#-0,7289513#0,3499708#3,58274#-0,7049249#0,2840598#3,55125#-0,6530051#0,2284515#3,582228#-0,7537948#0,2143274#3,50955#-0,3908421#-0,2110854#3,536956#-1,029266#-0,2286482#3,511377#-0,2576373#-0,5115776#3,5585#-1,115128#-0,563615#3,552504#-0,1778344#-0,5760185#3,510618#-1,222621#-0,6287156#3,506361#1  
frame3 #-0,700526#0,8898655#3,532699#-0,7150798#0,7009488#3,581397# -0,5613748#0,3279186#3,49164#-0,8131163#0,5809921#2,859075#-0,5285617#0,2967166#3,577894#-0,818943#0,5527481#3,014541#-0,5662097#0,4089387#3,77599#-0,8147091#0,4039658#3,284846#-0,5830437#0,6060782#3,649415#-0,8088378#0,5636764#3,461125#-0,7291594#0,3499266#3,584698#-0,7035934#0,2839254#3,553664#-0,6517102#0,2290469#3,584928#-0,752134#0,2135062#3,511278#-0,3874307#-0,215926#3,536424#-1,029033#-0,2283658#3,511443#-0,2606881#-0,5119762#3,562828#-1,115166#-0,5639725#3,547846#-0,1774517#-0,5768876#3,517068#-1,20135#-0,6029553#3,506263#1  
frame4 #-0,7013202#0,8903834#3,533831#-0,7149228#0,7014955#3,5812# -0,5668746#0,3253532#3,4849#-0,8134401#0,5821581#2,858371#-0,534884#0,2930614#3,571239#-0,8231487#0,554596#3,018577#-0,5626159#0,4065475#3,770055#-0,8184287#0,404332#3,287662#-0,5817381#0,60048#3,644807#-0,8117747#0,5652307#3,462333#-0,7286786#0,3499201#3,585534#-0,7036149#0,2839226#3,553787#-0,6514163#0,2285126#3,584789#-0,7526917#0,2136151#3,511547#-0,4196141#-0,1419659#3,537605#-1,016985#-0,1684138#3,519414#-0,2584297#-0,5127666#3,558256#-1,116449#-0,5641516#3,540807#-0,1774244#-0,5768625#3,517149#-1,216765#-0,6166284#3,52083#1  
frame5 #-0,7043325#0,8906521#3,539526#-0,7151515#0,7010828#3,580535# -0,5745311#0,2547406#3,462423#-0,8146338#0,584246#2,856042#-0,5429457#0,2111707#3,543723#-0,8163694#0,5413585#2,988111#-0,5639533#0,407121#3,770632#-0,8170429#0,4265062#3,270396#-0,580713#0,6021373#3,644168#-0,8137196#0,5657359#3,461573#-0,7286627#0,3494618#3,585609#-0,7036362#0,2834313#3,553613#-0,650423#0,2278567#3,582837#-0,7533858#0,2125318#3,512251#-0,3808792#-0,2226544#3,534707#-1,03128#-0,2249703#3,514765#-0,2416984#-0,5195727#3,563841#-1,116525#-0,5642765#3,540884#-0,1640509#-0,5819353#3,516288#-1,202599#-0,6120514#3,516283#1  
frame6 #-0,7066796#0,8864273#3,541871#-0,7153407#0,7013023#3,582021# -0,5787808#0,2567996#3,465556#-0,8143262#0,5872175#2,853472#-0,5476046#0,2130497#3,54723#-0,8281569#0,5597799#3,029964#-0,563494#0,4100284#3,765087#-0,8252689#0,402928#3,291333#-0,5793488#0,5999967#3,642147#-0,8152308#0,5646888#3,461421#-0,7286165#0,3488583#3,586301#-0,7037551#0,2826972#3,553626#-0,6498237#0,2266801#3,581383#-0,7541562#0,211657#3,512885#-0,419443#-0,1329875#3,532403#-1,031097#-0,2251319#3,515173#-0,2502481#-0,5049496#3,559374#-1,120864#-0,5644305#3,541208#-0,1814724#-0,5652845#3,52507#-1,196103#-0,6132796#3,520675#1  
frame7 #-0,7083128#0,885257#3,536473#-0,7140549#0,6974145#3,577835# -0,5739554#0,29946#3,465621#-0,8145927#0,5885039#2,853829#-0,543034#0,2599526#3,548988#-0,8302221#0,5850982#3,01544#-0,5625376#0,4144262#3,766257#-0,8767865#0,553579#3,231811#-0,5791814#0,6000431#3,641517#-0,815974#0,5643657#3,459138#-0,7288031#0,3493344#3,585278#-0,7039644#0,2832458#3,552775#-0,649846#0,2269796#3,580971#-0,7547914#0,2118865#3,511916#-0,4168194#-0,1388467#3,530476#-1,031082#-0,2251353#3,515067#-0,2515803#-0,5059458#3,557348#-1,119565#-0,5657653#3,546874#-0,1807916#-0,564884#3,532635#-1,196166#-0,6085526#3,515035#1  
frame8 #-0,7131339#0,891116#3,527467#-0,7139426#0,6972045#3,576363# -0,5660129#0,2692071#3,464265#-0,8147116#0,5889633#2,853057#-0,5342171#0,2250838#3,544769#-0,8069073#0,6015677#2,995129#-0,562762#0,4146329#3,766185#-0,8513435#0,5708582#3,210342#-0,5795009#0,6023238#3,639787#-0,8182914#0,5658186#3,45614#-0,7285783#0,3498617#3,584096#-0,7038102#0,2839826#3,551709#-0,6490635#0,2286005#3,578711#-0,7549111#0,2122278#3,511633#-0,4145133#-0,1460539#3,527958#-1,031308#-0,2263747#3,513017#-0,2527087#-0,504991#3,554304#-1,118725#-0,5659909#3,547397#-0,1792924#-0,5703977#3,522304#-1,199991#-0,6126644#3,509885#1  
frame9 #-0,7127725#0,8876283#3,523568#-0,7136539#0,6981617#3,575346# -0,5650342#0,2708251#3,457385#-0,8139509#0,5903177#2,846524#-0,533394#0,2275431#3,538195#-0,842241#0,5814458#2,974477#-0,5584295#0,4158384#3,759377#-0,8521022#0,5659631#3,194972#-0,5775346#0,6053649#3,63525#-0,8174711#0,5659764#3,447862#-0,7279226#0,3504307#3,583049#-0,7029089#0,2845487#3,550984#-0,6477003#0,2292609#3,578324#-0,7543324#0,2122071#3,510943#-0,4188185#-0,135363#3,525199#-1,03054#-0,2240708#3,511824#-0,254059#-0,5071748#3,554388#-1,119172#-0,5645331#3,543644#-0,1644008#-0,5736449#3,502651#-1,200417#-0,6117225#3,510553#1  
frame10 #-0,7136325#0,8833257#3,518209#-0,7151709#0,695807#3,566642# -0,5672808#0,2756195#3,461391#-0,8168564#0,5899806#2,845661#-0,5357197#0,2332656#3,542679#-0,8330346#0,5795793#2,955501#-0,554299#0,4176508#3,767144#-0,8479096#0,5687999#3,20067#-0,5771226#0,6040645#3,62583#-0,8155379#0,5645792#3,451938#-0,7257038#0,3502835#3,581115#-0,7020305#0,28421#3,549732#-0,6463308#0,2281253#3,577719#-0,753491#0,2125501#3,509984#-0,4195637#-0,1358171#3,524828#-1,030728#-0,224618#3,510576#-0,2554659#-0,507293#3,55425#-1,12368#-0,5667835#3,541295#-0,18469#-0,560751#3,544312#-1,19583#-0,6138328#3,517918#1  
frame11 #-0,7160605#0,8802714#3,505838#-0,7146764#0,6962256#3,566679# -0,569341#0,2663698#3,475974#-0,8199374#0,5889573#2,846568#-0,5387117#0,2231388#3,556603#-0,8507113#0,554608#3,001407#-0,543132#0,4259546#3,760993#-0,8468944#0,5672643#3,22267#-0,5763618#0,604453#3,625636#-0,8154711#0,564757#3,451899#-0,7229097#0,3498442#3,57973#-0,6990318#0,2837433#3,548746#-0,64203#0,2274379#3,575492#-0,7506236#0,2127485#3,510182#-0,3822395#-0,2067166#3,520007#-1,03022#-0,2245461#3,510837#-0,2566536#-0,507956#3,555983#-1,121501#-0,5659819#3,540077#-0,1835901#-0,56739#3,539077#-1,197329#-0,6139395#3,516816#1  
