frame1 #-0,6851644#0,9353856#3,451736#-0,6606957#0,7418612#3,4586# -0,4144014#0,08784231#3,303992#-0,8968605#0,1535483#3,681063#-0,3980294#0,156121#3,308335#-0,8715841#0,2440156#3,696407#-0,3677478#0,3843417#3,317112#-0,7467869#0,3318445#3,53736#-0,5386315#0,6041976#3,36787#-0,7955309#0,5878085#3,533732#-0,6159034#0,3826851#3,4794#-0,606945#0,3108498#3,486834#-0,5415522#0,2536724#3,468636#-0,657157#0,2462973#3,509224#-0,2697681#-0,1659703#3,438188#-0,876428#-0,1856716#3,476845#-0,1440456#-0,4811136#3,496789#-0,9442316#-0,5295065#3,47962#-0,1885264#-0,5320449#3,428339#-0,9639384#-0,6033605#3,446977#1  
frame2 #-0,6880311#0,9250687#3,457486#-0,6606004#0,7369314#3,460198# -0,4843022#0,08716916#3,316444#-0,8124145#0,5061956#3,75824#-0,4565095#0,1482319#3,321058#-0,8018418#0,4461617#3,704458#-0,3852488#0,3814108#3,329413#-0,7701238#0,2660599#3,556469#-0,5377699#0,6022465#3,367711#-0,7920318#0,5907844#3,528461#-0,61682#0,3816908#3,478952#-0,6080704#0,3101528#3,486132#-0,5437754#0,2517907#3,467056#-0,6580557#0,2463613#3,508616#-0,2692376#-0,1661331#3,437892#-0,876873#-0,186198#3,476521#-0,1420465#-0,4821854#3,495783#-0,9464734#-0,540414#3,475533#-0,1844255#-0,5310873#3,429389#-0,9661566#-0,609673#3,4435#1  
frame3 #-0,6895554#0,9194822#3,45968#-0,659058#0,7369248#3,460355# -0,5760031#0,08824663#3,324263#-0,8980381#0,2398737#3,800772#-0,5065213#0,1479343#3,322216#-0,8610292#0,260949#3,733479#-0,4125694#0,3674899#3,342692#-0,7500024#0,3241749#3,545123#-0,538226#0,6015491#3,368533#-0,7910688#0,5901881#3,527518#-0,6157101#0,3750046#3,478923#-0,6072468#0,3010725#3,486032#-0,5441316#0,2421#3,464828#-0,6569213#0,2381889#3,510552#-0,2706496#-0,1643739#3,440868#-0,8820144#-0,2040678#3,473891#-0,1425952#-0,4835977#3,494931#-0,9449507#-0,5354836#3,476699#-0,1847329#-0,5322456#3,428565#-0,9870884#-0,5841315#3,410333#1  
frame4 #-0,6890664#0,9164457#3,460863#-0,6564875#0,7370713#3,459711# -0,6501287#0,1422576#3,338826#-0,8934843#0,2358942#3,797918#-0,5651602#0,1777239#3,338129#-0,8578324#0,2579005#3,731781#-0,4336972#0,3723114#3,347326#-0,7508766#0,3239191#3,546884#-0,5362899#0,6010482#3,369329#-0,7908533#0,5904437#3,527761#-0,615639#0,3750251#3,479004#-0,6072794#0,3012128#3,486226#-0,5440702#0,242092#3,465188#-0,6572813#0,2382956#3,510899#-0,2726263#-0,1621909#3,442478#-0,8812912#-0,1986535#3,473952#-0,1436156#-0,4844549#3,495026#-0,9449242#-0,5356717#3,47673#-0,1855997#-0,5331987#3,428237#-0,9869083#-0,5844155#3,409941#1  
frame5 #-0,6875391#0,9133627#3,460415#-0,6519819#0,7342001#3,461231# -0,7096281#0,1600574#3,341542#-0,7969952#0,1626642#3,325855#-0,6497391#0,1924188#3,348312#-0,7908183#0,2043146#3,390848#-0,4598716#0,3689939#3,353452#-0,7722874#0,3292656#3,599401#-0,5347245#0,5988289#3,371859#-0,7903603#0,5910448#3,528341#-0,6104162#0,3703811#3,480153#-0,6022602#0,2969495#3,487239#-0,5376092#0,2359288#3,466551#-0,6530861#0,2351701#3,511485#-0,2725628#-0,1622043#3,442863#-0,8787401#-0,1886572#3,475891#-0,1457177#-0,4862941#3,494885#-0,9421777#-0,5328168#3,47688#-0,187489#-0,5352819#3,427406#-0,9839489#-0,5818046#3,4094#1  
frame6 #-0,6794943#0,9144628#3,46048#-0,6479288#0,7341065#3,461853# -0,7498343#0,2031002#3,361756#-0,8035339#0,2083977#3,314512#-0,6864765#0,228338#3,359371#-0,7963197#0,2368688#3,376109#-0,4976217#0,3704387#3,342443#-0,7720453#0,3326691#3,597154#-0,5302255#0,5976929#3,373782#-0,7839569#0,5916872#3,520116#-0,5953437#0,3400266#3,486477#-0,5838869#0,2554697#3,495938#-0,5192201#0,1952488#3,477918#-0,6348737#0,1942802#3,519288#-0,2759888#-0,157293#3,448217#-0,8776007#-0,1873331#3,476296#-0,1468007#-0,4900309#3,498167#-0,9406516#-0,5333053#3,481251#-0,1866093#-0,5397991#3,429719#-0,9657461#-0,6049622#3,452041#1  
frame7 #-0,6701943#0,9005558#3,458195#-0,640211#0,7286279#3,466108# -0,8464319#0,2477843#3,350481#-0,83442#0,2758475#3,346644#-0,7568148#0,2650342#3,362812#-0,8315195#0,3084421#3,45905#-0,5451161#0,3503684#3,346765#-0,8257186#0,3736314#3,697761#-0,5177956#0,5967355#3,382283#-0,7834936#0,592257#3,520581#-0,5946908#0,3391661#3,488841#-0,5839626#0,2559578#3,497823#-0,5187832#0,1950547#3,47984#-0,6356319#0,1942744#3,521247#-0,2763704#-0,1568696#3,449825#-0,877719#-0,1874408#3,476369#-0,1443393#-0,4844691#3,494211#-0,946579#-0,5423377#3,479013#-0,1812958#-0,5339065#3,423627#-0,9693775#-0,6047634#3,435019#1  
frame8 #-0,6587653#0,9019758#3,455406#-0,6360036#0,728435#3,465972# -0,8812979#0,3502411#3,335063#-0,7770467#0,3042235#3,25438#-0,7966124#0,3226072#3,338974#-0,7809263#0,3190168#3,335578#-0,5547052#0,3656928#3,343964#-0,792565#0,3633966#3,593084#-0,505738#0,5984693#3,393668#-0,7828077#0,5930806#3,520204#-0,5949333#0,34321#3,491178#-0,5865344#0,2660001#3,501661#-0,5197541#0,2039658#3,487911#-0,6408967#0,2021292#3,522138#-0,281069#-0,1505031#3,452139#-0,8775447#-0,1873639#3,475795#-0,1387823#-0,4763008#3,489324#-0,9423026#-0,5365821#3,476216#-0,1720545#-0,5260094#3,416395#-0,9693277#-0,6049287#3,43535#1  
frame9 #-0,636046#0,9104306#3,452627#-0,6258306#0,7271068#3,468156# -0,9004015#0,4003576#3,339405#-0,9136738#0,4011689#3,339025#-0,8102621#0,3759183#3,335464#-0,7547588#0,3663681#3,343286#-0,5579919#0,3828987#3,340531#-0,8121141#0,3412212#3,637523#-0,4976637#0,5983943#3,401879#-0,7803904#0,5963501#3,520238#-0,5937919#0,3487915#3,495431#-0,5869626#0,2738812#3,506155#-0,5196242#0,2088448#3,492591#-0,6438927#0,2098501#3,526397#-0,2800017#-0,1516205#3,452625#-0,8771554#-0,1865072#3,475183#-0,1436398#-0,4846759#3,500751#-0,9436982#-0,5421504#3,480127#-0,1745398#-0,5341947#3,426744#-0,9714726#-0,6072664#3,442615#1  
frame10 #-0,6251727#0,9162461#3,459581#-0,6198938#0,7290777#3,468462# -0,904251#0,4364814#3,306579#-0,8660997#0,4318755#3,31302#-0,8127725#0,4166434#3,313625#-0,7218234#0,3918022#3,342282#-0,5830556#0,3905973#3,334169#-0,8089615#0,3543529#3,639265#-0,4895053#0,5982357#3,403605#-0,7788633#0,5992575#3,521385#-0,5948644#0,3677723#3,500091#-0,5911245#0,2985131#3,511057#-0,5241132#0,2336847#3,503516#-0,6507709#0,2287007#3,52755#-0,2797404#-0,1513042#3,452942#-0,8763934#-0,1852926#3,474202#-0,1441644#-0,483982#3,500559#-0,9417369#-0,5392781#3,481887#-0,1743244#-0,5336538#3,426344#-0,9699593#-0,6053666#3,443764#1 
frame11 #-0,6210327#0,9216514#3,464266#-0,6161099#0,7282321#3,469494# -0,9241095#0,4832902#3,284005#-0,6972672#0,4429987#3,270508#-0,8382369#0,4721169#3,297423#-0,7302322#0,4330631#3,365423#-0,5839193#0,403859#3,328344#-0,8291274#0,4032565#3,663979#-0,4862008#0,5986808#3,406631#-0,7732518#0,6038107#3,519144#-0,5954171#0,3692498#3,500515#-0,5920165#0,299798#3,511192#-0,525848#0,235811#3,505372#-0,6529704#0,2322372#3,526022#-0,2691692#-0,1595863#3,453712#-0,8752018#-0,1830986#3,471229#-0,1420273#-0,4860576#3,499359#-0,9426255#-0,5423493#3,483046#-0,1712044#-0,5353933#3,424898#-0,967101#-0,6081176#3,444902#1  
