frame1 #-0,8908938#1,002869#3,352058#-0,8423024#0,7766433#3,376298# -1,167318#0,4391512#3,065284#-1,005808#0,2065427#3,374039#-1,076013#0,4660611#3,021498#-1,00685#0,2760571#3,408157#-0,8701325#0,5321729#3,085495#-1,020906#0,4240015#3,589389#-0,728224#0,6332893#3,267465#-1,000041#0,7079228#3,561515#-0,7983944#0,352121#3,401554#-0,7896128#0,2672165#3,410456#-0,7211591#0,1798955#3,381199#-0,843477#0,2134805#3,444809#-0,6417705#-0,2411243#3,380169#-0,908892#-0,243643#3,450007#-0,4412243#-0,533747#3,457883#-0,7968588#-0,5748453#3,420492#-0,4141384#-0,605247#3,390788#-0,8882016#-0,6412685#3,422149#0  
frame2 #-0,8892053#0,9987203#3,353229#-0,8369876#0,7778106#3,369768# -1,150835#0,523599#3,134914#-1,01953#0,1457798#3,436535#-1,076004#0,5313715#3,077892#-0,9979354#0,2028545#3,470369#-0,8573777#0,577814#3,076695#-1,015591#0,4251686#3,582881#-0,7248871#0,6366658#3,269715#-0,9947267#0,70909#3,554986#-0,7960842#0,3520276#3,40027#-0,7876796#0,2670022#3,409729#-0,7194977#0,180773#3,382111#-0,8411635#0,2136962#3,442665#-0,5824234#-0,2639169#3,388949#-0,9099545#-0,2176966#3,448481#-0,4331882#-0,524191#3,459494#-0,7955198#-0,5742602#3,420327#-0,4989255#-0,5785881#3,401693#-0,8711346#-0,6354469#3,417599#0  
frame3 #-0,8648435#1,019863#3,3527#-0,8228835#0,7908756#3,348387# -1,145045#0,5994865#3,125944#-0,9954449#0,07948931#3,52353#-1,073602#0,6085881#3,067448#-0,9618928#0,1505032#3,532062#-0,8319849#0,622714#3,070936#-1,001487#0,4382336#3,561872#-0,7126795#0,646343#3,283634#-0,9806226#0,7221549#3,533605#-0,7852079#0,37649#3,392306#-0,7771859#0,2947457#3,404578#-0,7095861#0,2131794#3,38664#-0,8305848#0,2480935#3,432835#-0,5411646#-0,2159074#3,388556#-0,9114228#-0,2078119#3,444282#-0,3437512#-0,5349661#3,477099#-0,7978609#-0,5736957#3,415495#-0,2917759#-0,600421#3,439825#-0,870425#-0,635297#3,416711#0  
frame4 #-0,8733863#1,034588#3,319091#-0,8125796#0,8131424#3,338581# -1,135841#0,6590201#3,114685#-0,9514567#-0,05439863#3,424641#-1,072752#0,6593663#3,069745#-0,9179046#0,0166153#3,433173#-0,8132567#0,6559296#3,060315#-0,952779#0,3087181#3,456231#-0,7002141#0,637207#3,304143#-0,9319142#0,5926394#3,428147#-0,7679758#0,3712945#3,390204#-0,7550871#0,2822055#3,403644#-0,6960137#0,2234887#3,390421#-0,7930827#0,2122928#3,42419#-0,5152488#-0,1889234#3,38697#-0,9127448#-0,18763#3,42977#-0,3313117#-0,525043#3,470432#-0,7952273#-0,5695655#3,419526#-0,2313683#-0,5888306#3,463726#-0,8727078#-0,6357617#3,418185#0  
frame5 #-0,8565512#0,9916319#3,31612#-0,7996715#0,7789737#3,347191# -1,068935#0,7406926#3,070956#-0,9031712#0,1175884#3,328014#-0,9966352#0,7229272#3,042404#-0,8678978#0,1760562#3,338966#-0,78945#0,7031672#3,052644#-0,8951796#0,374911#3,316186#-0,6913404#0,6294597#3,315918#-0,911772#0,5633798#3,423974#-0,756507#0,3644962#3,391358#-0,7468481#0,2792042#3,404158#-0,6884566#0,2287036#3,391463#-0,7886057#0,210289#3,424632#-0,4837912#-0,172869#3,393115#-0,9035736#-0,1787595#3,423692#-0,275095#-0,4939683#3,449762#-0,7943804#-0,5659688#3,423059#-0,3113002#-0,5501692#3,369154#-0,8731269#-0,6349386#3,417355#0  
frame6 #-0,8252608#0,905376#3,339798#-0,7982104#0,7060189#3,367648# -1,049479#0,814994#3,081018#-0,9019902#0,1337153#3,329474#-0,9745733#0,7978452#3,054931#-0,868438#0,2047292#3,338006#-0,7393788#0,7408876#3,075609#-0,9004205#0,391228#3,316942#-0,6767675#0,6312082#3,317849#-0,9052928#0,5691502#3,420454#-0,7443615#0,3521729#3,394416#-0,735456#0,2754083#3,404766#-0,6732812#0,2299825#3,397689#-0,7787269#0,2082827#3,420269#-0,4553494#-0,1742937#3,399901#-0,9002711#-0,1728159#3,420201#-0,3005376#-0,4458308#3,438586#-0,7949225#-0,565257#3,423606#-0,3341692#-0,5008045#3,35758#-0,8731595#-0,6341616#3,418044#0  
frame7 #-0,7878151#0,9116218#3,335089#-0,7609522#0,7127994#3,363833# -0,9362481#0,8761529#3,070868#-0,8827862#0,1437572#3,325415#-0,8490915#0,8509455#3,039276#-0,8492341#0,2147711#3,333947#-0,6137708#0,7586432#3,116174#-0,8646996#0,4052799#3,300919#-0,6373475#0,6573256#3,321332#-0,8965334#0,5719103#3,420827#-0,7105972#0,3927951#3,39094#-0,7016305#0,3285933#3,400058#-0,6374436#0,2883278#3,395533#-0,7493865#0,2512138#3,411199#-0,432696#-0,1717143#3,40375#-0,8895682#-0,1359488#3,416044#-0,2862071#-0,4612063#3,440733#-0,806189#-0,5600674#3,405406#-0,1886086#-0,5283458#3,439217#-0,873092#-0,6339576#3,41708#0  
frame8 #-0,7929673#0,9545001#3,289932#-0,7227305#0,7967179#3,352326# -0,8323689#0,9010474#3,034625#-0,8681166#0,1352192#3,321869#-0,744918#0,8799703#3,025474#-0,8345644#0,2062332#3,330401#-0,5565606#0,7799322#3,128609#-0,8622142#0,4299454#3,311601#-0,6263374#0,6733776#3,332221#-0,8790584#0,5893971#3,43534#-0,6887967#0,476316#3,386882#-0,6820099#0,4122356#3,397357#-0,6188272#0,3717611#3,395674#-0,732508#0,3329409#3,408526#-0,4183297#-0,09849775#3,411583#-0,8833824#-0,1560809#3,413099#-0,3122228#-0,3900903#3,434494#-0,7986092#-0,5664703#3,4219#-0,2242564#-0,4687322#3,43479#-0,8736816#-0,6333244#3,415537#0  
frame9 #-0,7479306#0,9754852#3,308452#-0,7032505#0,7988374#3,361358# -0,6870386#0,9536057#3,015798#-0,8602933#0,4043953#3,314541#-0,6293682#0,9168344#3,044638#-0,8152044#0,5255858#3,306361#-0,456443#0,790868#3,158072#-0,7604924#0,7635437#3,241588#-0,5667313#0,6626757#3,362108#-0,8643644#0,5966369#3,435101#-0,6678296#0,4398269#3,396566#-0,6608784#0,3645461#3,407083#-0,5915054#0,3125534#3,40988#-0,7206578#0,2858925#3,412171#-0,3686767#-0,1619087#3,418414#-0,8887808#-0,1790957#3,412998#-0,2667616#-0,4505332#3,439924#-0,7996173#-0,5650199#3,419679#-0,1686162#-0,5173178#3,435382#-0,8763789#-0,6332121#3,416198#0  
frame10 #-0,735258#0,8676441#3,317002#-0,6970015#0,7088859#3,391108# -0,5980608#1,057867#3,099573#-0,8463929#0,4101478#3,315937#-0,5710012#0,9984928#3,079138#-0,8029412#0,5102034#3,314971#-0,4077933#0,8200197#3,19001#-0,722285#0,7468199#3,251833#-0,5474185#0,6542727#3,36467#-0,8363922#0,5681475#3,414181#-0,6456765#0,3747756#3,40265#-0,6354115#0,3079535#3,408443#-0,5557289#0,2499988#3,409565#-0,6939825#0,2284774#3,408377#-0,3436661#-0,1742433#3,41888#-0,8536536#-0,136681#3,403011#-0,2382401#-0,4632167#3,425772#-0,8034881#-0,5506651#3,414071#-0,1355195#-0,5219791#3,423329#-0,8769795#-0,6330355#3,417311#0  
frame11 #-0,7213916#0,869159#3,320193#-0,6818467#0,7108799#3,391856# -0,4671409#1,011843#3,093712#-0,9282202#0,160811#3,404206#-0,4169303#0,9646068#3,113345#-0,894668#0,2318249#3,412738#-0,3253779#0,7799048#3,275782#-0,8064128#0,4007332#3,292664#-0,5331438#0,6486959#3,3721#-0,8210733#0,5681428#3,405978#-0,635932#0,3657195#3,405496#-0,625895#0,2958305#3,411994#-0,5520588#0,2399295#3,413492#-0,6822782#0,218733#3,411596#-0,3225529#-0,1785739#3,417346#-0,8548226#-0,1737163#3,399835#-0,1912576#-0,4557951#3,419683#-0,8029852#-0,5652502#3,411889#-0,09784097#-0,5270544#3,425967#-0,8477352#-0,6385471#3,398171#0  
