frame1 #-0,8494815#0,9368502#3,382693#-0,8056683#0,7488238#3,398354# -1,101999#0,3544461#3,159883#-0,8365984#0,145891#3,329501#-1,013259#0,3938493#3,147617#-0,8996246#0,2131409#3,362407#-0,8201793#0,4933671#3,164154#-1,033446#0,3647408#3,454867#-0,6888009#0,6380778#3,341363#-0,9778591#0,6214575#3,50519#-0,7747071#0,4084352#3,44981#-0,7685149#0,3403575#3,463292#-0,6971765#0,2748319#3,44619#-0,8272527#0,2673527#3,497991#-0,6231142#-0,2315188#3,303538#-0,8768937#-0,210343#3,500767#-0,4729761#-0,5600921#3,320162#-0,7434519#-0,5652235#3,496766#-0,4996594#-0,6165468#3,27204#-0,7765513#-0,6171629#3,516547#0  
frame2 #-0,8508365#0,9387418#3,390477#-0,8042149#0,7524374#3,397812# -1,087022#0,4398138#3,156926#-0,9552863#0,1772164#3,391326#-1,03122#0,4536276#3,132334#-0,9594575#0,2038238#3,456852#-0,8288049#0,5398406#3,146076#-1,009958#0,4238374#3,573416#-0,6879598#0,6401499#3,340841#-0,9484347#0,688523#3,522381#-0,7692596#0,4034052#3,453148#-0,7607203#0,3314507#3,468394#-0,6906866#0,2607158#3,461245#-0,8173751#0,2693091#3,496641#-0,5832156#-0,2052585#3,333094#-0,8731483#-0,2074675#3,506141#-0,4218794#-0,5238643#3,358436#-0,743452#-0,5648543#3,495506#-0,4197983#-0,6008999#3,325633#-0,7915279#-0,6070746#3,480303#0  
frame3 #-0,8370299#0,9449836#3,391918#-0,7978862#0,7705259#3,391647# -1,087455#0,5110496#3,154674#-0,9990356#0,1439796#3,530704#-1,044884#0,5251082#3,13361#-1,002289#0,1864283#3,566038#-0,8227051#0,5794214#3,138187#-0,9777497#0,4119031#3,610426#-0,6843261#0,6481616#3,339864#-0,9456884#0,6969514#3,520266#-0,76184#0,4001338#3,455434#-0,7521682#0,3253531#3,471716#-0,684587#0,2546122#3,46484#-0,8068056#0,2688092#3,498619#-0,5358839#-0,2046893#3,352921#-0,8663821#-0,2008545#3,510174#-0,380463#-0,5024703#3,400368#-0,7439793#-0,5612369#3,490556#-0,4176333#-0,5443541#3,350592#-0,7864568#-0,6079509#3,482234#0  
frame4 #-0,8128521#0,9660934#3,358178#-0,7799489#0,8059128#3,365785# -1,109247#0,593073#3,123004#-1,00235#0,1093458#3,561921#-1,023188#0,6076014#3,095037#-0,9902186#0,1710975#3,628546#-0,8041723#0,6263326#3,121863#-0,9543956#0,4617087#3,58657#-0,678138#0,6570258#3,337065#-0,9274594#0,7336589#3,493763#-0,7404714#0,367568#3,453233#-0,7292976#0,2744447#3,474056#-0,6658974#0,197548#3,464569#-0,7815079#0,228456#3,505648#-0,5034162#-0,1977695#3,366212#-0,8659405#-0,1831366#3,511033#-0,2843584#-0,5278073#3,428957#-0,7464042#-0,5562245#3,480308#-0,2701063#-0,5955887#3,377724#-0,7834932#-0,607986#3,480234#0  
frame5 #-0,8173403#0,9921693#3,356283#-0,7692025#0,8349133#3,378805# -1,104693#0,6573237#3,112109#-1,000825#0,136424#3,642472#-1,023016#0,6606863#3,069029#-0,9841959#0,2270274#3,635204#-0,7981253#0,6698813#3,114615#-0,953253#0,5049984#3,54525#-0,6756839#0,6590166#3,342538#-0,9170493#0,761926#3,506963#-0,7302179#0,4201608#3,460857#-0,7229203#0,3358628#3,48006#-0,6626126#0,2501715#3,470628#-0,7725006#0,2976372#3,510332#-0,4643992#-0,1697776#3,395772#-0,8616037#-0,1661411#3,510579#-0,2363729#-0,5232836#3,438287#-0,7476274#-0,5542375#3,480181#-0,2770005#-0,5675596#3,387815#-0,7878862#-0,6068909#3,487683#0  
frame6 #-0,804456#1,003546#3,360778#-0,7295895#0,8526702#3,384553# -1,02542#0,7361592#3,111502#-0,9421731#0,1558148#3,675946#-1,003008#0,7366933#3,092463#-0,932307#0,2208818#3,689547#-0,7810276#0,7187665#3,10271#-0,8977807#0,5043201#3,606662#-0,6569027#0,6569988#3,352572#-0,8772429#0,779934#3,512914#-0,6958576#0,3913602#3,453694#-0,6875446#0,2970998#3,470329#-0,6321329#0,2092148#3,462787#-0,7345062#0,2655187#3,493304#-0,4295069#-0,156153#3,425309#-0,8645607#-0,1454939#3,509653#-0,1896614#-0,5136197#3,449957#-0,7486165#-0,5535685#3,476768#-0,2319285#-0,555932#3,400644#-0,7877768#-0,6062784#3,482188#0  
frame7 #-0,7724308#0,8760011#3,384334#-0,7669363#0,7094055#3,402776# -1,010289#0,8065917#3,113523#-0,9043821#0,1746527#3,680925#-0,9456776#0,8037104#3,105673#-0,8948172#0,2377333#3,694111#-0,7380916#0,7606511#3,133945#-0,8399881#0,3632642#3,454265#-0,6396734#0,6487024#3,368372#-0,8603361#0,5741475#3,462667#-0,6927282#0,3480344#3,454081#-0,6821892#0,2835727#3,46783#-0,6220074#0,2249406#3,462148#-0,7178857#0,2027519#3,484878#-0,415971#-0,1513643#3,433615#-0,8703208#-0,1527075#3,505466#-0,2887484#-0,4493661#3,466169#-0,7482424#-0,5536541#3,474967#-0,2157036#-0,500869#3,469333#-0,7891225#-0,6052437#3,481034#0  
frame8 #-0,7443655#0,9120708#3,352039#-0,7356745#0,7219996#3,3807# -0,9600169#0,8917513#3,090438#-0,8950037#0,1767344#3,66804#-0,9045728#0,8826451#3,120491#-0,8856488#0,2384299#3,680937#-0,6379846#0,8039786#3,149395#-0,8338706#0,3700914#3,453829#-0,6377791#0,6626914#3,364913#-0,8580706#0,5740263#3,465502#-0,6852415#0,3538746#3,448874#-0,6757714#0,28541#3,464138#-0,6119427#0,2470475#3,455678#-0,7140636#0,2052224#3,483946#-0,3443339#-0,2048104#3,461773#-0,8622239#-0,1522133#3,505151#-0,2639855#-0,5085913#3,488387#-0,7652035#-0,528981#3,465757#-0,1805093#-0,5388666#3,475238#-0,7953998#-0,600339#3,47937#0  
frame9 #-0,7073017#0,971823#3,35242#-0,6912519#0,7960153#3,376944# -0,8444833#0,9697918#3,10457#-0,89214#0,1850233#3,662767#-0,7866932#0,9415168#3,096896#-0,8826276#0,2477577#3,675881#-0,6018562#0,8669518#3,145597#-0,8345324#0,3810321#3,456374#-0,5725364#0,7160597#3,342742#-0,8575337#0,5807804#3,480112#-0,6629821#0,4602405#3,432274#-0,6573281#0,3930855#3,44645#-0,5870578#0,3482543#3,430774#-0,7151209#0,2897147#3,483011#-0,3603856#-0,1252461#3,462694#-0,8035477#-0,08828926#3,500904#-0,2518151#-0,4193661#3,493128#-0,7723449#-0,5177882#3,466022#-0,178428#-0,4737975#3,479361#-0,7970545#-0,5621908#3,403782#0  
frame10 #-0,6861539#1,034553#3,368427#-0,6701041#0,8587453#3,393841# -0,7539387#1,056876#3,120147#-0,7836795#0,4176119#3,551882#-0,7164711#1,008783#3,101798#-0,7743324#0,479256#3,564768#-0,4948383#0,8781787#3,180975#-0,7311089#0,6139555#3,352193#-0,5445995#0,7231404#3,352887#-0,7395629#0,8093199#3,357858#-0,648895#0,4595116#3,433654#-0,6405169#0,3843366#3,446605#-0,5857857#0,3335782#3,430853#-0,6666443#0,3307578#3,472358#-0,4186199#-0,02821098#3,454721#-0,7987674#-0,07911955#3,497727#-0,2488644#-0,4065502#3,515005#-0,7518807#-0,4996749#3,46558#-0,1732275#-0,4568559#3,500703#-0,789054#-0,5828899#3,47781#0  
frame11 #-0,7266977#0,8966582#3,372248#-0,674897#0,7410163#3,438709# -0,6032444#1,088659#3,13656#-0,8514712#0,2126469#3,668948#-0,532415#1,041919#3,14996#-0,8421461#0,2741461#3,681804#-0,4031166#0,886668#3,253095#-0,7998156#0,4084313#3,473365#-0,5167782#0,6840952#3,399104#-0,8081513#0,6010629#3,479602#-0,6217456#0,3878295#3,457386#-0,6111153#0,3171921#3,464196#-0,5398015#0,2550613#3,467388#-0,6621475#0,2445536#3,465108#-0,3748994#-0,0803498#3,462258#-0,7912893#-0,1038949#3,493209#-0,1870732#-0,4461344#3,522153#-0,7563407#-0,5222371#3,468272#-0,1119942#-0,4961505#3,500391#-0,7909532#-0,599484#3,472686#0  
