frame1 #-0,9663512#0,9077551#3,243992#-0,9345209#0,8079832#3,55918# -1,082071#0,9849715#3,17551#-1,068175#0,2823141#3,798293#-0,9831493#0,9585802#3,184237#-1,063909#0,3396583#3,757487#-0,8451666#0,8619369#3,287986#-1,051111#0,5116911#3,647809#-0,7991023#0,7403343#3,479832#-1,080444#0,6648969#3,683414#-0,8887236#0,4874163#3,594486#-0,8795642#0,4233029#3,604661#-0,8047301#0,3595547#3,562532#-0,9313339#0,3256079#3,66053#-0,7707453#-0,2074182#3,467555#-0,9784771#-0,2022212#3,658795#-0,7033235#-0,537105#3,454446#-0,8700848#-0,5467933#3,636505#-0,7241374#-0,600086#3,391542#-0,896036#-0,6090594#3,632645#0  
frame2 #-1,017777#0,9740835#3,365227#-0,8984603#0,8765225#3,528646# -1,027667#1,066366#3,169015#-0,9492428#0,2635093#3,632129#-0,9659195#1,024831#3,17245#-0,9686489#0,3212591#3,629056#-0,7759462#0,8956821#3,276885#-1,026867#0,4945088#3,631905#-0,7682126#0,7977663#3,45498#-1,076125#0,6696011#3,675742#-0,8715786#0,5983242#3,57271#-0,8662023#0,5426846#3,584472#-0,7906381#0,4893402#3,558619#-0,9262#0,4349321#3,631442#-0,7653396#-0,1136276#3,498654#-0,9698766#-0,1676969#3,657259#-0,6601623#-0,551567#3,495018#-0,8666188#-0,5447006#3,647092#-0,6580254#-0,6077859#3,432401#-0,9006746#-0,6089585#3,627565#0  
frame3 #-0,9260538#1,017521#3,388262#-0,9009194#0,8757416#3,547848# -0,9786147#1,134281#3,210979#-1,146073#0,663886#3,686601#-0,9131777#1,100589#3,201014#-1,101369#0,6428075#3,645859#-0,7150011#0,9415981#3,267752#-0,9672573#0,5795721#3,535276#-0,7142884#0,8373286#3,45201#-1,074575#0,6728334#3,687394#-0,8680314#0,6116225#3,572502#-0,8606019#0,562043#3,58093#-0,7667463#0,5172281#3,568464#-0,9253608#0,4443757#3,605744#-0,7479889#-0,07580292#3,518719#-0,9533312#-0,1462086#3,656688#-0,5964881#-0,5297655#3,550598#-0,8695948#-0,5406194#3,654533#-0,5975092#-0,5783744#3,487733#-0,9038484#-0,6082827#3,630779#0 
frame4 #-0,8021696#0,9488375#3,430385#-0,9041079#0,8264409#3,572174# -0,8539023#1,175639#3,207551#-1,035203#0,5666212#3,606041#-0,7915441#1,124222#3,203315#-1,008469#0,6400486#3,563558#-0,6545019#0,950884#3,337798#-0,9282665#0,860331#3,448422#-0,7648112#0,7695239#3,517699#-1,028687#0,7476917#3,66817#-0,8513043#0,6266289#3,582331#-0,8346405#0,5913868#3,590128#-0,7569585#0,5254298#3,560007#-0,8690968#0,5211408#3,633697#-0,7072532#-0,06257826#3,539527#-0,9350156#-0,06369114#3,665168#-0,5354013#-0,5326474#3,579711#-0,8690812#-0,5350991#3,65837#-0,5389882#-0,5929826#3,523951#-0,9084023#-0,588605#3,588009#0  
frame5 #-0,9979517#1,020967#3,497233#-0,8999264#0,8260506#3,558339# -0,7645886#1,216821#3,226381#-0,6812412#1,152227#3,226256#-0,7083681#1,168336#3,234055#-0,7034962#1,017947#3,334587#-0,6325322#0,9539219#3,357282#-0,7989725#0,8287824#3,516745#-0,7731318#0,7631001#3,513618#-1,024528#0,7447368#3,666311#-0,8269017#0,5682533#3,58177#-0,8131712#0,5167755#3,591674#-0,7466468#0,4676474#3,580701#-0,8514377#0,4599603#3,614054#-0,6726844#-0,1590837#3,548052#-0,9397915#-0,1606553#3,67796#-0,4790535#-0,5200153#3,614773#-0,864026#-0,5345818#3,673379#-0,4801989#-0,5935202#3,556542#-0,9026371#-0,5935616#3,636237#0  
frame6 #-0,9914032#1,012064#3,499234#-0,8958572#0,8176845#3,555697# -0,6163743#1,207642#3,283333#-0,6506659#1,104541#3,36071#-0,5655317#1,121566#3,276233#-0,687651#1,022194#3,404249#-0,5614643#0,9122016#3,409004#-0,8103513#0,8100876#3,534898#-0,7716305#0,7604927#3,515828#-1,024911#0,6801732#3,664295#-0,8221791#0,4856233#3,595191#-0,8084522#0,421285#3,606903#-0,7379087#0,3787259#3,606806#-0,8538532#0,3460003#3,620334#-0,6167954#-0,1668325#3,564178#-0,933171#-0,1583479#3,685059#-0,4442036#-0,5078729#3,624791#-0,8650231#-0,5327806#3,67375#-0,4805364#-0,5614105#3,555042#-0,8920896#-0,6052433#3,69733#0  
frame7 #-0,9673212#0,9900777#3,505079#-0,8814524#0,7968524#3,561016# -0,4745418#1,16049#3,315166#-0,5513647#1,001156#3,408244#-0,4594156#1,069363#3,331229#-0,5516245#0,9047784#3,429018#-0,517605#0,880027#3,456573#-0,7518133#0,7472021#3,528154#-0,754516#0,7597181#3,52369#-0,9887526#0,6441534#3,627422#-0,8180541#0,4871812#3,59647#-0,8039824#0,4246045#3,607828#-0,7329172#0,3870968#3,607965#-0,848068#0,3459381#3,620754#-0,5803567#-0,1594645#3,571853#-0,9275755#-0,1455821#3,687107#-0,3792993#-0,4950031#3,643462#-0,8834186#-0,5171106#3,650981#-0,3246524#-0,566348#3,616163#-0,9095175#-0,5685849#3,577478#0  
frame8 #-0,9121814#0,9640749#3,470379#-0,875105#0,7878935#3,55349# -0,3807575#1,145773#3,419666#-0,4528154#0,9422119#3,461854#-0,3702076#1,074417#3,41077#-0,4903168#0,8535145#3,481726#-0,4883169#0,8441759#3,499588#-0,71635#0,7549001#3,554613#-0,741669#0,7520909#3,536791#-0,9725209#0,6975025#3,641033#-0,8045244#0,4491835#3,602463#-0,7899697#0,3786794#3,61728#-0,7255366#0,3359823#3,621624#-0,8369929#0,3222228#3,62694#-0,5344712#-0,1573809#3,584427#-0,9275351#-0,1413282#3,687036#-0,3232184#-0,504062#3,647679#-0,8823698#-0,5189549#3,652819#-0,2578193#-0,5705958#3,623339#-0,9105757#-0,5710344#3,582154#0  
frame9 #-0,9054861#0,9501661#3,481648#-0,8652649#0,7780366#3,551656# -0,2713577#1,025213#3,433217#-0,4470198#0,8480722#3,521781#-0,2955976#0,9344813#3,464155#-0,4497757#0,7971708#3,574152#-0,4798957#0,775983#3,580097#-0,715148#0,7450639#3,586123#-0,7215217#0,7303056#3,554596#-0,9799014#0,7024512#3,645119#-0,7980098#0,4462596#3,603517#-0,7844255#0,3777376#3,618015#-0,7093654#0,326112#3,626983#-0,8315381#0,3186845#3,626093#-0,5099871#-0,1512666#3,600885#-0,9256182#-0,1342538#3,684421#-0,299693#-0,4756034#3,632095#-0,8833485#-0,5189717#3,656476#-0,3232968#-0,5279883#3,55898#-0,9069523#-0,5713566#3,583361#0  
frame10 #-0,877742#0,9316486#3,482145#-0,8425954#0,7723939#3,557899# -0,2195673#0,8819838#3,527164#-0,3421341#0,8405097#3,552329#-0,2773091#0,8052042#3,545926#-0,4191855#0,7802157#3,55532#-0,4611282#0,7414173#3,598084#-0,6791418#0,7122499#3,567107#-0,7046308#0,7183253#3,5628#-0,942598#0,6742698#3,628046#-0,7776897#0,4571612#3,607697#-0,762844#0,3947985#3,621245#-0,7009942#0,3454411#3,626048#-0,7960011#0,3340938#3,632907#-0,4611684#-0,1405494#3,618899#-0,9119453#-0,1153046#3,679043#-0,3838766#-0,4435977#3,655304#-0,8957241#-0,5012911#3,646459#-0,2891971#-0,4924518#3,642565#-0,9131042#-0,5534031#3,571041#0  
frame11 #-0,8487525#0,8916765#3,479236#-0,8027948#0,7384494#3,554372# -0,2366121#0,717075#3,621207#-0,3194291#0,764454#3,554112#-0,2869819#0,743817#3,664046#-0,4040791#0,726007#3,528259#-0,4629346#0,6720867#3,626954#-0,6617572#0,6614952#3,54283#-0,6596446#0,6975847#3,57773#-0,9222181#0,623947#3,60336#-0,7408552#0,4345535#3,612474#-0,7294085#0,3743438#3,62684#-0,6568869#0,325808#3,636289#-0,7718619#0,3031588#3,637772#-0,389347#-0,2129404#3,643493#-0,9097893#-0,1165706#3,677212#-0,2884246#-0,5045878#3,680298#-0,895996#-0,5003603#3,645643#-0,1888212#-0,5394258#3,662251#-0,8984581#-0,5519273#3,568181#0  
