frame1 #-0,8367345#0,9200692#3,354073#-0,8012842#0,7359957#3,388929# -1,01293#0,3061802#3,089056#-1,101174#0,2521031#3,285869#-0,9282333#0,3446888#3,089005#-1,118187#0,309484#3,357105#-0,7803614#0,4412978#3,149681#-1,051069#0,4711621#3,318654#-0,6831639#0,6183751#3,319495#-0,9778656#0,6039693#3,447892#-0,7839568#0,3671474#3,432309#-0,7804913#0,2933778#3,444386#-0,710905#0,2268305#3,428201#-0,8435208#0,2203479#3,473671#-0,7114913#-0,2380809#3,235892#-0,8969684#-0,2510831#3,408504#-0,71633#-0,5687507#3,090401#-0,7235616#-0,5727961#3,077575#-0,7485807#-0,6201706#3,015271#-0,7526644#-0,649837#3,018196#0  
frame2 #-0,831926#0,9192668#3,349888#-0,8002901#0,736885#3,388228# -1,013346#0,4150083#3,098392#-1,008884#0,2808646#3,364335#-0,9249364#0,4387717#3,102304#-1,023799#0,3353861#3,370103#-0,7658289#0,4776604#3,163276#-1,068542#0,4989505#3,401187#-0,6762682#0,6293793#3,322951#-0,9734008#0,6294847#3,482674#-0,7835155#0,3690895#3,432206#-0,7801875#0,2956595#3,444435#-0,7098619#0,2311044#3,434855#-0,8439342#0,2245221#3,469949#-0,697953#-0,2193871#3,251366#-0,894647#-0,2489377#3,413929#-0,6730163#-0,5405801#3,158384#-0,8083376#-0,5725456#3,418873#-0,7026783#-0,6135037#3,070077#-0,8601831#-0,6429402#3,420532#0  
frame3 #-0,8158721#0,9370929#3,362243#-0,7927315#0,746708#3,388015# -1,03004#0,4901842#3,076066#-0,8325135#0,3264652#3,261415#-0,9422578#0,4988972#3,053271#-0,9389695#0,3193722#3,344151#-0,7637963#0,5358512#3,106495#-0,995321#0,4518717#3,476373#-0,6607097#0,641755#3,337902#-0,9347925#0,6952675#3,475948#-0,7708591#0,3801238#3,434387#-0,7663165#0,3068795#3,447136#-0,7003847#0,2348131#3,439446#-0,8185798#0,2575395#3,467436#-0,686712#-0,2191261#3,268681#-0,8858032#-0,2512295#3,42154#-0,6449984#-0,5573719#3,202744#-0,791569#-0,5614325#3,423575#-0,6678477#-0,6255332#3,109025#-0,8436618#-0,6312271#3,42965#0  
frame4 #-0,8028693#0,9359053#3,358182#-0,78236#0,7707013#3,387174# -1,011024#0,5654218#3,053401#-0,8943052#0,2483396#3,349414#-0,921391#0,5782801#3,046261#-0,9409339#0,2910829#3,4146#-0,733393#0,601662#3,09833#-0,9724481#0,4584473#3,51986#-0,6559497#0,6465516#3,344081#-0,9315304#0,7065747#3,475694#-0,7677433#0,3777394#3,435311#-0,7622372#0,3001838#3,448106#-0,6944929#0,2210011#3,449039#-0,8172967#0,2495385#3,461188#-0,66812#-0,221063#3,296096#-0,872466#-0,2346643#3,434732#-0,5955197#-0,546569#3,275804#-0,7629172#-0,5557463#3,439006#-0,5963348#-0,6155768#3,198437#-0,8515636#-0,6295256#3,482913#0  
frame5 #-0,787491#0,987809#3,349058#-0,769077#0,8216695#3,353214# -0,9878795#0,6455014#3,030352#-0,8805703#0,2046005#3,344298#-0,9190723#0,6428307#3,034208#-0,8909836#0,2601248#3,383859#-0,7209476#0,6479914#3,119092#-0,920083#0,506888#3,485046#-0,6417356#0,6177421#3,395885#-0,9187605#0,7603227#3,441067#-0,7456037#0,4424506#3,427284#-0,740909#0,3666068#3,445521#-0,6747233#0,2645169#3,453125#-0,7989634#0,329605#3,461613#-0,6420819#-0,2264493#3,300018#-0,8610647#-0,2176219#3,447165#-0,5451971#-0,550461#3,299815#-0,74915#-0,5575682#3,449939#-0,528159#-0,6157993#3,217415#-0,8154894#-0,6160008#3,449415#0  
frame6 #-0,782781#0,9706014#3,357801#-0,7695001#0,7987417#3,368011# -0,9919637#0,7330964#3,029941#-0,8831209#0,1556426#3,344699#-0,92228#0,7199275#3,027789#-0,8938942#0,2323114#3,401445#-0,7380635#0,7004343#3,105912#-0,9205156#0,482111#3,500505#-0,6273201#0,6539426#3,36976#-0,9191836#0,7373949#3,455865#-0,7461876#0,4428342#3,428422#-0,7417351#0,3685469#3,446425#-0,6747332#0,2789602#3,454046#-0,8005803#0,3285397#3,462578#-0,6124332#-0,2171581#3,321422#-0,8502309#-0,2084657#3,454268#-0,478929#-0,5486958#3,351167#-0,7440518#-0,5629777#3,46675#-0,4827919#-0,6138832#3,291303#-0,8101664#-0,6198456#3,451165#0  
frame7 #-0,780353#0,9418657#3,372296#-0,7684995#0,7433158#3,40226# -0,9411314#0,802335#3,033634#-0,8556345#0,05645292#3,345087#-0,8534268#0,7884436#3,027451#-0,8664516#0,1334339#3,402063#-0,6671377#0,7505414#3,115277#-0,89526#0,3888498#3,513605#-0,6328295#0,6582518#3,366956#-0,8938789#0,6535274#3,465979#-0,7423322#0,4296387#3,438186#-0,7387127#0,3636824#3,450126#-0,6735133#0,2894774#3,454223#-0,7894774#0,3048688#3,469198#-0,5793024#-0,2035395#3,340441#-0,843551#-0,2024168#3,457742#-0,4325824#-0,52802#3,392473#-0,7441696#-0,5619753#3,464727#-0,4144007#-0,5943097#3,343152#-0,8085414#-0,616415#3,457652#0  
frame8 #-0,7674112#0,9532638#3,38277#-0,7551084#0,7600439#3,411397# -0,9018734#0,8809955#3,047519#-0,9349461#0,1191922#3,522883#-0,8117186#0,8564326#3,021542#-0,8979317#0,1722904#3,492075#-0,5920667#0,7778983#3,153809#-0,7955546#0,4196002#3,445979#-0,6386798#0,6819303#3,366241#-0,8854272#0,6535246#3,463627#-0,7297574#0,437561#3,44302#-0,7241076#0,3727586#3,453888#-0,6580522#0,3285164#3,441839#-0,7715329#0,310676#3,476444#-0,5480995#-0,178022#3,351447#-0,8393782#-0,1868894#3,462246#-0,3869398#-0,5080913#3,4337#-0,7441383#-0,5615321#3,464511#-0,3504889#-0,5774713#3,410604#-0,8055779#-0,6149162#3,457371#0  
frame9 #-0,7751745#0,9710976#3,371945#-0,7240863#0,8220068#3,405652# -0,8819433#0,9790019#3,078357#-0,9457995#0,1316613#3,575755#-0,8102898#0,9380683#3,044529#-0,9263076#0,2198067#3,547148#-0,5705493#0,8309939#3,136988#-0,8868818#0,4816112#3,489356#-0,6211786#0,7081251#3,349873#-0,8485873#0,7078592#3,451102#-0,70389#0,4977976#3,435422#-0,6998507#0,4329558#3,444673#-0,6446483#0,3814718#3,438134#-0,7484906#0,3790945#3,458125#-0,4976678#-0,1696883#3,365985#-0,8358338#-0,1591534#3,469846#-0,3121238#-0,5288931#3,435431#-0,7488618#-0,5500638#3,46418#-0,273954#-0,5873969#3,39004#-0,7944567#-0,6155457#3,464088#0  
frame10 #-0,7616425#1,022078#3,373372#-0,7056527#0,8699121#3,401314# -0,7796263#0,9708271#3,018941#-0,9238957#0,1785344#3,566991#-0,7014478#0,9642#3,015555#-0,9015279#0,267912#3,547283#-0,5180954#0,8684221#3,144185#-0,8685064#0,5286888#3,482451#-0,572071#0,7259696#3,344574#-0,8301537#0,7557646#3,446764#-0,694417#0,5067098#3,433475#-0,6917434#0,4379112#3,442977#-0,6220262#0,3858142#3,433929#-0,7480354#0,3794622#3,457556#-0,4647245#-0,1543118#3,390437#-0,8330785#-0,1549261#3,470978#-0,2638804#-0,512421#3,429271#-0,7426871#-0,5557683#3,470145#-0,2934431#-0,5607921#3,355902#-0,8049147#-0,6118156#3,461399#0  
frame11 #-0,7573818#0,9407591#3,39103#-0,7018932#0,7854657#3,419971# -0,6743127#1,065584#3,073272#-0,9055454#0,1307539#3,638646#-0,5980555#1,022956#3,066849#-0,849031#0,2378484#3,602065#-0,4343268#0,8738822#3,203449#-0,7510052#0,4183705#3,433466#-0,5583642#0,7264705#3,354882#-0,8289565#0,6522912#3,447809#-0,6707301#0,4913867#3,436194#-0,6638418#0,4292657#3,443601#-0,5669182#0,3697805#3,447206#-0,7334696#0,362144#3,448686#-0,4382404#-0,1573851#3,401475#-0,8314049#-0,1533933#3,47067#-0,2354246#-0,5030034#3,425671#-0,7436609#-0,5551783#3,471716#-0,259591#-0,5510104#3,350119#-0,8092041#-0,6136422#3,459736#0  
