frame1 #-0,4200267#0,8728751#3,173584#-0,3919251#0,698085#3,222486# -0,2519505#0,62165#2,640608#-0,528561#0,2668012#3,121176#-0,2394208#0,6088859#2,764584#-0,5608487#0,2182107#3,195498#-0,2005779#0,6123341#2,971473#-0,5984991#0,4002816#3,401462#-0,2603244#0,5504268#3,181197#-0,5420146#0,583542#3,246658#-0,3642194#0,3712778#3,232225#-0,3624147#0,3062097#3,220968#-0,2941889#0,2344138#3,208873#-0,4209494#0,2493156#3,228506#-0,2697515#-0,2228178#3,439863#-0,3856142#-0,2438256#3,003643#-0,370684#-0,5438879#3,032935#-0,3850246#-0,6200247#2,998218#-0,3897011#-0,5946586#2,945711#-0,36603#-0,6500614#2,918484#0  
frame2 #-0,4200418#0,8762048#3,172893#-0,3926289#0,6993633#3,224146# -0,2524842#0,6232013#2,635851#-0,529247#0,2678046#3,122064#-0,2355846#0,6115429#2,763505#-0,561581#0,2192129#3,19632#-0,2026557#0,6117676#2,971491#-0,5991152#0,4009803#3,402509#-0,258916#0,5502009#3,181848#-0,5419719#0,5833788#3,246752#-0,3641395#0,3712327#3,232627#-0,3621556#0,3061226#3,221007#-0,2934201#0,2341442#3,208782#-0,4206105#0,2489497#3,227841#-0,2695301#-0,222819#3,440099#-0,3858848#-0,2423492#3,002998#-0,3604991#-0,5617255#3,029597#-0,3840034#-0,6275111#2,997877#-0,3792068#-0,6123819#2,942285#-0,3663411#-0,6487993#2,915115#0  
frame3 #-0,4199428#0,876564#3,172957#-0,3914677#0,7008957#3,224474# -0,2523659#0,6232898#2,637172#-0,5295393#0,2660623#3,114855#-0,2352276#0,6115239#2,76472#-0,5614858#0,2178651#3,189639#-0,2046692#0,6109419#2,972275#-0,5998548#0,4025968#3,389936#-0,2591947#0,5493848#3,181958#-0,5421511#0,5826666#3,24565#-0,364159#0,3706577#3,232917#-0,3623663#0,304876#3,220839#-0,293885#0,2329473#3,209157#-0,4211349#0,2476614#3,226779#-0,2695146#-0,223551#3,440014#-0,3871945#-0,2387154#3,001505#-0,3692381#-0,5502787#3,022709#-0,3836808#-0,62288#2,998096#-0,3875723#-0,6009179#2,935203#-0,3664846#-0,6476282#2,916121#0  
frame4 #-0,4202093#0,8785182#3,17131#-0,3952029#0,693599#3,222982# -0,2518242#0,6237169#2,633557#-0,5311556#0,269556#3,112773#-0,2349149#0,6110649#2,764332#-0,5633409#0,2221027#3,187228#-0,2052223#0,609726#2,970212#-0,6003731#0,4058782#3,386656#-0,2591782#0,5493426#3,181558#-0,5426904#0,5826977#3,244433#-0,3653361#0,3700639#3,231783#-0,3633575#0,304832#3,219533#-0,2945487#0,2327447#3,207856#-0,4222093#0,2475517#3,225342#-0,2695994#-0,2238249#3,439131#-0,3878871#-0,2379548#3,000799#-0,369537#-0,5491764#3,022397#-0,3843721#-0,6212229#2,99782#-0,3874865#-0,5995457#2,935364#-0,3664893#-0,6476389#2,917068#0  
frame5 #-0,4203505#0,8792804#3,17066#-0,3931905#0,6996029#3,21837# -0,2536011#0,6210585#2,626574#-0,4771504#0,4806329#3,042603#-0,2360086#0,6085564#2,760556#-0,509138#0,4567555#3,127499#-0,2060687#0,6079478#2,965884#-0,60132#0,3991228#3,380617#-0,2614203#0,5521193#3,178243#-0,5435753#0,5827582#3,243557#-0,3650859#0,3704955#3,230286#-0,3633005#0,3048452#3,218592#-0,2946081#0,2329927#3,207512#-0,4221892#0,2474127#3,224153#-0,2694179#-0,2238517#3,438373#-0,3879476#-0,2377272#3,000704#-0,369318#-0,5490639#3,022276#-0,3832901#-0,6205866#2,997255#-0,3881707#-0,5995793#2,935728#-0,3642856#-0,649268#2,917703#0  
frame6 #-0,4201408#0,8824291#3,17082#-0,398236#0,702094#3,210146# -0,2572275#0,6021498#2,596465#-0,52256#0,2494362#3,091696#-0,2359316#0,5994596#2,756159#-0,5544323#0,1998114#3,164501#-0,2021553#0,6103863#2,960084#-0,5977796#0,3879155#3,356278#-0,2636283#0,5615236#3,178667#-0,5460701#0,5829319#3,243552#-0,3680867#0,3719523#3,225868#-0,365697#0,3058829#3,215803#-0,2965693#0,2352048#3,205184#-0,4244291#0,2469719#3,222354#-0,2692646#-0,223533#3,437149#-0,3879953#-0,237728#3,000678#-0,3694109#-0,5487413#3,021796#-0,3831494#-0,6202144#2,997081#-0,388199#-0,5995702#2,935565#-0,3647249#-0,6495468#2,917745#0  
frame7 #-0,4200702#0,883886#3,176239#-0,4083608#0,7117597#3,200532# -0,2582504#0,5878466#2,61332#-0,4705006#0,4652114#3,027042#-0,2384659#0,5751439#2,747873#-0,5049716#0,4457734#3,112695#-0,2032602#0,6092347#2,962656#-0,6015317#0,3916292#3,363894#-0,262895#0,5595667#3,181231#-0,5500543#0,5834686#3,24543#-0,3690962#0,3712971#3,223994#-0,3658892#0,303836#3,215664#-0,2950794#0,2311993#3,206511#-0,424832#0,2442905#3,222166#-0,2681632#-0,2230687#3,434825#-0,3879503#-0,2376756#3,000914#-0,368984#-0,5479829#3,020123#-0,3833523#-0,6196761#2,996589#-0,3875115#-0,5999255#2,933653#-0,3648093#-0,6501952#2,917065#0  
frame8 #-0,4111756#0,9043505#3,193639#-0,4016622#0,7180223#3,213168# -0,3129365#0,5213682#2,585026#-0,5172507#0,3102168#3,027946#-0,2698075#0,5488162#2,710263#-0,5531671#0,2728043#3,107095#-0,2077304#0,6045415#2,97006#-0,6028615#0,4066205#3,338075#-0,2626804#0,5592996#3,188174#-0,5505224#0,5842#3,245272#-0,3693043#0,3720922#3,225072#-0,3658706#0,3044606#3,216507#-0,2951269#0,2319563#3,207713#-0,425005#0,2448737#3,222498#-0,2667181#-0,2228048#3,433828#-0,3881621#-0,2376223#3,001691#-0,3688895#-0,5471838#3,019634#-0,3832437#-0,6192791#2,996336#-0,3850725#-0,5982953#2,931855#-0,3644557#-0,6488199#2,916223#0  
frame9 #-0,4119667#0,9050607#3,197725#-0,3996883#0,7190033#3,223598# -0,3164331#0,4676077#2,637199#-0,5525316#0,3099523#3,0461#-0,2890338#0,5061235#2,74114#-0,565488#0,3352348#3,112371#-0,206798#0,5977758#2,981224#-0,607214#0,4166567#3,338448#-0,2482364#0,6839415#3,187239#-0,5510458#0,5864836#3,244781#-0,3682864#0,3734586#3,229181#-0,3650673#0,305659#3,219197#-0,2905225#0,2488347#3,217804#-0,4249688#0,230823#3,222773#-0,265707#-0,2241114#3,433091#-0,3883222#-0,2372314#3,002322#-0,3681027#-0,5589705#3,026141#-0,3827266#-0,6198173#2,996247#-0,3842907#-0,6095474#2,938217#-0,3647231#-0,6491048#2,915991#0  
frame10 #-0,414309#0,9003861#3,215775#-0,3934556#0,7176771#3,24545# -0,3398175#0,4064592#2,689608#-0,5456315#0,3504501#3,027098#-0,3088638#0,4314413#2,74326#-0,5592101#0,3679641#3,064859#-0,1884743#0,5105839#2,971897#-0,6053487#0,4214361#3,327358#-0,2526693#0,6645169#3,195766#-0,5525463#0,5908414#3,250244#-0,3649385#0,3880004#3,248012#-0,3621942#0,3236614#3,236697#-0,2919759#0,2580601#3,22988#-0,4205457#0,2503973#3,233966#-0,2655504#-0,2240597#3,433129#-0,3883215#-0,2381714#3,004651#-0,3786042#-0,5251498#3,004925#-0,3833697#-0,6190069#2,996319#-0,3942061#-0,5753792#2,916735#-0,3647127#-0,6488061#2,916432#0  
frame11 #-0,405795#0,9170104#3,243294#-0,3920964#0,7311112#3,280721# -0,3638394#0,3511494#2,75675#-0,5466162#0,4266332#3,009713#-0,2635526#0,388702#2,856958#-0,54839#0,4247766#3,048567#-0,1852678#0,4939535#3,02003#-0,6052424#0,4285493#3,310486#-0,2502956#0,6493895#3,210837#-0,5538174#0,5940756#3,260797#-0,3629327#0,3928038#3,267194#-0,3607262#0,3276837#3,249195#-0,2920265#0,2615345#3,242517#-0,4181476#0,2547907#3,24349#-0,2639197#-0,2262301#3,436246#-0,3892943#-0,2388263#3,00727#-0,3929627#-0,5775313#3,060023#-0,383766#-0,617727#2,996752#-0,4077504#-0,6268623#2,970995#-0,3649472#-0,64922#2,917399#0  
frame12 #-0,4043949#0,9193895#3,261254#-0,3960386#0,7274076#3,306651# -0,3703233#0,286572#2,844536#-0,5427558#0,5076096#2,98727#-0,310548#0,3181647#2,906875#-0,5501553#0,4892918#3,009835#-0,1866658#0,4485275#3,076927#-0,6218107#0,3891099#3,186394#-0,2332108#0,6159813#3,240636#-0,5345795#0,5996636#3,257731#-0,3657733#0,3840333#3,288852#-0,3613313#0,3187565#3,265718#-0,2951063#0,254047#3,254768#-0,4160984#0,2515284#3,258622#-0,2636346#-0,2259421#3,437077#-0,3900151#-0,2394297#3,010248#-0,3473839#-0,5345591#3,700077#-0,3838343#-0,6134436#2,996804#-0,3042738#-0,6083635#3,699367#-0,36608#-0,6486866#2,920983#0  
