frame1 #-0,8477561#0,8655216#2,870036#-0,7919523#0,6695253#2,929876# -0,6278948#0,7568184#2,360685#-1,012652#0,1258941#2,956576#-0,5843081#0,7092283#2,407941#-1,025125#0,1570377#2,987815#-0,5147858#0,6293368#2,647527#-1,024661#0,3305808#3,111298#-0,6463645#0,5249999#2,869369#-0,9785056#0,5047725#3,000708#-0,7784447#0,3363388#2,961043#-0,7757432#0,2697016#2,970427#-0,6979331#0,1983228#2,961649#-0,8473967#0,1892205#2,989712#-0,7265627#-0,2621428#2,713297#-0,7246443#-0,1694771#2,735423#-0,6699968#-0,6063485#2,675076#-0,6817158#-0,5883092#2,677843#-0,706221#-0,6765189#2,630946#-0,6997026#-0,6840376#2,603735#1  
frame2 #-0,8384044#0,8458929#2,87557#-0,7998221#0,6437671#2,945756# -0,6007844#0,7471877#2,372254#-1,012795#0,1365829#2,957871#-0,5746731#0,7092569#2,41144#-1,027104#0,1575775#3,000364#-0,5144424#0,6284595#2,646451#-1,022523#0,3136418#3,153997#-0,623162#0,5322871#2,864562#-1,011207#0,5450987#3,036112#-0,7871075#0,3525482#2,96242#-0,78803#0,3009133#2,97047#-0,6980016#0,2039016#2,958931#-0,8727342#0,2147835#2,987159#-0,7266801#-0,2621819#2,710792#-0,7244956#-0,1695058#2,733063#-0,6703262#-0,6063104#2,673323#-0,6814417#-0,5895084#2,676583#-0,706573#-0,6774547#2,630107#-0,7408984#-0,6946459#2,65424#1  
frame3 #-0,8361609#0,8403223#2,873669#-0,8019166#0,6386241#2,946347# -0,6084909#0,7555669#2,369343#-1,017126#0,1458577#2,973499#-0,5751525#0,7100591#2,410405#-0,9764894#0,3522047#3,061603#-0,5160773#0,6268787#2,643412#-0,8980854#0,6125809#3,102304#-0,6231607#0,5322949#2,862891#-0,9558669#0,4850329#2,980143#-0,7880336#0,3527294#2,961109#-0,7882484#0,3007421#2,96858#-0,7075078#0,2231398#2,959612#-0,8703702#0,2140843#2,984599#-0,7268311#-0,2623346#2,709446#-0,7245542#-0,1695056#2,731614#-0,670665#-0,606747#2,672117#-0,682211#-0,5917575#2,6765#-0,7067118#-0,6776718#2,628989#-0,7416927#-0,6961004#2,65272#1  
frame4 #-0,8501887#0,8419532#2,87853#-0,7933657#0,6686419#2,946689# -0,6189577#0,7605829#2,362295#-0,995341#0,3419891#3,005129#-0,5942884#0,7190203#2,397475#-0,9610903#0,3705704#3,049835#-0,5289199#0,6193559#2,645954#-0,9109504#0,6231111#3,123912#-0,667327#0,5156012#2,868878#-0,9410936#0,5327251#2,976361#-0,7883121#0,3540764#2,961526#-0,7883546#0,3003802#2,968567#-0,7160766#0,2258771#2,958409#-0,8578512#0,2287212#2,987837#-0,7277892#-0,2626661#2,711491#-0,7272475#-0,168719#2,732348#-0,6714089#-0,6074637#2,672192#-0,683059#-0,59574#2,678187#-0,7069393#-0,6777554#2,628989#-0,7407408#-0,6967124#2,650078#1  
frame5 #-0,8518627#0,8433732#2,877446#-0,7932275#0,6695248#2,946621# -0,6207639#0,7617301#2,359308#-1,019323#0,2298428#3,011357#-0,5956498#0,7215337#2,391286#-0,992663#0,2779462#3,044656#-0,5420681#0,6170363#2,641925#-0,9508463#0,5179192#3,163581#-0,6687127#0,5157554#2,868263#-0,9411573#0,5326498#2,976131#-0,7896891#0,3581373#2,962769#-0,7891577#0,3013545#2,96903#-0,7237417#0,2306582#2,953287#-0,8557864#0,2349799#2,994289#-0,7284528#-0,2636103#2,712521#-0,7296036#-0,1699435#2,730911#-0,6721971#-0,6081291#2,671906#-0,682451#-0,5993059#2,679596#-0,707651#-0,6776686#2,628866#-0,7386852#-0,6965292#2,648214#1  
frame6 #-0,8635178#0,8550859#2,870851#-0,7845789#0,690753#2,945657# -0,6205075#0,7612225#2,35617#-0,9981137#0,2711823#3,033902#-0,5926351#0,7155333#2,403867#-1,021568#0,2943901#3,090315#-0,5423757#0,6100002#2,654049#-0,9733028#0,5319697#3,210249#-0,6760913#0,5185633#2,861909#-0,9648051#0,5452909#3,024339#-0,7887753#0,3714289#2,962936#-0,7892547#0,3086814#2,969236#-0,725381#0,2364432#2,949591#-0,8549711#0,2446658#2,996964#-0,7291741#-0,2645008#2,7145#-0,7314125#-0,1707039#2,730575#-0,6731541#-0,6088005#2,672296#-0,6819504#-0,604616#2,686567#-0,7080999#-0,6775488#2,628869#-0,7385825#-0,6964348#2,648066#1  
frame7 #-0,8618693#0,8575083#2,872897#-0,7878443#0,688593#2,946089# -0,6148365#0,7501782#2,351679#-0,9780189#0,3192849#2,983779#-0,5850146#0,7000934#2,407152#-1,002974#0,3344265#3,04304#-0,5411322#0,591278#2,656308#-0,9715204#0,5402087#3,218384#-0,6816242#0,5218534#2,863133#-0,9630226#0,5535299#3,032594#-0,7910128#0,3690081#2,964641#-0,7916051#0,3056413#2,971374#-0,7293654#0,2319296#2,950425#-0,855675#0,2434467#2,999246#-0,7305436#-0,2648795#2,717366#-0,700878#-0,1636781#2,80407#-0,674946#-0,6109166#2,67399#-0,6828099#-0,6032023#2,688951#-0,7096466#-0,6786926#2,629972#-0,7373307#-0,6955796#2,64508#1  
frame8 #-0,8644483#0,8591489#2,887253#-0,7913989#0,6817131#2,948393# -0,6086513#0,7355044#2,361062#-1,013844#0,2664409#2,949474#-0,5797914#0,6859138#2,416551#-1,002688#0,3424208#3,037143#-0,5269503#0,5663038#2,658046#-0,9711251#0,5394523#3,222202#-0,682951#0,5211648#2,863281#-0,9626272#0,5527734#3,03651#-0,7924649#0,3646679#2,966517#-0,7927809#0,3014277#2,973202#-0,730854#0,2269356#2,950669#-0,8559184#0,2398864#3,001891#-0,7311305#-0,2654465#2,72102#-0,676857#-0,1257403#2,85059#-0,6760013#-0,6125791#2,675396#-0,6790776#-0,5628718#2,702193#-0,7106158#-0,6813201#2,634037#-0,7263338#-0,614957#2,627225#1  
frame9 #-0,8472548#0,8249642#2,906295#-0,8121168#0,6448775#2,965129# -0,6077781#0,699685#2,393691#-1,007765#0,2553446#2,888569#-0,5803436#0,6589414#2,43492#-1,020989#0,2986313#2,965802#-0,5068595#0,5375735#2,67493#-1,06066#0,4284914#3,209495#-0,6833393#0,522127#2,867616#-0,9631428#0,4918655#2,990969#-0,7975513#0,3404188#2,973577#-0,7955554#0,2788587#2,978788#-0,7310003#0,2197295#2,95541#-0,8566286#0,1995431#3,001855#-0,731521#-0,2655165#2,724542#-0,6956578#-0,1661051#2,81062#-0,6761668#-0,6127614#2,676212#-0,6829788#-0,6072814#2,693355#-0,7114787#-0,6806163#2,635068#-0,7304168#-0,6942185#2,640884#1  
frame10 #-0,8420446#0,8211647#2,914607#-0,8068518#0,6492935#2,97049# -0,6091968#0,6026064#2,51566#-0,9541128#0,4867365#2,790363#-0,5999819#0,5437757#2,545207#-0,9750174#0,4429587#2,833543#-0,5042587#0,4299696#2,769005#-1,037731#0,3116252#2,975212#-0,6921428#0,4939601#2,928267#-0,965847#0,492426#2,988709#-0,8077961#0,3198603#2,980319#-0,8122379#0,2469571#2,98604#-0,753507#0,1806626#2,97908#-0,8742661#0,1825024#2,996851#-0,7301145#-0,2642771#2,730356#-0,6363075#-0,1438291#2,871087#-0,6764528#-0,6127076#2,676747#-0,6477847#-0,5701628#2,705711#-0,7124612#-0,6784438#2,633181#-0,7081822#-0,6599416#2,660442#1  
frame11 #-0,8348868#0,8194832#2,929358#-0,8095507#0,6427017#2,974489# -0,5943853#0,5013428#2,601372#-0,962777#0,4660036#2,785427#-0,58942#0,4909298#2,628605#-0,984951#0,4305659#2,83448#-0,495995#0,3661792#2,850965#-1,051473#0,3242529#2,993909#-0,6922224#0,4747832#2,932072#-0,9692134#0,503469#2,98715#-0,8118594#0,3082129#2,984365#-0,8137363#0,2405273#2,988843#-0,7532507#0,1769487#2,982188#-0,8769722#0,1742189#2,997343#-0,7288013#-0,2637015#2,733114#-0,6372645#-0,1415652#2,870778#-0,6764572#-0,6129838#2,677319#-0,6484613#-0,5639496#2,707459#-0,7128271#-0,6770982#2,631694#-0,7071903#-0,6548627#2,662274#1  
frame12 #-0,8279086#0,8195781#2,932128#-0,8132987#0,6346112#2,975942# -0,6015963#0,4491555#2,662627#-0,9707566#0,4548025#2,777597#-0,5900326#0,4105033#2,709643#-0,9720392#0,4620997#2,801712#-0,5090064#0,3413689#2,902126#-1,073401#0,3264123#2,972755#-0,6531507#0,5267865#2,983059#-0,9636141#0,4999632#2,965604#-0,8116564#0,3076244#2,984969#-0,8131294#0,2403335#2,989499#-0,7481604#0,1758638#2,986182#-0,8762022#0,1714347#2,994954#-0,7271845#-0,264315#2,735838#-0,6378813#-0,1393868#2,874512#-0,6763737#-0,6131562#2,67779#-0,6484941#-0,5674735#2,71139#-0,7131581#-0,6768624#2,631643#-0,7075441#-0,6569124#2,663249#1  
frame13 #-0,82644#0,8210028#2,933272#-0,8138057#0,6334741#2,977754# -0,6023208#0,3801781#2,70517#-0,9540812#0,4861361#2,771239#-0,5873299#0,3532868#2,764005#-0,9784056#0,4618679#2,793111#-0,5297137#0,3114433#2,975523#-1,112432#0,3281499#2,926073#-0,6542264#0,52227#2,982943#-0,9563939#0,4600974#2,946073#-0,8110178#0,3060261#2,98601#-0,8118901#0,2389698#2,990479#-0,7457849#0,17484#2,988253#-0,8749541#0,1675759#2,994126#-0,7256471#-0,2644381#2,737649#-0,6380048#-0,1384268#2,87553#-0,6763805#-0,6131561#2,677998#-0,6484047#-0,5710577#2,711274#-0,713338#-0,6768222#2,631501#-0,7068565#-0,6604005#2,662606#1  
frame14 #-0,820348#0,8213235#2,936856#-0,8161284#0,63197#2,977899# -0,5820769#0,3189211#2,814959#-0,9170542#0,5135942#2,685657#-0,5948864#0,2631173#2,84868#-0,9391735#0,5007969#2,699537#-0,5882963#0,3295389#3,070479#-1,111534#0,4013685#2,818183#-0,6620558#0,5253981#3,010316#-0,9620225#0,4588519#2,947327#-0,809737#0,3052442#2,987048#-0,8088057#0,2383846#2,992187#-0,7361932#0,1756026#2,996691#-0,8715523#0,1629722#2,99289#-0,7252367#-0,264326#2,738057#-0,636776#-0,1432595#2,885026#-0,676402#-0,6133183#2,678192#-0,6467941#-0,5799649#2,720962#-0,7135656#-0,6767604#2,63106#-0,7073385#-0,6635952#2,665024#1  
frame15 #-0,8042819#0,8142985#2,943077#-0,8173237#0,6296694#2,978928# -0,5869319#0,2091058#2,857302#-0,9046036#0,5297858#2,645457#-0,6020284#0,2304994#2,917318#-0,9442775#0,5060757#2,676132#-0,6188068#0,3494267#3,144801#-1,109994#0,4081605#2,808677#-0,663424#0,5245484#3,013524#-0,9656505#0,4635915#2,944005#-0,8087381#0,3048936#2,987877#-0,8070506#0,2385514#2,993163#-0,7340305#0,1763818#2,999852#-0,8698088#0,1621203#2,991508#-0,7252908#-0,2644198#2,738141#-0,6377239#-0,1426593#2,888044#-0,6762593#-0,6142738#2,678101#-0,6477575#-0,5827015#2,722963#-0,7140795#-0,6768347#2,631035#-0,7082466#-0,6647227#2,66422#1  
frame16 #-0,7973247#0,818537#2,94944#-0,8188548#0,6303627#2,980444# -0,5870113#0,1874267#2,929796#-0,8540633#0,5521795#2,524003#-0,6021178#0,2088346#2,989852#-0,9213809#0,5413789#2,561824#-0,6507403#0,3470742#3,185343#-1,063605#0,4655876#2,74514#-0,6675348#0,5352716#3,035445#-0,9680364#0,5051017#2,929079#-0,8060825#0,3088971#2,989487#-0,802485#0,244862#2,994859#-0,7296485#0,1837872#3,002931#-0,8645271#0,1686989#2,98979#-0,7256337#-0,2643915#2,738223#-0,6404002#-0,1398796#2,888623#-0,6762774#-0,6143529#2,67818#-0,6504657#-0,5827737#2,722677#-0,714238#-0,6765537#2,630536#-0,7088119#-0,6663669#2,664625#1  
frame17 #-0,7946898#0,8149561#2,950656#-0,8208165#0,6300226#2,985179# -0,5952621#0,1823788#2,947533#-0,8318521#0,5531802#2,427691#-0,6100926#0,2033959#3,006494#-0,910405#0,5390806#2,492456#-0,6538602#0,3541041#3,196839#-1,031354#0,4847746#2,724713#-0,670271#0,539024#3,044016#-0,9650584#0,5059057#2,925672#-0,8063378#0,3110907#2,99313#-0,8027413#0,2474799#2,99821#-0,7329073#0,1882955#3,015152#-0,8641919#0,1708545#2,988883#-0,7251351#-0,2643442#2,739268#-0,6415956#-0,1375256#2,889952#-0,6762512#-0,6143636#2,678124#-0,6515573#-0,577155#2,725118#-0,7142883#-0,67636#2,630097#-0,7076058#-0,6613481#2,66566#1  
frame18 #-0,7979079#0,822896#2,951568#-0,8210163#0,6305294#2,985888# -0,5830545#0,1790902#2,955043#-0,841266#0,5513527#2,396974#-0,6111728#0,2029565#3,009297#-0,9483849#0,5243207#2,530748#-0,6538692#0,3548433#3,195853#-1,008641#0,4910462#2,719325#-0,6709242#0,5403919#3,044888#-0,9581461#0,5167406#2,924154#-0,8057712#0,3133369#2,994698#-0,80213#0,2501003#2,999812#-0,7332672#0,1909878#3,017081#-0,8624573#0,1756011#2,988358#-0,7246993#-0,2632291#2,74033#-0,6339219#-0,1300707#2,903424#-0,6761794#-0,6144413#2,677894#-0,6438354#-0,5724129#2,737875#-0,71438#-0,6764092#2,62965#-0,7019105#-0,6536365#2,674705#1  
frame19 #-0,7975029#0,8202347#2,952206#-0,8221806#0,630062#2,987476# -0,5752688#0,1787056#2,960228#-0,8348744#0,5499214#2,365892#-0,6108013#0,2027714#3,009867#-0,9448358#0,5246848#2,52758#-0,6530079#0,3560586#3,196211#-0,9994808#0,4941008#2,717908#-0,6709788#0,5402785#3,044882#-0,9536287#0,5214316#2,923169#-0,8059171#0,3134503#2,995122#-0,8022289#0,2502383#3,000059#-0,7337869#0,1912556#3,017476#-0,8622763#0,1762494#2,987909#-0,7243432#-0,26123#2,74198#-0,6338032#-0,1283283#2,90659#-0,676162#-0,6143236#2,677956#-0,6437565#-0,5729687#2,740338#-0,7145512#-0,6765785#2,62939#-0,7010003#-0,6546091#2,675785#1  
frame20 #-0,7977657#0,82064#2,952001#-0,8226245#0,6301506#2,98731# -0,5873573#0,1552369#2,97318#-0,8431275#0,5406857#2,316972#-0,6109039#0,2018812#3,012758#-0,9240144#0,5245872#2,5231#-0,6456773#0,3537085#3,190886#-0,9823498#0,4938794#2,711425#-0,6711801#0,5402969#3,044493#-0,942546#0,5154473#2,918093#-0,805826#0,3122259#2,99543#-0,8019978#0,248365#3,000513#-0,7341679#0,1908537#3,017736#-0,8614473#0,1754431#2,987586#-0,7242383#-0,2598863#2,743621#-0,6355226#-0,1299851#2,910852#-0,6762236#-0,6143596#2,677816#-0,6453931#-0,5715333#2,745604#-0,7144959#-0,6766813#2,628315#-0,7016401#-0,6530662#2,678787#1  
frame21 #-0,8045151#0,8264747#2,953734#-0,8224455#0,6309974#2,986031# -0,5895352#0,1587029#2,972353#-0,8432614#0,5407114#2,316348#-0,609325#0,2041811#3,015061#-0,9191092#0,5244463#2,517656#-0,6436199#0,3516517#3,185537#-0,9692022#0,4965983#2,708365#-0,6720505#0,5397958#3,042459#-0,9380617#0,5125481#2,916683#-0,8056603#0,3116725#2,995151#-0,8018433#0,24744#3,000261#-0,7346603#0,1906814#3,017544#-0,8608132#0,175237#2,987034#-0,7237549#-0,2585973#2,744437#-0,6364876#-0,1301698#2,912352#-0,6762373#-0,6143572#2,677769#-0,6462838#-0,5687025#2,748088#-0,714354#-0,6768794#2,627297#-0,703325#-0,6502335#2,680436#1  
frame22 #-0,8037152#0,8241948#2,953307#-0,8225253#0,6312447#2,983434# -0,5916549#0,1628304#2,972867#-0,8444364#0,5401027#2,316054#-0,6099229#0,2060684#3,018139#-0,9151869#0,5229499#2,519846#-0,6416118#0,3523101#3,180057#-0,9686863#0,4969139#2,708889#-0,6710445#0,5397675#3,038255#-0,9370524#0,5118774#2,916297#-0,8055033#0,3102767#2,994125#-0,8017511#0,2457851#2,999356#-0,7364316#0,1884538#3,01653#-0,8594702#0,1752307#2,98556#-0,7235537#-0,2570074#2,745415#-0,6342782#-0,125301#2,909626#-0,6757442#-0,6135104#2,677525#-0,6439376#-0,5580958#2,747182#-0,7140725#-0,6764576#2,627119#-0,6997184#-0,6425916#2,681291#1  
frame23 #-0,8052632#0,8165087#2,952159#-0,8232942#0,6299375#2,983292# -0,5971623#0,1638941#2,961193#-0,8441237#0,5398057#2,316191#-0,6125439#0,2037393#3,010328#-0,9139841#0,5226073#2,521053#-0,6413382#0,3517025#3,17818#-0,9688145#0,4978411#2,709402#-0,6711593#0,5395906#3,037925#-0,9357927#0,5112033#2,916257#-0,8075404#0,3070053#2,993492#-0,8042119#0,2421155#2,99858#-0,7413156#0,1847683#3,01585#-0,8605444#0,1734835#2,984232#-0,7236118#-0,2579579#2,744552#-0,6400678#-0,1301987#2,916728#-0,6757442#-0,6135011#2,677579#-0,6496631#-0,5603678#2,755085#-0,7142732#-0,6766978#2,626607#-0,7018303#-0,6436192#2,683451#1  
frame24 #-0,8091314#0,8253295#2,954361#-0,8237722#0,6312175#2,981569# -0,5973186#0,1620667#2,960811#-0,8440567#0,5396762#2,317191#-0,6129798#0,2013832#3,010142#-0,9115878#0,5220524#2,521543#-0,6404499#0,3546078#3,179775#-0,9679911#0,4983961#2,709093#-0,6717423#0,5390041#3,036779#-0,9359095#0,5108837#2,915747#-0,8076862#0,3067912#2,99332#-0,8043872#0,2417345#2,998486#-0,7415634#0,1846157#3,015739#-0,860623#0,1733069#2,984213#-0,7236807#-0,2567334#2,745224#-0,6418864#-0,1304768#2,918376#-0,6757963#-0,6133074#2,675919#-0,6514248#-0,5581523#2,757516#-0,7146446#-0,6773466#2,625365#-0,702536#-0,6424647#2,685223#1  
