frame1 #-0,8009217#1,026608#3,601686#-0,780358#0,8657346#3,638623# -0,7519091#0,6659603#3,225528#-0,8856684#0,753648#3,421982#-0,6886975#0,5617186#3,324468#-0,9429845#0,7400169#3,497227#-0,6393656#0,5058783#3,479957#-0,9759577#0,5844378#3,530977#-0,6380835#0,7165979#3,557913#-0,9256034#0,7248188#3,616367#-0,7619152#0,4992694#3,654102#-0,7697166#0,4321866#3,60312#-0,7034355#0,3655935#3,588088#-0,8328194#0,3692928#3,603504#-0,6629043#-0,20905#3,457897#-0,8151001#-0,1998992#3,673795#-0,6452843#-0,5621209#3,240414#-0,625568#-0,5744547#3,729886#-0,6618674#-0,6120442#3,150844#-0,6414348#-0,5919929#3,612793#1  
frame2 #-0,7982205#1,024896#3,603657#-0,7789466#0,8659658#3,638119# -0,7520542#0,6661303#3,223744#-0,8722368#0,7284611#3,453965#-0,7220145#0,6124144#3,297934#-0,9440365#0,7418106#3,514458#-0,6407965#0,5093502#3,48509#-0,9762942#0,5842875#3,532965#-0,6407036#0,7211632#3,561671#-0,9257328#0,7257038#3,617145#-0,7620983#0,4993158#3,653776#-0,769656#0,4322417#3,602751#-0,7036213#0,3660968#3,588308#-0,8325792#0,3695093#3,601612#-0,6608288#-0,213398#3,453355#-0,8138564#-0,2028606#3,67276#-0,6434805#-0,5561504#3,260798#-0,6331529#-0,5778061#3,676219#-0,6592727#-0,6056708#3,171787#-0,6314968#-0,5899976#3,558322#1  
frame3 #-0,7980687#1,02507#3,603188#-0,7790619#0,8656864#3,637529# -0,7508536#0,6656455#3,220985#-0,7075102#0,5864336#3,299308#-0,6990028#0,5767019#3,306434#-0,9237358#0,7354808#3,495853#-0,6393623#0,5108104#3,486443#-0,9779909#0,5853785#3,53277#-0,638049#0,7229875#3,564045#-0,9261153#0,7266048#3,617453#-0,7627668#0,4996969#3,6537#-0,7700368#0,4328292#3,602799#-0,7038331#0,3666942#3,589435#-0,8333753#0,3697897#3,601171#-0,6580883#-0,1914087#3,451814#-0,8151392#-0,198778#3,674473#-0,6432186#-0,5573552#3,259238#-0,6081333#-0,55524#3,745268#-0,6581518#-0,6066864#3,170409#-0,6146486#-0,5706139#3,62835#1  
frame4 #-0,798849#1,026074#3,601474#-0,776774#0,8682706#3,637099# -0,7507462#0,6654587#3,220597#-0,7042633#0,5897123#3,283771#-0,7278894#0,6244438#3,281177#-0,816583#0,5922982#3,379183#-0,6455466#0,5201729#3,464231#-0,9793325#0,5839991#3,533561#-0,6375126#0,7226925#3,563697#-0,9249445#0,7212802#3,619592#-0,7619339#0,5010272#3,653353#-0,7699234#0,4339191#3,602671#-0,7038694#0,3689466#3,589479#-0,8334324#0,3700165#3,601049#-0,6582132#-0,1882236#3,452886#-0,8153093#-0,1964846#3,67433#-0,6429442#-0,5566225#3,259759#-0,6111814#-0,5553325#3,742666#-0,6589044#-0,60609#3,170921#-0,6170087#-0,5701005#3,625369#1  
frame5 #-0,798629#1,022994#3,598853#-0,7765072#0,865806#3,63662# -0,751064#0,665667#3,219409#-0,7061264#0,5886976#3,280837#-0,7348441#0,634681#3,262796#-0,8023103#0,5750177#3,397646#-0,6479745#0,5287828#3,443014#-0,9744295#0,5953035#3,539683#-0,6374252#0,7226571#3,563623#-0,9282002#0,7285585#3,640594#-0,7589845#0,5012366#3,652545#-0,7701046#0,4342417#3,602718#-0,7042362#0,368448#3,586263#-0,8345945#0,3704495#3,604764#-0,6601278#-0,1923019#3,455497#-0,8155346#-0,2013816#3,676313#-0,642738#-0,5564941#3,259324#-0,6142857#-0,5554048#3,737339#-0,6646495#-0,6060061#3,172015#-0,6284375#-0,5761431#3,621893#1  
frame6 #-0,8018168#1,019798#3,595134#-0,7744832#0,8662757#3,635795# -0,7507937#0,6619781#3,213022#-0,7304572#0,5904743#3,25229#-0,7326747#0,6304867#3,260117#-0,8269322#0,5854348#3,377656#-0,649666#0,5311562#3,443482#-0,9846407#0,5714929#3,534498#-0,6368526#0,7231029#3,562733#-0,9232584#0,7102213#3,604647#-0,7634299#0,5037131#3,653137#-0,7697644#0,4376971#3,602633#-0,7041537#0,3730966#3,56748#-0,8343724#0,3690955#3,621113#-0,6589237#-0,1999839#3,454805#-0,8158538#-0,2046861#3,676171#-0,6432466#-0,5561612#3,258022#-0,6185752#-0,5589693#3,728607#-0,6552138#-0,605619#3,168344#-0,6227381#-0,5733681#3,610983#1  
frame7 #-0,7977717#1,016315#3,594417#-0,7746636#0,8644746#3,634773# -0,751642#0,6630571#3,210404#-0,7310703#0,5903132#3,2514#-0,7439252#0,6445031#3,232973#-0,7982808#0,5673092#3,404006#-0,6600367#0,5411283#3,418091#-0,9721202#0,5998186#3,543608#-0,6372795#0,7224405#3,561986#-0,9170012#0,7654675#3,584747#-0,7677471#0,5023468#3,653115#-0,7700256#0,4362113#3,60259#-0,7063611#0,3634104#3,578015#-0,8338943#0,3716363#3,615159#-0,6591735#-0,1997862#3,45503#-0,8158817#-0,2051169#3,675764#-0,6426181#-0,5551083#3,259744#-0,6185279#-0,5650579#3,723683#-0,646446#-0,6038362#3,170179#-0,6298766#-0,5812033#3,608015#1  
frame8 #-0,7975991#1,015477#3,592104#-0,7750244#0,8643004#3,634386# -0,7485381#0,64641#3,214457#-0,8445411#0,5765281#3,311287#-0,7411857#0,6368101#3,24543#-0,8208314#0,5968354#3,371639#-0,6698515#0,5310662#3,435469#-0,9749687#0,5913092#3,538923#-0,6371704#0,7219783#3,561564#-0,9332931#0,7269289#3,641455#-0,7590185#0,5038866#3,651103#-0,7706163#0,438021#3,602423#-0,7061074#0,3656114#3,575878#-0,8347769#0,3724576#3,615924#-0,6558374#-0,2005273#3,451751#-0,8156148#-0,2056461#3,676141#-0,6424676#-0,5559863#3,258609#-0,6170834#-0,5580217#3,721931#-0,6647226#-0,6052415#3,171945#-0,6244548#-0,5733806#3,605715#1  
frame9 #-0,7975631#1,01603#3,592106#-0,7725784#0,8624287#3,633158# -0,7410268#0,6429507#3,231046#-0,8060334#0,6140816#3,290678#-0,7119349#0,6102411#3,288791#-0,8503528#0,6071417#3,347585#-0,6246594#0,512112#3,47547#-0,983311#0,5863219#3,531749#-0,6378381#0,7204237#3,5626#-0,9340768#0,7270248#3,618103#-0,7637591#0,5037702#3,65172#-0,7727953#0,4380053#3,603064#-0,7090153#0,3660038#3,57767#-0,839065#0,3725804#3,615982#-0,6551561#-0,1997505#3,449914#-0,8166376#-0,1985769#3,67339#-0,6421214#-0,5559909#3,257611#-0,6170143#-0,5623308#3,722199#-0,6570755#-0,6051269#3,169278#-0,62114#-0,5734093#3,605289#1  
frame10 #-0,7982962#1,020659#3,591567#-0,772155#0,8629895#3,631538# -0,7402974#0,6416377#3,230562#-0,7731848#0,5852475#3,320426#-0,7114325#0,609414#3,288396#-0,8260735#0,5847622#3,369608#-0,6248378#0,5127432#3,47532#-0,9847396#0,5833066#3,530576#-0,6374646#0,7209901#3,560153#-0,9321313#0,7228098#3,615393#-0,7638893#0,5038228#3,650933#-0,7729617#0,4377058#3,602865#-0,7088009#0,3668752#3,57614#-0,840485#0,3674426#3,618212#-0,6551356#-0,1997606#3,449831#-0,8170589#-0,1948353#3,671614#-0,6397165#-0,5568804#3,259379#-0,6194877#-0,5494916#3,736152#-0,654847#-0,6061011#3,171021#-0,6221272#-0,564499#3,619536#1  
frame11 #-0,79711#1,020501#3,590694#-0,7725161#0,8622344#3,62861# -0,7450098#0,6463155#3,221676#-0,8120995#0,6209571#3,293442#-0,7174705#0,6131762#3,279418#-0,8552717#0,6122574#3,350462#-0,6348523#0,5137586#3,46606#-0,9847884#0,5861585#3,534937#-0,6389267#0,7197096#3,55785#-0,9334128#0,7203708#3,631054#-0,7598535#0,5053022#3,649176#-0,7704905#0,4393067#3,602777#-0,7020587#0,378613#3,583906#-0,8345017#0,3681246#3,613142#-0,6551124#-0,1997458#3,44983#-0,817167#-0,2000594#3,673082#-0,6389849#-0,5567423#3,258741#-0,6136147#-0,5785023#3,684254#-0,6595852#-0,6062142#3,171536#-0,614909#-0,5890267#3,567025#1  
