frame1 #-0,3541276#0,8561825#3,009753#-0,3148923#0,6746978#3,08814# -0,2912673#0,0636185#2,916481#-0,4398423#0,08935794#3,046784#-0,256501#0,1204633#2,93757#-0,4768632#0,1614125#3,092626#-0,150424#0,3437737#3,01483#-0,5013896#0,348406#3,142863#-0,1595023#0,5768068#3,059852#-0,4883609#0,5582672#3,107943#-0,2869958#0,3572423#3,133505#-0,2814164#0,2937512#3,145613#-0,2009185#0,2238998#3,144075#-0,3489048#0,215557#3,164661#-0,1792694#-0,2269319#3,376887#-0,3446014#-0,2538529#2,973415#-0,2822988#-0,5347415#3,63562#-0,3512448#-0,566351#2,771915#-0,2138735#-0,5891355#3,664177#-0,3625752#-0,624539#2,681417#1  
frame2 #-0,3531778#0,8511886#3,011016#-0,3153142#0,6711885#3,085656# -0,2574216#0,06705561#2,959478#-0,4532893#0,1435957#3,071044#-0,2476952#0,1349838#2,958726#-0,4615358#0,1647767#3,069963#-0,1543271#0,335923#3,016364#-0,5013068#0,3461223#3,136757#-0,157929#0,5740004#3,057968#-0,4881802#0,5579413#3,107912#-0,2864555#0,3540617#3,132918#-0,2807016#0,2905639#3,145358#-0,1995675#0,219583#3,144279#-0,3482736#0,2129278#3,164617#-0,1793571#-0,2270033#3,377278#-0,34458#-0,254164#2,973961#-0,2814479#-0,5352515#3,637882#-0,3487929#-0,567827#2,770968#-0,215423#-0,5893339#3,675078#-0,3607813#-0,6270037#2,679583#1  
frame3 #-0,350419#0,8466059#2,997887#-0,3143305#0,6660691#3,079005# -0,2653438#0,09117694#2,954452#-0,4018258#0,02551835#3,009165#-0,235769#0,1513095#2,971989#-0,4200873#0,0923656#3,021744#-0,1558298#0,3312538#3,020111#-0,4904975#0,3117791#3,105869#-0,1557749#0,5662012#3,047168#-0,4861579#0,5543465#3,099406#-0,2858818#0,3475764#3,129304#-0,2801901#0,2837656#3,142307#-0,19928#0,2129601#3,142949#-0,3478729#0,2072172#3,161258#-0,1797341#-0,2275308#3,377766#-0,344004#-0,256668#2,970717#-0,277709#-0,5328864#3,638322#-0,3488547#-0,563845#2,770985#-0,2143397#-0,5903834#3,676491#-0,3616727#-0,6237755#2,679366#1  
frame4 #-0,3451607#0,8367169#2,98313#-0,3128825#0,6525202#3,058152# -0,2803955#0,05925915#2,990864#-0,442731#0,1118404#3,042595#-0,2523003#0,1197572#2,990592#-0,4507418#0,1339418#3,045006#-0,1566049#0,3275735#3,020042#-0,4937806#0,3218119#3,100259#-0,1536908#0,5623407#3,043443#-0,4840104#0,5521649#3,091468#-0,2851179#0,3443719#3,125955#-0,2796006#0,2817907#3,140609#-0,1986195#0,2108326#3,142473#-0,3474706#0,2061601#3,160618#-0,182617#-0,2325343#3,380402#-0,3442249#-0,2580765#2,96936#-0,2670217#-0,5591065#3,664049#-0,3483674#-0,5633701#2,771511#-0,1904354#-0,6055882#3,679435#-0,3594232#-0,6237444#2,683938#1  
frame5 #-0,3418343#0,8270612#2,968369#-0,3130051#0,6438448#3,044741# -0,2774104#0,05859877#2,987129#-0,4145594#0,0393142#2,993587#-0,2504398#0,1175707#2,988116#-0,4324331#0,1047494#3,005703#-0,1590373#0,2997054#3,02038#-0,4829746#0,2887868#3,078616#-0,1525935#0,5422521#3,023628#-0,4802651#0,5399105#3,065751#-0,2848946#0,3388974#3,119435#-0,2793524#0,2777233#3,13637#-0,198621#0,2070626#3,140527#-0,347067#0,204278#3,158611#-0,1830066#-0,2321144#3,37895#-0,3437785#-0,2603992#2,9642#-0,2560259#-0,531068#3,641626#-0,3482579#-0,5610503#2,77011#-0,2069659#-0,5957991#3,683588#-0,3582027#-0,6229079#2,682688#1  
frame6 #-0,3368742#0,8193469#2,955342#-0,3096464#0,633738#3,027339# -0,1972259#0,07696709#2,929239#-0,3933894#0,04400677#3,014407#-0,2358443#0,1218497#2,958004#-0,4324116#0,09644619#3,006619#-0,1584711#0,3019654#3,0155#-0,4830787#0,2839772#3,071262#-0,1532456#0,534122#3,01502#-0,4769061#0,5293407#3,045868#-0,2792577#0,3156173#3,114408#-0,2728096#0,2502075#3,134758#-0,1935346#0,1811897#3,143993#-0,3394899#0,180881#3,160169#-0,1830881#-0,2322745#3,379292#-0,3439472#-0,259924#2,962584#-0,259144#-0,5290012#3,645987#-0,3478336#-0,5609659#2,769833#-0,2025729#-0,5933025#3,679355#-0,3545842#-0,6243865#2,682509#1  
frame7 #-0,332467#0,8024594#2,928587#-0,3080177#0,6224384#3,011491# -0,2771073#0,03757842#2,961164#-0,392971#-0,01706885#2,971838#-0,2479085#0,09833707#2,968199#-0,4261898#0,06139801#3,000933#-0,1603121#0,280613#3,001923#-0,4791296#0,2561485#3,038304#-0,1540429#0,5244483#3,001146#-0,4786402#0,5177611#3,035715#-0,2787412#0,3101283#3,112609#-0,2725527#0,2463411#3,134487#-0,193177#0,1777916#3,145148#-0,3392#0,1753899#3,161074#-0,1840837#-0,2340933#3,380944#-0,3446576#-0,2585609#2,958988#-0,2623438#-0,5289747#3,649129#-0,3476864#-0,5584444#2,771248#-0,1997249#-0,5913884#3,676679#-0,3551736#-0,6244245#2,684877#1  
frame8 #-0,3336844#0,7829612#2,9037#-0,3120634#0,608445#2,999115# -0,280562#0,02509463#2,955824#-0,3893124#-0,02051899#2,94966#-0,2512947#0,08650336#2,960633#-0,4292239#0,05807479#2,971552#-0,1634931#0,2707295#2,987707#-0,4788659#0,2523227#3,024941#-0,1568031#0,5123867#2,98395#-0,4791943#0,5089523#3,019901#-0,2841574#0,2945033#3,10418#-0,2781687#0,231902#3,128031#-0,1992093#0,1640978#3,141675#-0,3443406#0,162556#3,155754#-0,184783#-0,2329273#3,379787#-0,3464464#-0,2587684#2,949574#-0,2499286#-0,4957035#3,626373#-0,3475795#-0,5572228#2,770741#-0,2025115#-0,5797064#3,67799#-0,3558764#-0,6251584#2,683336#1  
frame9 #-0,3299293#0,7511892#2,849554#-0,3123154#0,5641399#2,961805# -0,2782732#0,004814167#2,899144#-0,3970762#-0,03632176#2,950886#-0,2502419#0,06600827#2,909388#-0,423984#0,02405986#2,962399#-0,1661479#0,2495906#2,952726#-0,4747393#0,2217563#2,982666#-0,156031#0,4701454#2,931906#-0,4830309#0,4681297#2,974054#-0,2889808#0,2744879#3,086314#-0,283582#0,2161305#3,113912#-0,2043614#0,1492602#3,132563#-0,3510299#0,1473628#3,144495#-0,1860919#-0,2332844#3,378675#-0,3445141#-0,251995#2,929826#-0,25537#-0,4964598#3,634692#-0,3478412#-0,5562639#2,770248#-0,1944037#-0,580922#3,686387#-0,3575931#-0,6296155#2,684871#1  
frame10 #-0,332246#0,7404131#2,837791#-0,3151833#0,5549766#2,946767# -0,2783155#0,001718346#2,890506#-0,3883865#-0,02398795#2,948413#-0,2502018#0,06266233#2,901723#-0,4321094#0,0217351#2,926128#-0,1658607#0,2454943#2,947949#-0,4759349#0,2178344#2,974725#-0,157435#0,4665479#2,922129#-0,4836489#0,4665561#2,965095#-0,292569#0,2685515#3,074315#-0,2876162#0,2110317#3,102763#-0,2090766#0,1460942#3,123431#-0,3543729#0,1415821#3,136694#-0,1866819#-0,2340328#3,375166#-0,3480654#-0,2537262#2,914841#-0,2518091#-0,5012356#3,639665#-0,3482347#-0,5558867#2,768367#-0,1883003#-0,58153#3,683972#-0,3584917#-0,6307355#2,682766#1  
frame11 #-0,3342251#0,69362#2,789784#-0,3212853#0,5140464#2,90087# -0,2633158#-0,02839655#2,831537#-0,4245048#-0,06609086#2,842106#-0,2577777#0,03303105#2,857241#-0,4218555#-0,007677734#2,874441#-0,161592#0,2079954#2,914077#-0,4872976#0,1828002#2,922503#-0,161355#0,433469#2,8766#-0,494078#0,4372152#2,921672#-0,3005843#0,2380638#3,036069#-0,2960029#0,1842441#3,067965#-0,219056#0,1169863#3,084018#-0,3619494#0,1167493#3,115733#-0,1874436#-0,2348932#3,350604#-0,3518041#-0,2603672#2,871103#-0,2536005#-0,4971819#3,629465#-0,3491757#-0,5726925#2,764926#-0,1874569#-0,5793085#3,686823#-0,328831#-0,6585752#2,680072#1  
