frame1 #-0,5559355#0,8715835#3,001366#-0,5477568#0,6852679#3,043405# -0,2631382#0,3772101#3,028438#-0,7202659#0,8201723#2,501238#-0,2824837#0,425913#3,106839#-0,7765818#0,7684103#2,556394#-0,3235527#0,4997588#3,294171#-0,8328748#0,642944#2,792709#-0,4099762#0,6162128#3,119105#-0,6875876#0,5725108#2,95149#-0,5308448#0,3550442#3,070051#-0,5274624#0,2889994#3,078455#-0,461502#0,2305331#3,108668#-0,5864272#0,2108672#3,055989#-0,4505613#-0,1975542#3,261172#-0,5576014#-0,2384644#2,837959#-0,5043084#-0,5128113#3,505809#-0,5559646#-0,5697687#2,805515#-0,4676548#-0,5794585#3,599663#-0,5337406#-0,6514801#2,748001#1  
frame2 #-0,5524929#0,8602102#2,986421#-0,5462417#0,67852#3,041803# -0,2660946#0,4147693#3,004303#-0,7309631#0,8281788#2,525455#-0,2985203#0,4196146#3,00418#-0,7812281#0,767751#2,574165#-0,3147487#0,4895858#3,240947#-0,8419075#0,6354733#2,794237#-0,4071017#0,6082605#3,116123#-0,6885653#0,5710664#2,951907#-0,530403#0,3521965#3,06999#-0,5271626#0,2867244#3,078614#-0,4603488#0,2260381#3,108578#-0,5867487#0,2089174#3,056592#-0,4527406#-0,2104346#3,270181#-0,5577109#-0,2390786#2,836874#-0,5028852#-0,511561#3,50542#-0,5571583#-0,5689782#2,805828#-0,4680693#-0,579883#3,599969#-0,5338298#-0,651348#2,748377#1  
frame3 #-0,5559348#0,8473115#2,980589#-0,5476525#0,6695206#3,035625# -0,3086716#0,4833965#2,86687#-0,7438514#0,8077672#2,578427#-0,3639441#0,4732516#2,898057#-0,8034027#0,7421505#2,628588#-0,2751509#0,4179917#3,062486#-0,8650258#0,5915143#2,819741#-0,3978094#0,5956864#3,111743#-0,6949075#0,563603#2,954099#-0,5310105#0,3490456#3,068201#-0,5276546#0,2844694#3,077438#-0,4585249#0,2200207#3,107526#-0,5897324#0,2041912#3,055649#-0,4506358#-0,2186567#3,276601#-0,5583071#-0,2386891#2,834378#-0,5006908#-0,5103692#3,509856#-0,5581242#-0,5687214#2,806215#-0,4531058#-0,5796219#3,611242#-0,5337762#-0,6513373#2,748459#1  
frame4 #-0,5628138#0,8395501#2,977073#-0,5489451#0,6565838#3,028401# -0,3266198#0,4959298#2,880974#-0,7567016#0,7783834#2,633272#-0,3077694#0,4784979#2,935389#-0,8088329#0,7159876#2,671089#-0,2512183#0,426202#3,111255#-0,8746402#0,5590035#2,858824#-0,3998544#0,5620089#3,0699#-0,7010014#0,5574811#2,959527#-0,531926#0,3415944#3,064552#-0,5284837#0,2783071#3,074568#-0,4576342#0,2095527#3,103039#-0,5912077#0,2012306#3,055324#-0,4511212#-0,2197849#3,276895#-0,5586334#-0,2389118#2,831968#-0,4998802#-0,5101246#3,513933#-0,5578868#-0,5688467#2,806205#-0,4496428#-0,5798694#3,617772#-0,5337813#-0,651305#2,748318#1  
frame5 #-0,5654136#0,8168318#2,970836#-0,5489901#0,6472595#3,026818# -0,3389891#0,5168503#2,8905#-0,762444#0,7545907#2,675625#-0,2959868#0,48105#2,919735#-0,8184701#0,6823415#2,713302#-0,2376758#0,415948#3,094131#-0,9235127#0,5504015#2,829021#-0,4030589#0,553879#3,060262#-0,7132664#0,5361124#2,962733#-0,5329303#0,3240086#3,059838#-0,5297542#0,2591446#3,06932#-0,4570465#0,1899341#3,096081#-0,5950208#0,181975#3,052705#-0,4508421#-0,2230584#3,281159#-0,55945#-0,2386548#2,82948#-0,5011359#-0,5093397#3,522376#-0,5587166#-0,5673214#2,805846#-0,4668408#-0,5691832#3,425618#-0,5337734#-0,6512748#2,748379#1  
frame6 #-0,5670012#0,8145317#2,96509#-0,5491248#0,6387806#3,018587# -0,3456161#0,52075#2,877146#-0,786819#0,7037508#2,73506#-0,3300564#0,5137895#2,880383#-0,8191586#0,6449993#2,75519#-0,223176#0,4142502#3,005808#-0,9352582#0,4648622#2,881599#-0,3930091#0,5321642#3,044603#-0,7185082#0,5227023#2,973542#-0,5339493#0,3183278#3,056862#-0,5308625#0,2540387#3,067211#-0,4562089#0,1815428#3,092818#-0,598735#0,1754188#3,053028#-0,4518582#-0,2265476#3,284462#-0,5625794#-0,2387829#2,82517#-0,4986889#-0,5201519#3,551396#-0,5598675#-0,5666707#2,805355#-0,4734866#-0,5821608#3,451126#-0,53376#-0,6514758#2,748192#1  
frame7 #-0,5745408#0,8115954#2,952514#-0,549127#0,6329525#3,015897# -0,367499#0,5408663#2,803892#-0,7958388#0,6217761#2,754005#-0,3398283#0,3816572#2,803384#-0,8377408#0,5544815#2,796833#-0,2090564#0,4013694#2,947125#-0,9217144#0,4103042#2,946724#-0,3996372#0,5439585#3,035702#-0,7274282#0,50362#2,987713#-0,535007#0,3150772#3,054198#-0,5320803#0,2513004#3,064705#-0,4570788#0,1816183#3,088156#-0,6016862#0,1674969#3,052875#-0,4462799#-0,2282976#3,290764#-0,5643878#-0,2383629#2,821592#-0,4981984#-0,513274#3,543459#-0,5605326#-0,5664753#2,805023#-0,4797367#-0,5748921#3,443416#-0,5337039#-0,6514668#2,747907#1  
frame8 #-0,5747983#0,8102643#2,949939#-0,5488921#0,6273939#3,009024# -0,3834564#0,5502908#2,738812#-0,801219#0,5551683#2,786543#-0,338202#0,5117412#2,775036#-0,8291235#0,5135661#2,822357#-0,2110499#0,4034278#2,889486#-0,9105265#0,3496804#3,008833#-0,3469878#0,5211962#3,024585#-0,7308012#0,4948954#2,999218#-0,535826#0,3132176#3,051362#-0,5329942#0,250001#3,062536#-0,4516404#0,174048#3,080251#-0,6109533#0,1592819#3,055712#-0,4463891#-0,229654#3,29077#-0,5648845#-0,2382269#2,820738#-0,4982509#-0,5143433#3,545319#-0,5612899#-0,5659709#2,805038#-0,4884892#-0,5773937#3,444002#-0,5335991#-0,6514593#2,747863#1  
frame9 #-0,5777893#0,8075283#2,943046#-0,5474126#0,6265843#3,002851# -0,4061336#0,5524161#2,679639#-0,7939772#0,4804333#2,775971#-0,3861786#0,5431918#2,688518#-0,8057371#0,4481213#2,835795#-0,2216972#0,4087421#2,830646#-0,8451918#0,3473933#3,026116#-0,3514797#0,5285997#3,019705#-0,7280046#0,4849975#3,008202#-0,5358851#0,31273#3,047786#-0,5333138#0,2496701#3,059551#-0,4507861#0,1757501#3,074797#-0,611665#0,1578287#3,055904#-0,445565#-0,2293105#3,290336#-0,5658008#-0,2379942#2,818558#-0,4980335#-0,5136502#3,544437#-0,5616942#-0,5661226#2,805012#-0,4913705#-0,577572#3,44263#-0,5336047#-0,6514184#2,747898#1  
frame10 #-0,579734#0,8029486#2,936911#-0,550058#0,6224686#3,001559# -0,4413676#0,5495996#2,601197#-0,8091112#0,3505348#2,785677#-0,4014856#0,5343698#2,621599#-0,8040511#0,3457222#2,854599#-0,2442157#0,4138219#2,790021#-0,7888708#0,3312842#3,074024#-0,4152181#0,4734681#2,990162#-0,7177081#0,4814693#3,014688#-0,5392346#0,2759207#3,042049#-0,5364845#0,2026491#3,052885#-0,462029#0,1394757#3,059384#-0,6080248#0,1478899#3,058163#-0,4455049#-0,2301046#3,289988#-0,5657132#-0,2386622#2,816395#-0,4983896#-0,5168765#3,550522#-0,5616075#-0,565918#2,804971#-0,505248#-0,5802106#3,448387#-0,5336093#-0,6513711#2,747934#1  
frame11 #-0,5764393#0,7948776#2,931256#-0,5471185#0,6027726#2,99605# -0,4508727#0,5482563#2,527948#-0,8485664#0,2710212#2,899188#-0,4164426#0,5413598#2,553638#-0,7801277#0,2769156#2,902118#-0,2790886#0,447788#2,750364#-0,7453604#0,3164971#3,100357#-0,4176746#0,4730124#2,986163#-0,7111937#0,4843729#3,018419#-0,5377602#0,2745007#3,040911#-0,5354165#0,2029605#3,052139#-0,4617065#0,1394398#3,058255#-0,6042026#0,1472135#3,058658#-0,4448447#-0,2315798#3,287788#-0,565475#-0,238728#2,816044#-0,4964298#-0,5143923#3,544274#-0,5615277#-0,5658231#2,804808#-0,5064451#-0,5781366#3,443448#-0,5335792#-0,6512865#2,747716#1  
frame12 #-0,5766917#0,7918#2,929355#-0,5482765#0,6013505#2,995614# -0,4801678#0,5562968#2,457558#-0,8012444#0,1674828#2,903288#-0,4165819#0,5362105#2,519185#-0,7537807#0,1924123#2,943397#-0,2911783#0,4479289#2,736131#-0,7385246#0,3057159#3,106294#-0,4172152#0,4692565#2,982053#-0,7023548#0,4865597#3,017617#-0,537215#0,27345#3,040108#-0,534862#0,2029193#3,05154#-0,4617755#0,1381248#3,055537#-0,6012056#0,1473406#3,059498#-0,4438389#-0,2355192#3,286565#-0,565215#-0,2389551#2,81602#-0,4963517#-0,5143937#3,544209#-0,5610504#-0,5664987#2,803465#-0,5081236#-0,5779871#3,443965#-0,5333837#-0,6512665#2,747301#1  
frame13 #-0,5795668#0,7933837#2,928466#-0,5506558#0,6101991#2,986643# -0,4924479#0,555689#2,393544#-0,7999594#0,1283475#2,972274#-0,4241811#0,5402731#2,488565#-0,7427267#0,1625145#2,97336#-0,3348006#0,4805056#2,700521#-0,7365424#0,3059987#3,110374#-0,4311745#0,4737009#2,963423#-0,6974987#0,4918237#3,020425#-0,5362941#0,2740165#3,037169#-0,5336071#0,2039131#3,0491#-0,4627844#0,1406157#3,050598#-0,5969738#0,1497099#3,058506#-0,4432158#-0,2367859#3,284906#-0,5631941#-0,2397234#2,811437#-0,478008#-0,5208591#3,571859#-0,560762#-0,5671633#2,802792#-0,4984359#-0,5838304#3,475892#-0,5333988#-0,6512753#2,747194#1  
frame14 #-0,5792807#0,7933597#2,927603#-0,5512829#0,6224406#2,979024# -0,4969164#0,5522333#2,363075#-0,803722#0,1239852#3,002966#-0,4271192#0,5420311#2,46834#-0,7394348#0,1334062#3,018369#-0,3807295#0,4942886#2,68226#-0,7345335#0,3059573#3,112847#-0,4270784#0,4731514#2,960319#-0,6944543#0,493863#3,021758#-0,5360458#0,2750204#3,034284#-0,5332663#0,2045823#3,047008#-0,4632542#0,1417358#3,048259#-0,5965224#0,1494583#3,057816#-0,4403688#-0,2337914#3,274722#-0,5607518#-0,241325#2,80764#-0,4860272#-0,5120184#3,570142#-0,5564851#-0,5712335#2,801457#-0,5075947#-0,5739978#3,476993#-0,5334231#-0,6513013#2,747298#1  
frame15 #-0,5795509#0,7933077#2,927946#-0,5513457#0,6226264#2,978999# -0,5089195#0,5507149#2,307314#-0,8020957#0,1325805#3,009885#-0,4289147#0,5423172#2,466799#-0,7356094#0,1399356#3,021345#-0,3741653#0,5273327#2,718884#-0,7284732#0,3085273#3,123739#-0,4265256#0,4715403#2,956109#-0,6875304#0,4990712#3,030559#-0,5355442#0,2756653#3,03269#-0,5325006#0,2055174#3,045171#-0,4638105#0,1442255#3,041556#-0,5949796#0,1499196#3,058039#-0,4398219#-0,2337482#3,274516#-0,5595148#-0,2422445#2,806211#-0,4901008#-0,5154228#3,543945#-0,5540663#-0,5766805#2,800272#-0,5170409#-0,5773464#3,452124#-0,5324797#-0,6534518#2,745259#1  
frame16 #-0,5824269#0,793285#2,932684#-0,5525109#0,621623#2,980046# -0,509037#0,548916#2,304399#-0,8196383#0,1280015#3,035558#-0,432009#0,5434689#2,467756#-0,7513881#0,134141#3,043111#-0,3847074#0,5412229#2,701874#-0,7257091#0,3090302#3,129467#-0,4275555#0,4703093#2,95016#-0,6844981#0,5005007#3,035497#-0,5354282#0,2752801#3,032287#-0,5321981#0,2052356#3,044679#-0,4646225#0,1439261#3,039088#-0,5925918#0,1492462#3,059186#-0,4379019#-0,2323592#3,272784#-0,558889#-0,2423768#2,806031#-0,4903138#-0,5161977#3,544793#-0,5535623#-0,5781654#2,800975#-0,5214537#-0,5780525#3,454295#-0,5321904#-0,6542556#2,744978#1  
frame17 #-0,5832658#0,7922348#2,933518#-0,5626075#0,6007444#2,998899# -0,5106084#0,5489852#2,303277#-0,8068306#0,1283222#3,030354#-0,437433#0,5454978#2,466333#-0,7388402#0,1347814#3,038575#-0,3881142#0,5432241#2,700747#-0,7240823#0,3090273#3,130205#-0,4286352#0,4696974#2,949625#-0,6826296#0,5008613#3,036031#-0,5349801#0,2734583#3,032543#-0,5313595#0,2044802#3,044323#-0,464471#0,1437516#3,037745#-0,5883688#0,1480007#3,06011#-0,4352964#-0,2321404#3,27177#-0,554928#-0,2440929#2,810521#-0,4902731#-0,5162345#3,544707#-0,5523957#-0,5810041#2,800417#-0,5220655#-0,5768846#3,453656#-0,5312843#-0,6565358#2,74361#1  
frame18 #-0,5849084#0,7934873#2,934742#-0,5599655#0,6131639#2,99175# -0,5118645#0,5496994#2,302294#-0,8016207#0,132493#3,021716#-0,4409273#0,5480518#2,47217#-0,7337365#0,1390836#3,030334#-0,3898958#0,5455279#2,701437#-0,7231486#0,3092221#3,131748#-0,4295332#0,4693964#2,948666#-0,681605#0,5013281#3,037383#-0,5344849#0,2735566#3,032253#-0,5304602#0,2044845#3,043983#-0,4642501#0,1438771#3,036995#-0,5860008#0,1486234#3,061038#-0,4356909#-0,2318124#3,266798#-0,5536178#-0,2450994#2,811388#-0,4895703#-0,5160837#3,54433#-0,5514887#-0,580281#2,800196#-0,5224224#-0,5771806#3,453995#-0,530624#-0,6563096#2,74401#1  
frame19 #-0,5945398#0,8127017#2,933789#-0,5547485#0,6598228#2,972996# -0,5126117#0,5491207#2,300761#-0,8018836#0,1317403#3,019402#-0,4423346#0,5480452#2,477208#-0,7339334#0,1384301#3,028098#-0,3912005#0,5468199#2,701395#-0,7243813#0,3053264#3,136274#-0,4308594#0,4721691#2,948892#-0,6826007#0,4981051#3,041452#-0,5340626#0,2748441#3,031274#-0,5301816#0,2044752#3,043778#-0,4642492#0,1438805#3,03709#-0,5859048#0,1487269#3,061134#-0,4349018#-0,2320408#3,266688#-0,551998#-0,2452983#2,813526#-0,4914708#-0,5192932#3,55477#-0,5512794#-0,5799929#2,801075#-0,5252672#-0,5810962#3,465783#-0,5308957#-0,6556473#2,744798#1  
