frame1 #-0,7729411#0,7301787#2,7186#-0,8263286#0,6783845#2,987394# -0,7315825#0,7545323#2,437716#-0,9505713#0,1433299#2,893471#-0,6726261#0,7230142#2,469776#-0,9436008#0,2003506#2,940344#-0,5474736#0,6174281#2,709541#-1,059717#0,3697555#3,162614#-0,6894099#0,5487242#2,932788#-0,9536828#0,516063#3,003871#-0,7962459#0,3589439#3,009407#-0,7902293#0,2950558#3,016757#-0,7250447#0,2416311#3,007499#-0,8439675#0,2269335#3,031503#-0,7312618#-0,238373#2,784019#-0,7160447#-0,2424315#2,799012#-0,6896803#-0,5930248#2,660224#-0,689982#-0,60533#2,65744#-0,7372429#-0,6736789#2,610426#-0,7175311#-0,6777582#2,584217#1  
frame2 #-0,8599501#0,8461195#2,929137#-0,8259349#0,6789108#2,985649# -0,6392466#0,7583787#2,420731#-0,9439215#0,148558#2,884255#-0,6006301#0,7125121#2,462361#-0,9429583#0,1969382#2,934827#-0,5372788#0,6207524#2,703931#-1,063398#0,3652973#3,161849#-0,6817675#0,5436443#2,931184#-0,9754415#0,5719849#3,035669#-0,7997454#0,3629989#3,007519#-0,7953249#0,3005149#3,014864#-0,7264244#0,2394575#3,007313#-0,8593711#0,2404594#3,027089#-0,7322742#-0,1593929#2,823582#-0,7012389#-0,1380188#2,849711#-0,6936011#-0,5531939#2,67282#-0,6924777#-0,5284159#2,68379#-0,7241353#-0,6085258#2,587517#-0,723012#-0,5837478#2,598487#1  
frame3 #-0,8451354#0,8449505#2,934646#-0,8168987#0,6839409#2,98401# -0,602715#0,7479204#2,420424#-1,001155#0,1908854#2,895948#-0,5718111#0,7094522#2,4658#-0,9443382#0,1974866#2,934941#-0,5203359#0,6069844#2,750862#-1,050053#0,3248466#3,121738#-0,6716172#0,5405585#2,930187#-0,9694173#0,5700302#3,031207#-0,8009037#0,3661212#3,005926#-0,7978076#0,3038061#3,012961#-0,7281723#0,2389418#3,007204#-0,8636419#0,2441541#3,022689#-0,7392744#-0,2370083#2,778152#-0,7215931#-0,2863862#2,769403#-0,6898779#-0,5927866#2,660014#-0,6903747#-0,603345#2,65626#-0,7365754#-0,6734024#2,610656#-0,7180619#-0,6776713#2,584584#1  
frame4 #-0,8420241#0,84403#2,93395#-0,8223135#0,6678962#2,987059# -0,591277#0,7412048#2,422322#-0,9913578#0,1874907#2,899251#-0,5566977#0,7041861#2,469147#-0,9539815#0,2043922#2,955912#-0,5166625#0,6087703#2,745696#-1,049633#0,326125#3,120976#-0,6710019#0,5396962#2,92993#-0,9936932#0,5189664#3,026588#-0,8010726#0,3660375#3,005543#-0,7978983#0,304035#3,012427#-0,7265794#0,2384565#3,006291#-0,8645467#0,2395714#3,021436#-0,7401556#-0,2438184#2,775175#-0,734887#-0,1737163#2,818108#-0,6833821#-0,6326181#2,655764#-0,6987235#-0,5791316#2,659248#-0,7406498#-0,6778174#2,608555#-0,7229301#-0,6318673#2,575078#1  
frame5 #-0,8412274#0,8420304#2,931965#-0,8194842#0,6610063#2,986176# -0,5797944#0,7356446#2,421356#-1,000072#0,1821528#2,891497#-0,5517659#0,7022653#2,467052#-0,9452178#0,1927186#2,934209#-0,5162875#0,6087922#2,742162#-1,043194#0,3015758#3,098729#-0,6698785#0,5375032#2,930711#-0,9945767#0,5199659#3,026488#-0,7998816#0,3664638#3,004835#-0,7958384#0,3060624#3,011492#-0,7202253#0,238464#3,005206#-0,8637089#0,2390824#3,02106#-0,7415731#-0,2482494#2,771255#-0,7393971#-0,1778197#2,808434#-0,6914819#-0,6051508#2,657922#-0,6956635#-0,5947775#2,660195#-0,7353843#-0,674426#2,613434#-0,7189645#-0,6462571#2,577975#1  
frame6 #-0,8510875#0,8319325#2,920482#-0,8188009#0,6564045#2,98788# -0,5670487#0,7272949#2,402506#-0,9571046#0,1554792#2,837133#-0,5428129#0,6956649#2,457394#-0,998331#0,1505202#2,894022#-0,5185095#0,6060997#2,731746#-0,991625#0,2882309#3,064646#-0,6696948#0,5357613#2,9294#-0,9950858#0,5195407#3,026809#-0,7982119#0,3659307#3,004866#-0,7937998#0,3062656#3,01134#-0,7153076#0,2374433#3,004454#-0,8605814#0,2363785#3,02171#-0,741912#-0,2494829#2,770105#-0,7370666#-0,176032#2,812872#-0,6849455#-0,629029#2,654787#-0,6962898#-0,5991353#2,657845#-0,7380981#-0,6772268#2,613611#-0,7194021#-0,6492749#2,577694#1  
frame7 #-0,8481672#0,8334547#2,919936#-0,8166558#0,6600788#2,984892# -0,5611427#0,722483#2,396929#-0,9823107#0,1362699#2,924791#-0,5357239#0,6859654#2,450922#-1,003966#0,2017749#2,909302#-0,5171274#0,6030188#2,726149#-0,9392207#0,3957951#2,914789#-0,6706516#0,5352192#2,929122#-1,02812#0,5316741#3,062374#-0,7973672#0,3665697#3,00425#-0,7931042#0,3068637#3,010893#-0,712594#0,235927#3,004646#-0,8608477#0,2357697#3,02144#-0,7414257#-0,2471327#2,770786#-0,7338473#-0,1742485#2,81436#-0,6917911#-0,5979265#2,663668#-0,69348#-0,6011649#2,662175#-0,7355369#-0,674648#2,615367#-0,7223063#-0,6518191#2,583722#1  
frame8 #-0,8311197#0,8339758#2,931273#-0,8123454#0,6625212#2,983351# -0,5519381#0,7065578#2,398582#-1,010831#0,1399488#2,909392#-0,5287991#0,6789247#2,442745#-0,9802554#0,2020187#2,9221#-0,5177352#0,5955911#2,711112#-0,941547#0,3980534#2,916572#-0,6705788#0,5341662#2,927346#-1,028284#0,531507#3,061631#-0,7937948#0,3685595#3,00164#-0,7897505#0,3091079#3,008066#-0,706769#0,2348034#3,001307#-0,8603985#0,2352636#3,019815#-0,7402567#-0,2447388#2,771269#-0,7302248#-0,174652#2,816494#-0,6919407#-0,5971177#2,663216#-0,6926503#-0,601652#2,662689#-0,7358211#-0,6745088#2,615533#-0,7122873#-0,6780375#2,595001#1  
frame9 #-0,8310231#0,8339964#2,931604#-0,8183931#0,6489709#2,980116# -0,5333276#0,676605#2,415881#-0,8850339#0,2348382#2,677058#-0,5187522#0,6505726#2,46279#-0,9011651#0,2510765#2,740449#-0,5058796#0,5787172#2,716469#-0,9495588#0,2997914#2,942388#-0,6727794#0,534716#2,926964#-1,027402#0,5261399#3,055517#-0,7947431#0,3541364#2,998759#-0,7898767#0,2950152#3,005347#-0,7058604#0,2217527#3,000599#-0,8604029#0,2112095#3,014317#-0,7396185#-0,2434458#2,771554#-0,7214728#-0,2155813#2,788445#-0,6919152#-0,5971612#2,662702#-0,6921581#-0,6009932#2,662803#-0,7360849#-0,6745096#2,615585#-0,7148854#-0,6781349#2,592623#1  
frame10 #-0,8321419#0,8176366#2,923422#-0,823166#0,639129#2,983119# -0,5159807#0,5986074#2,452558#-0,9914479#0,3928963#2,712743#-0,5060268#0,5719001#2,50411#-0,9778576#0,4403141#2,759723#-0,4827504#0,5268422#2,710315#-0,9785318#0,3128635#2,926829#-0,6715669#0,5385587#2,928668#-0,9867418#0,5047333#3,00899#-0,7963626#0,346051#2,997682#-0,7910463#0,287122#3,003564#-0,7091575#0,2175542#2,999592#-0,8586059#0,2067323#3,011384#-0,7381377#-0,2423539#2,770743#-0,7212473#-0,2166308#2,787179#-0,6823585#-0,6334862#2,648401#-0,6925659#-0,6015051#2,659803#-0,7398968#-0,6794357#2,610299#-0,7120531#-0,6515248#2,578365#1  
frame11 #-0,8335886#0,8208221#2,919013#-0,8238754#0,6388168#2,982941# -0,5361342#0,5347718#2,492101#-0,9777539#0,3738284#2,853989#-0,5252279#0,5271416#2,52719#-0,9581853#0,4191034#2,801373#-0,4567811#0,4792556#2,759297#-1,006603#0,3074902#2,972431#-0,6733226#0,5364988#2,933276#-0,9922806#0,5065708#3,012982#-0,8015329#0,3420272#2,997207#-0,7975777#0,2820109#3,0031#-0,7228783#0,2090335#3,000036#-0,8628343#0,2047248#3,010553#-0,7368069#-0,2414806#2,768693#-0,6974052#-0,1731762#2,834494#-0,6863239#-0,6118232#2,650497#-0,6964408#-0,5978267#2,649033#-0,7320246#-0,6747271#2,614805#-0,7260025#-0,6682402#2,583345#1  
frame12 #-0,8292214#0,815393#2,905199#-0,8244619#0,6307785#2,981397# -0,5542026#0,390485#2,608652#-0,9651812#0,4262752#2,81492#-0,5305078#0,3836231#2,672206#-0,9607571#0,4206055#2,841209#-0,4630162#0,4029344#2,875403#-1,108316#0,2649209#3,024516#-0,6656973#0,5356047#2,953621#-0,9893248#0,5025887#2,996537#-0,8048958#0,3313154#2,996871#-0,8012449#0,2713085#3,003022#-0,725867#0,2024306#3,002684#-0,8677624#0,1910943#3,006942#-0,7348669#-0,2453306#2,762815#-0,6969218#-0,174053#2,834796#-0,6864102#-0,6060995#2,651806#-0,695502#-0,6009048#2,649303#-0,7300341#-0,6740055#2,613851#-0,7264042#-0,6671205#2,583714#1  
frame13 #-0,8150403#0,806003#2,888336#-0,8268148#0,6164515#2,975969# -0,5730703#0,2723114#2,746066#-0,9524132#0,4944925#2,775073#-0,5589526#0,287602#2,810861#-0,9609136#0,4655995#2,80264#-0,5142065#0,3944276#3,031982#-1,106946#0,2728044#2,946307#-0,6589835#0,5240645#2,981299#-0,9704721#0,5117987#2,979304#-0,8069509#0,3183845#2,99497#-0,803111#0,2587025#3,001704#-0,7293956#0,192456#3,006114#-0,8675904#0,1839017#3,003073#-0,732251#-0,249199#2,758798#-0,6957476#-0,1799645#2,830867#-0,6864629#-0,6066098#2,651353#-0,6885689#-0,6053953#2,657543#-0,7293506#-0,674702#2,612021#-0,6860825#-0,65386#2,574957#1  
frame14 #-0,7989647#0,7664971#2,858128#-0,8248101#0,6105776#2,974389# -0,5890202#0,2078052#2,889369#-0,9333315#0,5041624#2,70019#-0,5822214#0,2373486#2,950311#-0,9555416#0,4950354#2,743035#-0,551201#0,370032#3,108918#-1,108238#0,3655503#2,803624#-0,6605178#0,5249324#2,992044#-0,9755798#0,4528593#2,948978#-0,8040606#0,3152781#2,994848#-0,7999552#0,2559739#3,001813#-0,7234161#0,1891884#3,011737#-0,8630219#0,1768816#2,998602#-0,7317539#-0,2489121#2,75835#-0,696263#-0,1815191#2,829296#-0,6866428#-0,6024555#2,654678#-0,6882406#-0,60464#2,658138#-0,7296565#-0,6742329#2,611708#-0,7153743#-0,6748048#2,591066#1  
frame15 #-0,7907909#0,7597377#2,857057#-0,8244807#0,6077333#2,973234# -0,6056489#0,1655544#2,915958#-0,8722254#0,5682186#2,582865#-0,5982376#0,1977172#2,979795#-0,9189936#0,5271903#2,608221#-0,6200409#0,3483718#3,168974#-1,099415#0,3915769#2,734712#-0,6628624#0,5307989#3,009017#-0,9743792#0,4690756#2,943562#-0,8030037#0,3140347#2,99529#-0,7986766#0,2549098#3,002558#-0,7221919#0,1886969#3,014676#-0,8616058#0,1757057#2,998522#-0,7316266#-0,2467095#2,759186#-0,6969848#-0,1812976#2,831522#-0,6875612#-0,5993167#2,65629#-0,6884029#-0,6042875#2,658431#-0,7300147#-0,6734943#2,610487#-0,7156624#-0,6722522#2,592038#1  
frame16 #-0,7859751#0,7641661#2,854837#-0,8234208#0,6037306#2,968421# -0,607735#0,1681054#2,925161#-0,8895127#0,5351398#2,544869#-0,6003238#0,2002682#2,988998#-0,9120468#0,5246008#2,574389#-0,6221246#0,3549043#3,182624#-1,079071#0,4221608#2,756601#-0,6650643#0,532059#3,014267#-0,9736842#0,4810548#2,939896#-0,8022391#0,3133122#2,99504#-0,7978821#0,2544464#3,002664#-0,7217962#0,1884659#3,015622#-0,8606021#0,175798#2,998668#-0,7315484#-0,247303#2,758446#-0,6970614#-0,1808276#2,831532#-0,6824596#-0,6302121#2,651973#-0,6880139#-0,6045511#2,658878#-0,7326034#-0,6759878#2,608693#-0,6657344#-0,6520104#2,579984#1  
frame17 #-0,7811066#0,7592472#2,854259#-0,8220972#0,6017335#2,968433# -0,6020927#0,1742463#2,957642#-0,859781#0,5365123#2,492954#-0,5946815#0,2064092#3,021479#-0,8975878#0,522519#2,510416#-0,6277046#0,3617495#3,191345#-1,064799#0,4355891#2,696872#-0,6663511#0,5338278#3,019902#-0,9681172#0,4841432#2,934953#-0,7998229#0,3102295#2,995747#-0,7953264#0,2514465#3,003684#-0,720757#0,1866127#3,017751#-0,8578876#0,1747692#2,998521#-0,7315823#-0,2476028#2,758198#-0,7066182#-0,1770859#2,818923#-0,6869363#-0,605594#2,654122#-0,6880376#-0,6046407#2,658921#-0,7307594#-0,6743726#2,611293#-0,6628031#-0,6516822#2,581268#1  
