frame1 #-0,8095621#0,9019639#3,499802#-0,7876204#0,7041862#3,521883# -0,5425845#0,20574#3,467631#-0,8902473#0,5848433#3,275604#-0,6003657#0,2194481#3,651178#-0,9015616#0,5638992#3,341321#-0,5550132#0,4101565#3,72406#-0,8941289#0,3446578#3,43898#-0,6235003#0,6048631#3,587144#-0,8808514#0,5638741#3,463092#-0,7682606#0,3554572#3,530419#-0,7617911#0,2859377#3,529841#-0,700034#0,2327685#3,550773#-0,815842#0,2143234#3,507404#-0,4524857#-0,1745774#3,50686#-1,062377#-0,1693212#3,520243#-0,2987459#-0,5174117#3,558507#-1,186105#-0,5637584#3,53457#-0,2392705#-0,5855798#3,526425#-1,067958#-0,5674108#3,533798#0  
frame2 #-0,8090576#0,9036938#3,498887#-0,7870306#0,7045318#3,520976# -0,5421423#0,2058088#3,467374#-0,9024333#0,5668257#3,337881#-0,5416729#0,2329141#3,595642#-0,9026041#0,5604435#3,343538#-0,5571069#0,405823#3,721188#-0,8922331#0,3382567#3,443199#-0,6262015#0,6073353#3,592083#-0,8777987#0,5669416#3,46195#-0,7677292#0,3561009#3,529878#-0,7611205#0,2866822#3,529522#-0,6999565#0,234112#3,550829#-0,813693#0,2167021#3,507235#-0,4523782#-0,1754487#3,505898#-1,069779#-0,2062816#3,520639#-0,2988856#-0,517343#3,558227#-1,18596#-0,5632048#3,530092#-0,2368211#-0,5861562#3,521147#-1,142368#-0,6234102#3,628004#0  
frame3 #-0,8072871#0,9031159#3,501035#-0,7863597#0,7044938#3,52423# -0,5424821#0,2061725#3,47056#-0,9036136#0,6194085#3,359247#-0,5514307#0,2386547#3,578904#-0,8950561#0,5359378#3,34604#-0,5571666#0,4020333#3,721339#-0,892268#0,3343255#3,444426#-0,6263627#0,6043634#3,594225#-0,8764361#0,5676394#3,46179#-0,765165#0,3462636#3,534312#-0,7579635#0,2728423#3,534498#-0,6979921#0,2187923#3,556344#-0,8103873#0,2071798#3,510854#-0,4524176#-0,1756597#3,507076#-1,067592#-0,1877859#3,517101#-0,295423#-0,5184388#3,556398#-1,183895#-0,5633648#3,52922#-0,2367313#-0,5863858#3,52203#-1,255062#-0,6089153#3,525431#0  
frame4 #-0,805283#0,9033819#3,506079#-0,7852504#0,7073137#3,524783# -0,5368658#0,2041257#3,461172#-0,9004675#0,612673#3,343321#-0,5545273#0,2105726#3,529771#-0,8988103#0,5486752#3,365047#-0,5569797#0,4007427#3,717679#-0,8934926#0,3433137#3,448068#-0,6256213#0,6031772#3,593631#-0,8760897#0,5684115#3,461991#-0,7622109#0,3433984#3,536123#-0,754514#0,2686981#3,537282#-0,6940517#0,2143884#3,558694#-0,8063847#0,2024997#3,515436#-0,4499148#-0,178609#3,507422#-1,071912#-0,2075237#3,521035#-0,2967556#-0,5177085#3,555715#-1,183867#-0,5632823#3,529755#-0,2395612#-0,5856969#3,522197#-1,248096#-0,6084839#3,549011#0  
frame5 #-0,8032234#0,9010656#3,504396#-0,7842959#0,7066246#3,524838# -0,5303229#0,2180688#3,474545#-0,9005945#0,6089508#3,349927#-0,5856352#0,1963618#3,509567#-0,8976754#0,5400413#3,34951#-0,5562505#0,3993164#3,714761#-0,893665#0,3464605#3,443176#-0,6238584#0,6048037#3,594895#-0,8743615#0,5689442#3,461047#-0,7563655#0,3475014#3,537708#-0,747134#0,2760645#3,539979#-0,6848974#0,2238359#3,562977#-0,7986113#0,2079359#3,517684#-0,4493311#-0,1808903#3,506246#-1,073076#-0,2102414#3,519517#-0,2965425#-0,5187564#3,555875#-1,183481#-0,5633123#3,529333#-0,2398258#-0,5857065#3,521005#-1,245589#-0,6103674#3,526268#0  
frame6 #-0,7997819#0,90182#3,506246#-0,7842945#0,7067774#3,524769# -0,4845717#0,248242#3,450747#-0,9007595#0,6609185#3,351111#-0,5439975#0,2220894#3,475786#-0,9049426#0,5914654#3,350055#-0,5553015#0,3963535#3,707981#-0,892972#0,3460589#3,446946#-0,6208268#0,6029571#3,59913#-0,8732957#0,5693057#3,460638#-0,7563511#0,3476411#3,537044#-0,7475269#0,2761916#3,539437#-0,6853524#0,2235609#3,562535#-0,7992148#0,2080973#3,516658#-0,4501117#-0,1802747#3,505919#-1,073979#-0,2120977#3,518991#-0,2959421#-0,5185698#3,555436#-1,183157#-0,5635211#3,529317#-0,2441227#-0,5828989#3,515941#-1,241891#-0,6104406#3,54105#0  
frame7 #-0,7989097#0,9021785#3,506351#-0,7830584#0,7058982#3,525774# -0,5339677#0,2017858#3,4713#-0,8931069#0,5925045#3,353319#-0,5755226#0,1626466#3,541352#-0,8968412#0,5240595#3,343592#-0,5550263#0,3963879#3,708023#-0,8933733#0,3391341#3,450662#-0,6192623#0,6032383#3,594269#-0,8722609#0,5731676#3,455707#-0,7567974#0,3504256#3,536523#-0,749246#0,2807844#3,538682#-0,6870983#0,2264488#3,561411#-0,8017797#0,2136569#3,515653#-0,4504776#-0,1806045#3,504603#-1,063533#-0,1767218#3,512943#-0,2947927#-0,5164798#3,553826#-1,18286#-0,5633675#3,529147#-0,2466725#-0,5828267#3,513383#-1,242892#-0,6078067#3,53363#0  
frame8 #-0,7980705#0,895287#3,503421#-0,7800515#0,6992725#3,525214# -0,501416#0,2024359#3,462356#-0,895403#0,5875382#3,343457#-0,5495315#0,2041561#3,511918#-0,9013458#0,5229235#3,367208#-0,5537907#0,3976201#3,707722#-0,8934215#0,3293321#3,456795#-0,6224608#0,5980946#3,583907#-0,8729461#0,5711987#3,454163#-0,7546909#0,3318473#3,534491#-0,7479413#0,2572086#3,536094#-0,6873596#0,2038924#3,556265#-0,8004259#0,1920111#3,515514#-0,4527957#-0,1793564#3,503414#-1,069044#-0,208161#3,513147#-0,2947749#-0,5157022#3,554136#-1,18285#-0,5634457#3,529404#-0,2493103#-0,5813886#3,515548#-1,24309#-0,6059173#3,531218#0  
frame9 #-0,7937335#0,8992296#3,501647#-0,7782682#0,7001441#3,52311# -0,4808246#0,2319906#3,539151#-0,9019823#0,6109737#3,294932#-0,5404019#0,232115#3,573526#-0,9026847#0,5465338#3,323915#-0,5499334#0,3995724#3,711208#-0,8931887#0,3355669#3,456537#-0,61761#0,6017985#3,586557#-0,8707138#0,573183#3,451598#-0,7485319#0,3477464#3,533562#-0,740278#0,2805015#3,536508#-0,6783435#0,2252378#3,5593#-0,7932792#0,210872#3,514913#-0,4510285#-0,1822382#3,498919#-1,06381#-0,1944004#3,515148#-0,2954169#-0,5120136#3,552384#-1,182713#-0,5635505#3,529207#-0,2521318#-0,5808768#3,513649#-1,24143#-0,6063368#3,526325#0  
frame10 #-0,7907964#0,8962739#3,499464#-0,7771131#0,7005234#3,52232# -0,4801902#0,2452352#3,543398#-0,9009123#0,6177653#3,332412#-0,5392681#0,2453585#3,577485#-0,9022341#0,5418781#3,318545#-0,5414386#0,4129418#3,715609#-0,8893181#0,3355501#3,456814#-0,6160641#0,6028324#3,58567#-0,8696724#0,5705932#3,447097#-0,7462814#0,348177#3,533078#-0,7381923#0,2802687#3,536299#-0,6744946#0,2252107#3,558659#-0,791377#0,2106371#3,514986#-0,4513097#-0,1829356#3,495507#-1,061865#-0,1915354#3,514629#-0,294673#-0,5129071#3,551355#-1,182522#-0,5638697#3,527397#-0,2529789#-0,5809342#3,513304#-1,240649#-0,6059409#3,524262#0  
frame11 #-0,7835742#0,8891407#3,492422#-0,7768593#0,69977#3,51568# -0,5287772#0,1796817#3,52722#-0,9031281#0,6316256#3,342115#-0,5293132#0,2348127#3,569598#-0,8927286#0,5692702#3,31908#-0,5309211#0,4002057#3,710068#-0,8790851#0,3594905#3,417165#-0,6156739#0,6029235#3,579276#-0,8675588#0,5689703#3,44786#-0,7452914#0,344843#3,531296#-0,7371883#0,2746373#3,534887#-0,6781211#0,2213823#3,556139#-0,7843467#0,2050662#3,515562#-0,4717745#-0,163266#3,486801#-1,021487#-0,1476804#3,518776#-0,3100364#-0,4751734#3,545939#-1,180825#-0,5590871#3,527505#-0,2733821#-0,5146887#3,481687#-1,236741#-0,6032346#3,52506#0  
