frame1 #-0,8321484#0,8878552#3,443335#-0,8297067#0,6929386#3,482016# -0,6963074#0,2835847#3,455248#-1,014107#0,6429122#3,18559#-0,6308364#0,2517801#3,517175#-0,997942#0,5623503#3,237923#-0,5889269#0,4104274#3,670956#-0,9494469#0,3206647#3,408215#-0,6749539#0,5984461#3,549536#-0,9572659#0,5747955#3,431118#-0,8166212#0,3395846#3,490726#-0,8122525#0,2690234#3,49152#-0,7459297#0,206276#3,514962#-0,8729701#0,1956333#3,46686#-0,5198972#-0,1756608#3,453669#-1,125052#-0,2331659#3,476418#-0,8767941#-0,3764864#3,478479#-1,242148#-0,5675249#3,516372#-0,7642647#-0,4165096#3,476155#-1,331042#-0,6303318#3,52041#0  
frame2 #-0,8358169#0,8897952#3,446065#-0,8298314#0,6942923#3,480341# -0,6061583#0,2214906#3,44618#-0,9996732#0,5416651#3,227195#-0,6019852#0,2640792#3,49497#-0,9953334#0,5242851#3,244035#-0,5874116#0,4128103#3,678454#-0,9447135#0,2752383#3,428697#-0,6722817#0,5981858#3,544171#-0,9571719#0,5754507#3,429494#-0,8164914#0,3448417#3,488126#-0,8120409#0,2753976#3,488496#-0,7449957#0,2119119#3,51081#-0,8732778#0,2023433#3,464857#-0,5190879#-0,1767906#3,452627#-1,124854#-0,2320256#3,474725#-0,3849518#-0,5139529#3,496826#-1,302878#-0,4487823#3,453924#-0,2952055#-0,5829601#3,474557#-1,281504#-0,5518304#3,501216#0  
frame3 #-0,8358639#0,8903045#3,445501#-0,8297579#0,6958796#3,480412# -0,6284342#0,2346127#3,407192#-1,001707#0,5436716#3,229325#-0,6120147#0,2690698#3,460162#-1,003092#0,5468259#3,236188#-0,5725439#0,4655573#3,651967#-0,8892873#0,3525398#3,369626#-0,6724507#0,5982921#3,544038#-0,9568006#0,5748536#3,42814#-0,8170961#0,3457213#3,48784#-0,8126929#0,2761514#3,487975#-0,7462879#0,2133906#3,51013#-0,8738902#0,2029828#3,464118#-0,5192102#-0,1768608#3,452508#-1,124738#-0,2314274#3,474836#-0,3852607#-0,5096183#3,497546#-1,233828#-0,5609146#3,509563#-0,3038175#-0,5806022#3,47195#-1,198901#-0,6067867#3,432125#0  
frame4 #-0,8356772#0,8900895#3,446461#-0,8309048#0,6978254#3,480146# -0,6293636#0,2356984#3,406266#-1,001475#0,5440303#3,226051#-0,6128325#0,2703895#3,459596#-1,00256#0,5423715#3,231467#-0,5719918#0,4649892#3,640121#-0,8880094#0,344054#3,372008#-0,6727635#0,5989137#3,544426#-0,9565885#0,575389#3,427886#-0,8173096#0,3442893#3,488308#-0,8127372#0,2732115#3,488385#-0,7463104#0,2104708#3,511325#-0,8735229#0,1995383#3,463842#-0,5186875#-0,1786837#3,452857#-1,124105#-0,2313987#3,476254#-0,3873265#-0,5030074#3,498024#-1,234715#-0,561645#3,510208#-0,3060057#-0,5822136#3,472205#-1,316716#-0,6282723#3,50443#0  
frame5 #-0,852286#0,8899627#3,437656#-0,8430783#0,6979543#3,463182# -0,7732319#0,3025168#3,289351#-1,054361#0,5709455#3,19888#-0,7195294#0,3378528#3,350593#-1,066253#0,5671516#3,263644#-0,5584217#0,4438609#3,547608#-0,970486#0,3766508#3,396445#-0,6852502#0,6129761#3,51908#-0,9639316#0,573417#3,422014#-0,8153194#0,3387055#3,481902#-0,8083#0,2651678#3,484284#-0,7396369#0,2066102#3,509774#-0,8666399#0,1873792#3,461671#-0,5245941#-0,1742415#3,444793#-1,115829#-0,2199765#3,476411#-0,4733545#-0,4661169#3,452667#-1,237535#-0,5628374#3,511369#-0,3781894#-0,5349957#3,467173#-1,329266#-0,6279914#3,523652#0  
frame6 #-0,857351#0,8871666#3,44025#-0,8488058#0,69174#3,462141# -0,7395794#0,3085438#3,287313#-0,8850656#0,4273962#2,852282#-0,690773#0,3237959#3,328642#-0,7601185#0,3657107#3,267053#-0,5797786#0,4139987#3,473819#-0,9665022#0,3736077#3,41469#-0,6851983#0,6079469#3,513616#-0,9713804#0,5703342#3,426574#-0,8180402#0,3371424#3,480178#-0,8107861#0,2646435#3,48315#-0,7412071#0,2051143#3,507408#-0,869776#0,1869298#3,461281#-0,5326231#-0,171067#3,427164#-1,116261#-0,2214251#3,476717#-0,4745494#-0,4572112#3,450926#-1,237509#-0,5632399#3,511264#-0,3822927#-0,5286219#3,463692#-1,329439#-0,6282322#3,52149#0  
frame7 #-0,8886622#0,8752751#3,444354#-0,8653866#0,6896456#3,467982# -0,8623315#0,4018805#3,165858#-0,8291057#0,3498593#2,931102#-0,7909328#0,4008428#3,217331#-0,8054406#0,4320053#3,219709#-0,6100594#0,4175282#3,349958#-1,057776#0,4564934#3,252837#-0,7076753#0,5809501#3,451323#-1,002354#0,5653549#3,421955#-0,835611#0,3388569#3,478246#-0,830375#0,2706628#3,47999#-0,7620587#0,2156914#3,476898#-0,8893842#0,1958968#3,475658#-0,5417943#-0,1685985#3,418543#-1,122358#-0,2252781#3,478604#-0,4939749#-0,4560977#3,43464#-1,237453#-0,5634838#3,513695#-0,4006549#-0,5211623#3,453515#-1,331839#-0,6276895#3,525853#0  
frame8 #-0,910035#0,8712714#3,447788#-0,8857404#0,6846447#3,469003# -0,8865304#0,5145246#3,164063#-0,8001761#0,3161846#2,983891#-0,8119698#0,4634364#3,162725#-0,8497663#0,3312006#3,022715#-0,6436529#0,4393087#3,269051#-1,02801#0,3612578#3,214919#-0,720184#0,5814882#3,39152#-1,018655#0,5159312#3,347567#-0,83942#0,3384056#3,478683#-0,8320781#0,2702362#3,480537#-0,7631016#0,2137794#3,476494#-0,8903378#0,1949452#3,479844#-0,5483502#-0,1715958#3,4146#-1,130014#-0,2269815#3,482648#-0,4929089#-0,4551244#3,431799#-1,237914#-0,5631728#3,514453#-0,400232#-0,5204219#3,451185#-1,22308#-0,6117759#3,428312#0  
frame9 #-1,033813#0,8784838#3,396081#-1,011237#0,7009738#3,448355# -1,21498#0,7640924#3,258996#-0,9266686#0,2584749#3,136496#-1,156141#0,7607637#3,23066#-0,9776179#0,2754808#3,173794#-0,9024352#0,7523135#3,216573#-1,140524#0,2773682#3,383801#-0,8837279#0,6375778#3,404358#-1,162103#0,4626244#3,438941#-0,9542404#0,3579188#3,445461#-0,9434789#0,2894078#3,443532#-0,8643497#0,2412008#3,438366#-0,9985911#0,1917336#3,442236#-0,6135762#-0,2273763#3,418376#-1,202403#-0,1770239#3,515701#-0,481629#-0,4832522#3,42893#-1,242357#-0,5582479#3,517029#-0,3799234#-0,5376357#3,43099#-1,290969#-0,6235286#3,542415#0  
frame10 #-1,033669#0,9623746#3,336876#-1,041386#0,8196081#3,397258# -1,255432#0,8698463#3,264039#-1,079795#0,2672039#3,241187#-1,197644#0,8665771#3,23621#-1,129833#0,2839057#3,277817#-0,948179#0,9058399#3,218174#-1,281857#0,3720486#3,475336#-0,9138764#0,7562121#3,353262#-1,192251#0,5812587#3,387845#-1,013416#0,4304851#3,439909#-1,008121#0,3523096#3,447544#-0,9345244#0,303322#3,458861#-1,071217#0,2537833#3,447858#-0,6611576#-0,1568899#3,422197#-1,228848#-0,1532191#3,528352#-0,4056036#-0,4860731#3,44696#-1,244743#-0,5472123#3,529229#-0,4102278#-0,5383028#3,361854#-1,286203#-0,6208845#3,537771#0  
frame11 #-1,184961#1,028423#3,334848#-1,193947#0,8770521#3,386537# -1,292261#0,9578602#3,325334#-1,497839#0,09016646#3,514398#-1,233367#0,9545285#3,296972#-1,477654#0,1734507#3,501614#-0,9743492#0,9714207#3,296774#-1,417096#0,4233034#3,476805#-1,009875#0,8059489#3,414287#-1,344813#0,6387026#3,377123#-1,126977#0,4738504#3,457345#-1,112953#0,3927718#3,471111#-1,018667#0,3748919#3,475512#-1,179725#0,246137#3,49084#-0,7988125#-0,1064025#3,367217#-1,292262#-0,1467411#3,540157#-0,5456005#-0,5176994#3,45464#-1,250761#-0,5440339#3,528598#-0,5219378#-0,5906379#3,415802#-1,292196#-0,6182971#3,541105#0  
frame12 #-1,213133#1,109019#3,384896#-1,289105#1,015145#3,473733# -1,173217#1,049009#3,286766#-1,559506#0,3299953#3,505338#-1,114208#1,045671#3,258349#-1,544357#0,4173598#3,508504#-0,9273685#0,9095889#3,348091#-1,409121#0,6312544#3,462156#-1,105033#0,9440416#3,501483#-1,283076#0,8391079#3,396286#-1,156236#0,4266584#3,492855#-1,128078#0,3092809#3,49698#-1,073134#0,2813233#3,513513#-1,172131#0,2445774#3,48692#-0,888958#-0,1789117#3,306476#-1,353309#-0,173576#3,509843#-0,7136596#-0,4988775#3,459155#-1,254526#-0,5610306#3,528601#-0,6680834#-0,5449036#3,381571#-1,287073#-0,6352191#3,557183#0  
frame13 #-1,272142#0,8759856#3,391357#-1,351857#0,7035227#3,495468# -1,02153#0,990394#3,242077#-1,906344#0,1463235#3,582408#-0,9869037#0,9415809#3,26755#-1,856958#0,2440626#3,580068#-0,9326302#0,7446117#3,449508#-1,679711#0,4407547#3,592726#-1,167785#0,6324196#3,523218#-1,494708#0,6147662#3,546586#-1,235286#0,3131458#3,49543#-1,212323#0,2351233#3,493862#-1,115055#0,1782277#3,499928#-1,267328#0,1501457#3,483207#-1,013922#-0,1418258#3,283208#-1,346496#-0,2797627#3,49431#-0,8926591#-0,4993462#3,412948#-1,255815#-0,561446#3,529696#-0,8912123#-0,584236#3,399181#-1,289244#-0,6364428#3,555306#0  
frame14 #-1,298901#0,8373196#3,41652#-1,375408#0,6804771#3,508033# -0,9219855#0,8671098#3,27235#-1,909346#0,4700182#3,464476#-0,8958362#0,8325855#3,294945#-1,848643#0,4829228#3,488105#-0,9344286#0,6873295#3,485572#-1,666535#0,5216367#3,572446#-1,191336#0,609374#3,535784#-1,459636#0,5770434#3,524962#-1,259783#0,2874194#3,496586#-1,237908#0,2085979#3,485976#-1,16001#0,1489694#3,483435#-1,282621#0,143894#3,479646#-1,09882#-0,2232052#3,26514#-1,377233#-0,2691257#3,489652#-1,023237#-0,5605333#3,381679#-1,256477#-0,5650107#3,529748#-1,045312#-0,6238958#3,332892#-1,271818#-0,6421063#3,503231#0  
frame15 #-1,304002#0,83149#3,415393#-1,371607#0,664994#3,487841# -0,8642949#0,7883307#3,276054#-1,809825#0,5297301#3,459543#-0,8634031#0,7567086#3,305501#-1,848334#0,5299003#3,441196#-0,9413519#0,6282194#3,507313#-1,664922#0,5387121#3,531369#-1,187535#0,5938908#3,515592#-1,460754#0,5765926#3,521999#-1,262352#0,2861705#3,494811#-1,241168#0,2081163#3,48474#-1,163071#0,1501853#3,487081#-1,289548#0,1410274#3,473938#-1,133073#-0,2239101#3,259174#-1,388275#-0,2670881#3,485318#-1,077036#-0,5527892#3,337378#-1,262314#-0,5648491#3,522157#-1,104747#-0,6189188#3,300707#-1,277609#-0,6432642#3,512015#0  
frame16 #-1,333415#0,8246245#3,408064#-1,385851#0,661335#3,485809# -0,8159453#0,5132624#3,334739#-1,963578#0,6064203#3,367625#-0,8413337#0,5157896#3,362733#-1,902427#0,6099905#3,391691#-0,9877971#0,5353363#3,541068#-1,718975#0,6207008#3,477303#-1,201779#0,5902318#3,51356#-1,514849#0,589322#3,523057#-1,286872#0,2970884#3,495482#-1,269569#0,223219#3,48718#-1,181527#0,1724988#3,466478#-1,318912#0,1317209#3,505114#-1,213957#-0,2682275#3,233293#-1,460646#-0,2522929#3,461538#-1,207456#-0,6068572#3,170241#-1,225936#-0,5873448#3,456774#-1,241369#-0,6642152#3,125231#-1,220542#-0,6092064#3,350338#0  
frame17 #-1,34829#0,8226746#3,400078#-1,39808#0,6618165#3,484153# -0,8284734#0,3578149#3,329676#-1,77545#0,7275029#3,378781#-0,8801978#0,3504466#3,364529#-1,789547#0,8114997#3,306616#-1,018457#0,4980707#3,553961#-1,742549#0,6659095#3,445993#-1,218322#0,4657995#3,426303#-1,529686#0,5933176#3,519069#-1,358777#0,3012834#3,505534#-1,354916#0,2303861#3,504714#-1,268196#0,1412362#3,477723#-1,430733#0,1666248#3,540295#-1,255436#-0,2683775#3,213131#-1,486206#-0,2441783#3,450927#-1,254316#-0,6169558#3,088789#-1,274048#-0,5852895#3,521729#-1,273705#-0,662955#3,016291#-1,270019#-0,6002283#3,413169#0  
frame18 #-1,36499#0,8138378#3,387264#-1,399553#0,6316997#3,469657# -1,000415#0,204523#3,322472#-1,832772#0,7663071#3,149603#-1,010742#0,2458628#3,369086#-1,804951#0,7536558#3,215115#-1,020347#0,4609676#3,539526#-1,693742#0,6970212#3,433473#-1,218378#0,4587592#3,423624#-1,535129#0,5902206#3,508137#-1,368844#0,2880238#3,497023#-1,36551#0,218011#3,497384#-1,280916#0,1211674#3,477155#-1,441441#0,1537114#3,521437#-1,278488#-0,2783477#3,199555#-1,529017#-0,2258099#3,458603#-1,290274#-0,6153411#3,036811#-1,298766#-0,5625935#3,518511#-1,31259#-0,6646997#2,958078#-1,296496#-0,5820247#3,410364#0  
frame19 #-1,369581#0,81485#3,386811#-1,401072#0,6327637#3,468553# -1,050475#0,1324922#3,276906#-1,734684#0,7496415#3,286031#-1,04715#0,1805221#3,330949#-1,748308#0,7360924#3,232041#-1,059499#0,3514587#3,485864#-1,698548#0,700575#3,431657#-1,216715#0,451515#3,418647#-1,542786#0,590798#3,503892#-1,376261#0,2873979#3,492385#-1,374047#0,2172614#3,492729#-1,291266#0,1171133#3,476418#-1,449975#0,1524142#3,511288#-1,282056#-0,2750413#3,199956#-1,528909#-0,2286746#3,454986#-1,290401#-0,6102059#3,032161#-1,297531#-0,5655218#3,520803#-1,311923#-0,6591209#2,953027#-1,295814#-0,5837131#3,412523#0  
frame20 #-1,376101#0,8114116#3,388369#-1,411853#0,6225163#3,470327# -1,173765#0,1307173#3,180512#-1,693447#0,8366811#3,170218#-1,161867#0,1656211#3,259183#-1,701833#0,7909204#3,211059#-1,062754#0,322825#3,432693#-1,715332#0,6625983#3,370116#-1,21674#0,4495829#3,399477#-1,56973#0,5932608#3,505253#-1,389555#0,2926401#3,484077#-1,389361#0,227693#3,481699#-1,296318#0,1243274#3,463422#-1,47533#0,1558719#3,49848#-1,297076#-0,2746121#3,207316#-1,54697#-0,2428055#3,467703#-1,289777#-0,6108506#3,030784#-1,292828#-0,5677432#3,524673#-1,313338#-0,6590855#2,951524#-1,292146#-0,5853764#3,416009#0  
frame21 #-1,387546#0,8228914#3,403972#-1,412256#0,6266453#3,468869# -1,216944#0,1493161#3,099019#-1,636972#0,8805221#3,095198#-1,20576#0,1537548#3,202605#-1,648118#0,8320668#3,133594#-1,087475#0,2294419#3,350364#-1,691822#0,6582285#3,339405#-1,204858#0,4454491#3,374471#-1,570612#0,5932176#3,505702#-1,386868#0,2978046#3,478686#-1,38538#0,2325622#3,476106#-1,289004#0,1308508#3,448448#-1,469813#0,1555962#3,496477#-1,299043#-0,2739277#3,211535#-1,547845#-0,2485022#3,466635#-1,289616#-0,6277485#3,020691#-1,289565#-0,5723341#3,526022#-1,317581#-0,6760879#2,94257#-1,290264#-0,5893801#3,416914#0  
frame22 #-1,386676#0,8103451#3,401783#-1,400284#0,6183174#3,45611# -1,262713#0,2551858#2,952137#-1,551941#0,8247308#3,072225#-1,278322#0,1809563#3,107219#-1,632584#0,7094339#3,156271#-1,165995#0,2582533#3,260205#-1,68075#0,580404#3,307902#-1,208454#0,4347422#3,358097#-1,567536#0,5501953#3,490148#-1,379698#0,2957433#3,474164#-1,378029#0,2308872#3,473623#-1,287825#0,1252359#3,438159#-1,439554#0,1451074#3,5133#-1,30199#-0,2666144#3,214817#-1,549498#-0,2538234#3,463936#-1,293565#-0,6151127#3,023695#-1,293582#-0,5760525#3,542438#-1,322718#-0,6643059#2,945849#-1,293471#-0,5915551#3,432444#0  
frame23 #-1,382955#0,7955772#3,412315#-1,399457#0,6140023#3,45617# -1,309286#0,2911054#2,933676#-1,509492#0,7723852#3,142624#-1,27036#0,3078372#3,040392#-1,544763#0,7265333#3,116911#-1,179084#0,2744692#3,22487#-1,669288#0,563357#3,297673#-1,211845#0,4375918#3,354237#-1,56921#0,5497765#3,491566#-1,38086#0,2950555#3,473672#-1,379461#0,2305335#3,473889#-1,309667#0,1417371#3,465859#-1,450306#0,1453034#3,491893#-1,30491#-0,267144#3,210889#-1,551043#-0,2642138#3,465092#-1,290802#-0,6156875#3,023115#-1,288481#-0,5830725#3,5437#-1,321248#-0,6651008#2,945332#-1,28926#-0,5971273#3,432982#0  
frame24 #-1,38292#0,79851#3,409638#-1,407763#0,6098552#3,456637# -1,329825#0,3934817#2,88174#-1,478375#0,5693151#3,107911#-1,340911#0,3588233#2,945201#-1,475174#0,5471273#3,167426#-1,274531#0,321159#3,144242#-1,671472#0,4195691#3,302817#-1,22166#0,435953#3,351403#-1,581696#0,5513992#3,471699#-1,387099#0,2979775#3,471066#-1,38518#0,2349692#3,472313#-1,312059#0,1490075#3,465829#-1,45481#0,1495023#3,483157#-1,307139#-0,2662997#3,209922#-1,551225#-0,2653154#3,464185#-1,290471#-0,6155388#3,022642#-1,286789#-0,5858527#3,544688#-1,317353#-0,6651188#2,942932#-1,287838#-0,5997736#3,433268#0  
