frame1 #-0,8285748#0,9058256#3,43592#-0,8113748#0,721106#3,484974# -0,5885249#0,2580618#3,439145#-0,5676262#0,2423767#3,453272#-0,5877656#0,2727908#3,559405#-0,655427#0,2665128#3,43484#-0,5682058#0,4604035#3,655371#-0,9188291#0,3389211#3,3927#-0,6609253#0,6217554#3,547573#-0,9261728#0,59416#3,406689#-0,8032876#0,3700686#3,493757#-0,7961861#0,3003019#3,488319#-0,734121#0,2404506#3,514558#-0,8534824#0,2280327#3,458999#-0,5113624#-0,1661858#3,480507#-1,088763#-0,1889522#3,464594#-0,3992877#-0,501326#3,534522#-1,237428#-0,54506#3,490398#-0,3252763#-0,5723585#3,526885#-1,197731#-0,587029#3,422105#0  
frame2 #-0,8245169#0,8990748#3,438369#-0,8097956#0,7192199#3,484484# -0,6231089#0,1782677#3,400744#-0,5690748#0,2420067#3,45386#-0,6101298#0,2481948#3,459219#-0,6561402#0,2650976#3,43478#-0,5711923#0,4579761#3,647965#-0,9173365#0,3343702#3,39086#-0,6600986#0,6157248#3,553811#-0,9252183#0,5926456#3,40794#-0,8027202#0,3663006#3,493495#-0,7957115#0,2959712#3,488247#-0,734093#0,235563#3,514648#-0,8531204#0,2248508#3,459072#-0,5109549#-0,1669852#3,480868#-1,089613#-0,1904339#3,465231#-0,398998#-0,5017265#3,534874#-1,233323#-0,5536153#3,491873#-0,3266359#-0,572059#3,527068#-1,193198#-0,5948806#3,425292#0  
frame3 #-0,8239088#0,8989972#3,440149#-0,8071887#0,7168953#3,483378# -0,5791133#0,2287461#3,508506#-0,9630808#0,5810232#3,226682#-0,5811163#0,2875822#3,547968#-0,9526217#0,5172145#3,266698#-0,5643698#0,4676072#3,651069#-0,9226948#0,3346366#3,394448#-0,6543943#0,6114786#3,558256#-0,9237292#0,5931963#3,409061#-0,8022323#0,3662841#3,492512#-0,7954085#0,2961313#3,487447#-0,7336908#0,2348647#3,514531#-0,852859#0,2252005#3,457225#-0,510373#-0,1666838#3,47994#-1,101384#-0,2225321#3,466738#-0,4017059#-0,5009543#3,537312#-1,233135#-0,5568456#3,493384#-0,3285356#-0,5688642#3,52778#-1,193157#-0,5977871#3,427583#0  
frame4 #-0,8187408#0,894112#3,441389#-0,8064201#0,7160445#3,484498# -0,5965743#0,2278796#3,513611#-0,9564337#0,5801219#3,20562#-0,6078975#0,2849006#3,553886#-0,9456206#0,543722#3,248372#-0,5667372#0,4678148#3,644604#-0,919273#0,3103965#3,403726#-0,6566805#0,6033162#3,549449#-0,9143796#0,5838717#3,407307#-0,8020319#0,3626768#3,493199#-0,7954966#0,291832#3,48795#-0,7350694#0,2320512#3,51476#-0,8522747#0,2228992#3,457675#-0,5103789#-0,166643#3,480026#-1,095204#-0,2045542#3,466097#-0,4015765#-0,4980509#3,535877#-1,230929#-0,5576234#3,493364#-0,3289541#-0,5662851#3,523385#-1,191031#-0,5986317#3,427387#0  
frame5 #-0,8213236#0,9042846#3,438779#-0,8061159#0,7169328#3,483904# -0,5983774#0,262971#3,453964#-0,9585786#0,5772364#3,211255#-0,5937554#0,2891697#3,549827#-0,9530185#0,5540528#3,245803#-0,5679933#0,4703686#3,648708#-0,9328383#0,3255368#3,407745#-0,6543466#0,6071786#3,551926#-0,915635#0,5873817#3,409175#-0,8012072#0,3648851#3,493403#-0,7946131#0,294653#3,488565#-0,7337648#0,2338283#3,515923#-0,8519592#0,2243673#3,457972#-0,5105727#-0,1671378#3,479722#-1,093957#-0,2013023#3,466274#-0,3676054#-0,535938#3,563771#-1,231679#-0,5590553#3,493877#-0,3081143#-0,5877306#3,519903#-1,191183#-0,6010422#3,426282#0  
frame6 #-0,8202409#0,9046873#3,439163#-0,8059285#0,7163872#3,482472# -0,6181422#0,1836929#3,426833#-0,9633864#0,5815264#3,226897#-0,603796#0,255848#3,47982#-0,9663044#0,5764486#3,275181#-0,5607573#0,4723134#3,652056#-0,9232099#0,331498#3,398548#-0,6491895#0,607184#3,556684#-0,9203038#0,5963221#3,412018#-0,7987782#0,3602736#3,494804#-0,791732#0,2875668#3,491529#-0,7282864#0,2217047#3,518425#-0,850215#0,2190369#3,462656#-0,5106408#-0,1673396#3,479387#-1,099338#-0,2181311#3,4691#-0,3675074#-0,5351469#3,566005#-1,235542#-0,5622923#3,499949#-0,3088434#-0,5899169#3,522206#-1,194543#-0,6057231#3,430061#0  
frame7 #-0,8226717#0,9027112#3,440552#-0,8073343#0,7139261#3,482574# -0,5431076#0,2216398#3,53285#-0,9585695#0,545186#3,161127#-0,5457093#0,28372#3,557564#-0,9613042#0,5503079#3,230138#-0,5535145#0,4699606#3,644945#-0,9255785#0,3314438#3,399857#-0,6519154#0,6094785#3,55148#-0,9282777#0,5870754#3,411557#-0,799328#0,3623299#3,493899#-0,7931563#0,2925924#3,49021#-0,7291867#0,2298379#3,51682#-0,8514079#0,2202947#3,461583#-0,5130483#-0,1546672#3,475526#-1,093302#-0,1985753#3,46633#-0,4193333#-0,482972#3,521061#-1,235297#-0,5618742#3,500388#-0,3470507#-0,5467963#3,563215#-1,196112#-0,605136#3,429908#0  
frame8 #-0,8365071#0,9079306#3,440031#-0,8163701#0,7132319#3,480767# -0,7282404#0,3491795#3,333075#-0,8400747#0,4737388#2,845259#-0,6738833#0,3487502#3,375708#-0,8813125#0,3863215#3,137474#-0,5555115#0,4291305#3,532099#-0,9238539#0,3150702#3,411669#-0,6580306#0,6097823#3,531671#-0,9420245#0,5882654#3,43384#-0,8064114#0,3639351#3,493224#-0,8013598#0,2944524#3,489767#-0,737406#0,229484#3,513827#-0,8614949#0,2248171#3,464528#-0,5135598#-0,1562087#3,473007#-1,090249#-0,1929724#3,466631#-0,4648681#-0,4803439#3,497927#-1,234973#-0,5618786#3,499447#-0,3783456#-0,5422764#3,512312#-1,205652#-0,6067205#3,422983#0  
frame9 #-0,8940267#0,8797015#3,453977#-0,8647199#0,692592#3,487175# -0,9320076#0,4148308#3,236177#-0,7176672#0,3660611#2,990465#-0,8631903#0,3941572#3,176306#-0,7798052#0,3658304#3,020761#-0,6615036#0,4191592#3,362878#-0,9910803#0,3900761#3,174261#-0,7030686#0,5974532#3,462776#-0,9522412#0,528069#3,336014#-0,8251336#0,3650265#3,493978#-0,8153099#0,2982665#3,490164#-0,7684269#0,246357#3,492486#-0,8675956#0,2332061#3,478038#-0,5276147#-0,1628745#3,46866#-1,10493#-0,1919634#3,463264#-0,4873536#-0,4780902#3,46517#-1,234605#-0,5612198#3,49983#-0,3999101#-0,5338197#3,494465#-1,195195#-0,6044821#3,426656#0  
frame10 #-0,9591131#0,9079915#3,430794#-0,9342875#0,7464446#3,435321# -1,016695#0,6743352#3,146972#-0,7401166#0,2326813#3,182244#-0,9594836#0,6448907#3,155546#-0,8309733#0,231813#3,231727#-0,78785#0,556557#3,194534#-1,021039#0,326167#3,315908#-0,7677623#0,6483846#3,39112#-1,069559#0,5033262#3,437684#-0,8753653#0,3505517#3,488025#-0,8666505#0,2749099#3,490163#-0,7984526#0,2189006#3,498882#-0,9174694#0,1889171#3,486181#-0,5745318#-0,1676536#3,469143#-1,158837#-0,2076659#3,46787#-0,4901566#-0,4706415#3,498528#-1,236085#-0,5599052#3,500301#-0,3998816#-0,5318649#3,509721#-1,284717#-0,609398#3,542179#0  
frame11 #-1,069322#1,00311#3,368282#-1,051306#0,8209615#3,437872# -1,365091#0,8466841#3,173528#-0,9742379#0,1166475#3,315999#-1,310098#0,8592202#3,21211#-1,05543#0,1158716#3,360218#-1,057288#0,8056696#3,25282#-1,19717#0,3035485#3,429093#-0,941444#0,7203981#3,406321#-1,236902#0,48876#3,487089#-0,9817186#0,3921661#3,470744#-0,9696951#0,3057559#3,471788#-0,8783321#0,2391226#3,48325#-1,023261#0,1930407#3,466717#-0,6371691#-0,2228334#3,476588#-1,229325#-0,1404276#3,46513#-0,4195543#-0,5233456#3,480201#-1,254137#-0,5631541#3,507236#-0,4363346#-0,5742618#3,398547#-1,270918#-0,6140702#3,425581#0  
frame12 #-1,180751#1,015015#3,318138#-1,164185#0,8798794#3,381385# -1,257363#0,962208#3,261122#-1,006818#0,1640995#3,346254#-1,201504#0,9385126#3,229764#-1,087966#0,1633241#3,390449#-0,9421603#0,9378424#3,218582#-1,295933#0,3028556#3,475496#-0,9462174#0,8033383#3,382483#-1,229566#0,4814913#3,474147#-1,047546#0,4075876#3,445142#-1,025501#0,3119984#3,453218#-0,9345195#0,2386832#3,486718#-1,070153#0,1956058#3,439258#-0,6949323#-0,2198174#3,430411#-1,235746#-0,1998655#3,481776#-0,4968372#-0,5066719#3,487356#-1,246434#-0,5593263#3,509099#-0,509048#-0,5600337#3,406032#-1,258645#-0,6126881#3,427775#0  
frame13 #-1,03352#0,7632293#3,439005#-1,016837#0,6271441#3,503056# -1,103871#0,9792444#3,295344#-1,561202#-0,02006858#3,458671#-1,048875#0,9559146#3,26447#-1,539728#0,1036014#3,497289#-0,8939254#0,7687759#3,371922#-1,421656#0,3358682#3,508718#-0,7988694#0,550603#3,504154#-1,231848#0,4968866#3,457788#-1,056277#0,348586#3,495357#-1,063108#0,2937073#3,486231#-0,9755445#0,2211507#3,499167#-1,176361#0,1704324#3,455049#-0,8405725#-0,187694#3,363802#-1,308295#-0,197871#3,462557#-0,6985462#-0,5220121#3,502991#-1,246618#-0,562533#3,502639#-0,688782#-0,6045652#3,496073#-1,188402#-0,6219254#3,496185#0  
frame14 #-1,058793#0,7121493#3,460977#-1,041926#0,5745597#3,526252# -1,115324#1,034279#3,239395#-1,616309#0,1014888#3,499098#-0,9953946#0,9415514#3,284448#-1,609462#0,159452#3,531609#-0,8608266#0,7416598#3,406025#-1,482097#0,3907163#3,535549#-0,8239583#0,4980186#3,52735#-1,262523#0,4966785#3,459885#-1,079647#0,3387903#3,50362#-1,085629#0,2909517#3,488313#-1,021731#0,2084844#3,477829#-1,198613#0,1742538#3,46305#-0,9081174#-0,1771188#3,346098#-1,32734#-0,2214958#3,451911#-0,7680447#-0,5371664#3,49238#-1,246573#-0,5634255#3,501769#-0,7518411#-0,5833415#3,4065#-1,230369#-0,6096007#3,415889#0 
frame15 #-1,27572#0,8358108#3,399358#-1,375895#0,6512348#3,469522# -0,8534236#0,8991071#3,319229#-1,969159#0,5873556#3,346476#-0,8731585#0,7585591#3,403807#-1,901178#0,5848913#3,382587#-0,9612482#0,5323541#3,527154#-1,66305#0,5793263#3,498178#-1,17707#0,4410891#3,426286#-1,469337#0,5896828#3,490009#-1,304306#0,2933725#3,492853#-1,29338#0,221015#3,487046#-1,212176#0,136856#3,492635#-1,346672#0,1596496#3,482881#-1,165984#-0,2521366#3,253556#-1,392038#-0,2267842#3,405384#-1,133674#-0,5685069#3,25136#-1,273215#-0,5841176#3,421881#-1,126917#-0,6219068#3,188759#-1,285727#-0,6647203#3,409123#0  
frame16 #-1,31642#0,8279496#3,400865#-1,389517#0,6602137#3,475202# -0,8173744#0,2408324#3,578613#-1,839257#0,8178223#3,170802#-0,8632655#0,2879748#3,582933#-1,804237#0,800884#3,236965#-1,000939#0,4294022#3,609254#-1,684013#0,7390584#3,449342#-1,179606#0,4791253#3,442553#-1,510959#0,613388#3,481614#-1,348464#0,3043201#3,500838#-1,342757#0,2321932#3,496392#-1,252211#0,1430089#3,486481#-1,408254#0,1598278#3,508453#-1,230487#-0,2568181#3,215928#-1,31811#-0,23294#3,299127#-1,233366#-0,5928581#3,05134#-1,24562#-0,5882919#3,505176#-1,243093#-0,6422654#2,968138#-1,251064#-0,6704878#3,512088#0  
