frame1 #-0,8997717#0,9047725#3,516136#-0,8764213#0,7075273#3,524322# -0,6342711#0,1591225#3,608043#-1,038078#0,5667584#3,231574#-0,6374972#0,2256369#3,633698#-1,037648#0,5487572#3,291891#-0,6471754#0,4251798#3,723666#-0,9944702#0,3317382#3,454448#-0,7323986#0,6105365#3,586975#-1,01205#0,5874624#3,494629#-0,8539598#0,3622033#3,536374#-0,8496053#0,2922136#3,542187#-0,7824675#0,2333026#3,557459#-0,9086466#0,2197973#3,528786#-0,5561389#-0,1557858#3,50244#-1,114165#-0,1353439#3,52688#-0,4617739#-0,4915448#3,586468#-1,286165#-0,5518739#3,583826#-0,4366385#-0,5315537#3,518675#-1,325208#-0,6079298#3,567491#0  
frame2 #-0,9008499#0,9033267#3,516421#-0,8764864#0,7066581#3,523958# -0,6421847#0,1413038#3,60216#-1,037546#0,5675683#3,229619#-0,6434094#0,2084293#3,626925#-1,034834#0,5698726#3,338125#-0,6470836#0,4098058#3,71419#-0,9945372#0,331347#3,454289#-0,7320554#0,6101424#3,586911#-1,003341#0,5749717#3,47865#-0,8550588#0,3622123#3,534921#-0,8511406#0,2927168#3,540175#-0,7851754#0,2348955#3,55567#-0,9101961#0,2204684#3,524915#-0,5559701#-0,1556661#3,502326#-1,111902#-0,1342434#3,525796#-0,4656443#-0,4825892#3,57714#-1,28652#-0,5543082#3,58464#-0,4370029#-0,5212702#3,51249#-1,324049#-0,6087137#3,566609#0  
frame3 #-0,8999864#0,9074348#3,515544#-0,8758719#0,7076266#3,522404# -0,6428975#0,150277#3,591631#-1,037614#0,5680843#3,2308#-0,6437604#0,2155214#3,619956#-1,040155#0,5506584#3,282579#-0,6463491#0,4112544#3,717823#-0,9925781#0,352381#3,455131#-0,7288619#0,6102062#3,589432#-1,002996#0,5781957#3,478629#-0,8547866#0,366106#3,533496#-0,8508678#0,2979211#3,538806#-0,7847026#0,2384579#3,555315#-0,910044#0,2267256#3,523031#-0,5556703#-0,1560584#3,501726#-1,111884#-0,1339789#3,525238#-0,4630243#-0,4865132#3,579432#-1,285667#-0,5584921#3,583701#-0,434074#-0,5251851#3,514921#-1,337211#-0,6153916#3,548355#0  
frame4 #-0,893942#0,8955202#3,49643#-0,8775795#0,7083277#3,518919# -0,6434396#0,1769388#3,627095#-1,034235#0,5699812#3,220403#-0,6429367#0,2449335#3,645648#-1,03199#0,5559801#3,274388#-0,6414281#0,4489176#3,714269#-0,9771911#0,3304345#3,440695#-0,7359607#0,6147999#3,569518#-1,001016#0,5783175#3,47279#-0,8512777#0,3581543#3,530476#-0,8457457#0,2862344#3,535732#-0,7816007#0,2327852#3,55349#-0,9017613#0,213659#3,519888#-0,5546895#-0,1605958#3,50153#-1,10188#-0,1338979#3,530774#-0,4643862#-0,4865694#3,577894#-1,284675#-0,5592192#3,583431#-0,4381646#-0,5247645#3,513356#-1,330777#-0,6093843#3,561617#0  
frame5 #-0,8936162#0,9039533#3,4929#-0,875617#0,7103587#3,515188# -0,6337121#0,2127159#3,59817#-1,033511#0,5755103#3,227803#-0,630412#0,2788279#3,61549#-1,038471#0,5696988#3,314111#-0,620512#0,4771638#3,680312#-0,9827521#0,3754146#3,409169#-0,7266109#0,6194533#3,569144#-0,9972512#0,5783016#3,462014#-0,8514513#0,3714065#3,525757#-0,8468944#0,3045964#3,530808#-0,7818484#0,2502722#3,548157#-0,9036077#0,231871#3,515067#-0,5577248#-0,155648#3,501031#-1,133889#-0,1906027#3,532795#-0,4637865#-0,4881647#3,579004#-1,278611#-0,5498995#3,578024#-0,4356889#-0,5263271#3,514951#-1,337077#-0,6136808#3,555914#0  
frame6 #-0,8958098#0,9091249#3,490844#-0,8727033#0,7163737#3,510046# -0,6170852#0,2088889#3,625988#-1,034152#0,5774972#3,223299#-0,6157818#0,2756148#3,636648#-1,029963#0,588851#3,266614#-0,6118717#0,4757925#3,681481#-0,9794929#0,3784971#3,411549#-0,7247925#0,6249342#3,562177#-0,9981102#0,5790734#3,459836#-0,8485155#0,3725394#3,5225#-0,8437779#0,3047785#3,527774#-0,7762058#0,2480349#3,544715#-0,9014163#0,2326251#3,511876#-0,5553696#-0,1574215#3,49789#-1,107275#-0,1367923#3,529103#-0,4637287#-0,4881689#3,578972#-1,280164#-0,5604976#3,578901#-0,4369556#-0,5264236#3,514669#-1,335596#-0,6127793#3,554656#0  
frame7 #-0,8956077#0,9124575#3,487986#-0,8727522#0,7202405#3,507558# -0,6175389#0,2083786#3,542641#-1,044539#0,5507872#3,202099#-0,6113546#0,2727209#3,562312#-1,036669#0,5631071#3,265978#-0,592802#0,4657476#3,634162#-0,9519888#0,3422125#3,417526#-0,7230908#0,6272137#3,557543#-1,000175#0,5817177#3,452422#-0,8468103#0,3747662#3,521503#-0,8417886#0,3065071#3,52709#-0,7726939#0,2494862#3,544519#-0,9002889#0,2335392#3,511355#-0,554934#-0,1577956#3,496551#-1,10323#-0,1368893#3,529427#-0,4627854#-0,4896756#3,577044#-1,282188#-0,5623441#3,581823#-0,4353862#-0,5284203#3,512112#-1,349158#-0,6207407#3,556153#0  
frame8 #-0,9189193#0,9355661#3,486815#-0,8781057#0,7266846#3,499811# -0,6119006#0,2130145#3,427177#-1,057087#0,5614707#3,214884#-0,5921571#0,2682392#3,457167#-1,049487#0,5708582#3,279637#-0,5725381#0,4528124#3,551636#-0,976474#0,3518395#3,440666#-0,7232797#0,6320598#3,520353#-1,012241#0,5868927#3,454472#-0,847666#0,3815339#3,517518#-0,8418558#0,312897#3,523887#-0,7697048#0,2559018#3,537313#-0,9013164#0,2372505#3,511966#-0,5591096#-0,1554248#3,495092#-1,103483#-0,1959297#3,535833#-0,4626322#-0,4886701#3,572586#-1,264209#-0,575459#3,558158#-0,4449398#-0,527903#3,505501#-1,313081#-0,6192629#3,54135#0  
frame9 #-1,242305#0,9770612#3,498673#-1,187793#0,8121431#3,49285# -1,037587#0,4694671#3,275598#-1,401319#0,5731504#3,498794#-1,017608#0,5253505#3,305946#-1,369484#0,4893577#3,491081#-0,888827#0,6748889#3,34795#-1,27398#0,2379794#3,480768#-1,044059#0,7603495#3,464765#-1,332467#0,5008101#3,524568#-1,100132#0,4685703#3,501482#-1,0826#0,3998557#3,506344#-0,9920539#0,365903#3,503364#-1,129952#0,2645168#3,509597#-0,8330257#-0,1307535#3,443459#-1,271557#-0,1689623#3,518613#-0,6867217#-0,5370582#3,48025#-1,255923#-0,575856#3,553728#-0,6235389#-0,5848101#3,477854#-1,301779#-0,6271003#3,544409#0  
frame10 #-1,465611#0,7319125#3,366022#-1,443291#0,5516632#3,424448# -1,437545#0,2406574#2,887277#-1,620416#0,3902643#3,153733#-1,417856#0,2957287#2,917184#-1,619212#0,3339191#3,187477#-1,322434#0,3445474#3,09783#-1,77949#0,2160987#3,382048#-1,26985#0,4382279#3,333782#-1,587966#0,2403302#3,456166#-1,396686#0,2555876#3,460718#-1,387365#0,1963724#3,471087#-1,297556#0,1338582#3,475206#-1,450876#0,0918185#3,482906#-1,302071#-0,257138#3,167449#-1,538898#-0,2855695#3,417822#-1,305819#-0,5967213#3,057659#-1,278683#-0,5838023#3,553847#-1,325096#-0,6417868#2,991025#-1,325144#-0,6364979#3,556737#0  
frame11 #-1,460124#0,7409617#3,368127#-1,444985#0,5614679#3,428074# -1,421804#0,2486041#2,910268#-1,593383#0,3771619#3,122906#-1,402049#0,3038613#2,940275#-1,590486#0,3161622#3,147699#-1,310768#0,3451902#3,124948#-1,744594#0,1781316#3,332748#-1,269287#0,4406374#3,336027#-1,589659#0,2501349#3,459792#-1,396886#0,2552523#3,460219#-1,387681#0,1947193#3,469723#-1,299352#0,1306337#3,473388#-1,450296#0,09066324#3,478853#-1,301474#-0,2576334#3,166527#-1,540692#-0,2888385#3,415652#-1,305093#-0,6006411#3,058262#-1,283023#-0,5812711#3,548123#-1,325599#-0,645825#2,990827#-1,292239#-0,6506157#3,56119#0  
