frame1 #-0,8461287#0,9011329#3,466416#-0,8378392#0,7192479#3,48828# -0,636165#0,206295#3,419554#-1,00019#0,575771#3,143142#-0,6249017#0,2766582#3,493627#-1,011834#0,5396563#3,208958#-0,6130385#0,4208554#3,666406#-0,9670213#0,3307343#3,420492#-0,6779418#0,6343944#3,571137#-0,9636509#0,5836151#3,425035#-0,8289712#0,3809557#3,4968#-0,8271976#0,3132973#3,501651#-0,7610612#0,2540784#3,528775#-0,8896303#0,2312277#3,4747#-0,5276756#-0,1684382#3,489984#-1,136629#-0,2161329#3,488193#-0,4021184#-0,5121935#3,55023#-1,255843#-0,5662597#3,541418#-0,3370462#-0,5755453#3,525507#-1,22062#-0,6050663#3,478553#0  
frame2 #-0,844144#0,8997089#3,465308#-0,8374155#0,7183272#3,48919# -0,6365564#0,2005731#3,427537#-1,006997#0,5705343#3,158329#-0,6279858#0,2655099#3,503258#-1,01073#0,5724921#3,253534#-0,6129169#0,4204002#3,667071#-0,971844#0,3296839#3,42619#-0,6814728#0,6323704#3,570606#-0,9607641#0,5862275#3,422612#-0,8297022#0,375671#3,497524#-0,8281116#0,3066233#3,501747#-0,7641397#0,2483867#3,52734#-0,8894152#0,2297525#3,475744#-0,5278724#-0,1685712#3,490478#-1,141037#-0,2142328#3,484426#-0,4021845#-0,512095#3,550597#-1,253923#-0,5659161#3,540542#-0,3363155#-0,5759343#3,524635#-1,217276#-0,6051493#3,477377#0  
frame3 #-0,8419612#0,895468#3,460713#-0,8378045#0,7138283#3,488036# -0,6386489#0,1766305#3,487386#-1,005044#0,5671496#3,152037#-0,6352311#0,2352176#3,526611#-1,005683#0,5677273#3,253411#-0,6249776#0,4109792#3,657382#-0,975112#0,3326546#3,427418#-0,6870431#0,6025686#3,582721#-0,9580809#0,5817699#3,424396#-0,831332#0,3693132#3,497316#-0,8299187#0,3001958#3,501906#-0,7678714#0,2397199#3,528532#-0,889936#0,2270209#3,475781#-0,5283156#-0,1684517#3,489577#-1,151074#-0,2194599#3,483468#-0,4025888#-0,5108244#3,54953#-1,255073#-0,5657258#3,540995#-0,3362705#-0,5766855#3,520145#-1,303206#-0,6195619#3,546391#0  
frame4 #-0,8377726#0,9004976#3,46001#-0,8380273#0,7132266#3,488751# -0,6918904#0,1687809#3,599216#-1,003096#0,5639272#3,14473#-0,6341955#0,2021959#3,614768#-1,008444#0,5524992#3,243699#-0,6393518#0,4036651#3,682264#-0,9806883#0,333793#3,423879#-0,6859773#0,6019231#3,583983#-0,9611351#0,5809042#3,426425#-0,8319724#0,3674013#3,497528#-0,830823#0,2975104#3,502#-0,7679018#0,233953#3,529038#-0,8921317#0,2230642#3,473361#-0,5125867#-0,2350213#3,48081#-1,152363#-0,2130144#3,483998#-0,4030319#-0,5153277#3,542639#-1,256956#-0,5660374#3,538753#-0,3284662#-0,5835819#3,514503#-1,214224#-0,6091631#3,470639#0  
frame5 #-0,8351234#0,903942#3,458817#-0,8385729#0,7131444#3,490202# -0,5780628#0,1711483#3,568258#-0,9988331#0,5599398#3,134684#-0,5989962#0,2307707#3,596403#-1,007106#0,5448978#3,237071#-0,6617966#0,4096378#3,694029#-0,9808174#0,3337637#3,422087#-0,6882359#0,6025541#3,587907#-0,9612287#0,5832831#3,424378#-0,8333809#0,3651845#3,498122#-0,8323162#0,2949694#3,502457#-0,7706535#0,2300523#3,531604#-0,8932087#0,2213069#3,472933#-0,5365143#-0,1689403#3,483331#-1,154286#-0,2155195#3,484297#-0,4082099#-0,5078272#3,541247#-1,257538#-0,5650951#3,537746#-0,3348975#-0,5784727#3,511374#-1,212915#-0,6085868#3,469703#0  
frame6 #-0,8348762#0,9065375#3,457936#-0,8387884#0,711969#3,492088# -0,636238#0,1728526#3,402802#-0,9937347#0,5651553#3,111738#-0,6435244#0,2301521#3,472552#-0,9985653#0,5640297#3,242887#-0,6653836#0,4020507#3,694984#-0,9799486#0,3402024#3,423952#-0,6884679#0,6030964#3,588326#-0,9613755#0,5814728#3,424719#-0,8353122#0,363699#3,498584#-0,8343969#0,2936299#3,502269#-0,7729103#0,2301397#3,530501#-0,8950606#0,2202533#3,473012#-0,5194614#-0,2312408#3,483968#-1,156171#-0,2162113#3,483805#-0,3963843#-0,5137364#3,541742#-1,257402#-0,5654696#3,537386#-0,3248354#-0,5866804#3,506707#-1,211942#-0,6096913#3,468102#0  
frame7 #-0,8375084#0,9058055#3,461253#-0,8396556#0,7117662#3,493814# -0,5954806#0,2180018#3,518579#-0,9909363#0,563592#3,106794#-0,6298966#0,2585037#3,562333#-0,9923206#0,5644639#3,240522#-0,665504#0,4137336#3,707917#-0,9777218#0,3406536#3,421668#-0,6895831#0,6045099#3,589203#-0,9582504#0,5822606#3,422214#-0,8355514#0,3631404#3,499659#-0,8343102#0,2930856#3,502959#-0,7731321#0,2290154#3,531669#-0,8944355#0,2207803#3,473403#-0,535679#-0,1682268#3,48293#-1,156479#-0,216345#3,48395#-0,4058262#-0,5075662#3,538956#-1,25782#-0,5649288#3,538511#-0,3319863#-0,5798609#3,509571#-1,211438#-0,6087511#3,470276#0  
frame8 #-0,8492013#0,906513#3,468624#-0,8415543#0,7102796#3,495676# -0,6186674#0,2510743#3,433183#-0,9736885#0,5558991#3,038166#-0,6561691#0,2317749#3,488961#-0,9889867#0,535804#3,220499#-0,644485#0,4036074#3,687101#-0,9866697#0,3402541#3,434487#-0,6920444#0,6098234#3,584466#-0,9594621#0,5834785#3,421888#-0,836173#0,3626919#3,500897#-0,8343104#0,2928441#3,503436#-0,772536#0,228679#3,531315#-0,8948069#0,2222505#3,474868#-0,535188#-0,1719241#3,483407#-1,156704#-0,216617#3,483861#-0,40657#-0,5064473#3,53984#-1,258008#-0,5656487#3,537535#-0,3324324#-0,5803611#3,512183#-1,324827#-0,624684#3,529274#0  
frame9 #-0,8496034#0,9078826#3,467#-0,8416588#0,7105582#3,495182# -0,5833296#0,2751796#3,498033#-0,9910073#0,5294926#3,138789#-0,6206334#0,2559822#3,553516#-0,9944282#0,5314033#3,208238#-0,6447459#0,4119225#3,700876#-0,9845669#0,3476703#3,432798#-0,6906732#0,6102568#3,584792#-0,9596534#0,5820021#3,42159#-0,8356875#0,3642834#3,502193#-0,833365#0,295148#3,505437#-0,7707458#0,2304302#3,534398#-0,8938359#0,2243824#3,476839#-0,5179628#-0,2312929#3,484256#-1,155571#-0,2164923#3,485285#-0,4057191#-0,510062#3,5409#-1,256742#-0,564411#3,537563#-0,3306906#-0,582267#3,511712#-1,310727#-0,6214978#3,552253#0  
frame10 #-0,8478478#0,9089326#3,4566#-0,8413139#0,7104566#3,49515# -0,6231655#0,1951034#3,518559#-0,9770616#0,5060884#3,122023#-0,628462#0,24943#3,56079#-0,9973256#0,5047219#3,188231#-0,6443514#0,4124099#3,700574#-0,9834846#0,348865#3,43366#-0,6904208#0,61017#3,584501#-0,9592215#0,5807905#3,429033#-0,834561#0,3647618#3,504094#-0,8321996#0,2958068#3,507954#-0,7698789#0,2306699#3,535025#-0,8918507#0,2284966#3,484687#-0,5378129#-0,1736054#3,488898#-1,155168#-0,2161811#3,486763#-0,4074197#-0,5064938#3,540584#-1,257238#-0,5646275#3,538182#-0,3329388#-0,5797631#3,512534#-1,312001#-0,6223876#3,545804#0  
frame11 #-0,8343672#0,8959091#3,445297#-0,8405165#0,7079663#3,498086# -0,6080374#0,2012492#3,537205#-0,9788007#0,5540233#3,074992#-0,6166124#0,2565867#3,577326#-0,9951198#0,5173226#3,225179#-0,6423376#0,4225992#3,710733#-0,9746765#0,3332958#3,447731#-0,6848527#0,6095315#3,591565#-0,9617887#0,5787439#3,43821#-0,8323216#0,3660149#3,510092#-0,8299609#0,297808#3,514817#-0,7658278#0,2318198#3,542143#-0,890874#0,2286915#3,490333#-0,53793#-0,1727706#3,488751#-1,137813#-0,187806#3,498823#-0,4074579#-0,5076469#3,540679#-1,257074#-0,5636963#3,540903#-0,3325931#-0,5790603#3,511486#-1,214372#-0,608045#3,470559#0  
