frame1 #-0,8609445#0,910254#3,499652#-0,8561239#0,7260625#3,516228# -0,652969#0,5803204#3,922791#-1,130693#0,01406904#3,41838#-0,6488171#0,5469946#3,863822#-1,092947#0,09775808#3,419362#-0,6363614#0,4470172#3,699762#-0,9797083#0,3488252#3,435157#-0,7077395#0,6314859#3,584628#-0,9650374#0,5845549#3,448379#-0,8485977#0,3814681#3,524738#-0,8426235#0,3128615#3,521034#-0,7826967#0,2611455#3,540337#-0,8984808#0,2400265#3,499307#-0,5614167#-0,1680413#3,495855#-1,155671#-0,2177295#3,507193#-0,4543105#-0,4948137#3,566905#-1,265059#-0,5665579#3,543924#-0,367891#-0,570157#3,537938#-1,219618#-0,6148515#3,465331#0  
frame2 #-0,8628331#0,9134933#3,4979#-0,8582779#0,7270306#3,516925# -0,6436857#0,3418776#3,932966#-1,046755#0,02918888#3,48518#-0,6424646#0,3739983#3,87446#-1,030859#0,1103823#3,468554#-0,6388012#0,4703602#3,711825#-0,9831702#0,3539625#3,431556#-0,7059065#0,6316331#3,586589#-0,9731322#0,584305#3,453887#-0,8491141#0,3821656#3,525018#-0,8431532#0,3136081#3,52105#-0,7821529#0,2608979#3,539756#-0,9003469#0,2395259#3,499808#-0,5609993#-0,1699351#3,497119#-1,133032#-0,1282413#3,495218#-0,4568834#-0,4971129#3,568918#-1,262543#-0,5570066#3,544427#-0,3689971#-0,5753489#3,548372#-1,218824#-0,6058471#3,46386#0  
frame3 #-0,860968#0,9100401#3,48821#-0,8584689#0,7265388#3,517738# -0,6445904#0,2445537#3,463314#-1,046235#0,02683235#3,486491#-0,6427548#0,2894617#3,516873#-1,030469#0,1086249#3,469492#-0,6367541#0,4362689#3,704829#-0,9831718#0,3540024#3,431365#-0,7052585#0,6315565#3,586909#-0,9773345#0,5960172#3,461219#-0,8490623#0,3823111#3,525315#-0,8432395#0,3138704#3,521076#-0,7817644#0,2604734#3,539386#-0,9011219#0,240624#3,500311#-0,5609405#-0,1698643#3,497272#-1,124324#-0,1274701#3,498368#-0,4571124#-0,4973199#3,568876#-1,264631#-0,5585471#3,54783#-0,3689585#-0,5756233#3,547965#-1,223074#-0,6076143#3,465925#0  
frame4 #-0,8618096#0,9095973#3,488896#-0,8593614#0,7267249#3,5188# -0,6436554#0,2484507#3,476309#-1,044711#0,02631263#3,482565#-0,6270609#0,3127729#3,596878#-1,030511#0,1077729#3,469111#-0,6413693#0,4765303#3,728238#-0,9879128#0,3521538#3,441625#-0,7051764#0,6317939#3,587643#-0,9755992#0,5919328#3,462512#-0,849568#0,3821859#3,525894#-0,8435653#0,3137425#3,521362#-0,7818769#0,2604785#3,539389#-0,9015116#0,2402531#3,500918#-0,5610131#-0,1705514#3,497682#-1,145126#-0,2007518#3,504293#-0,4587397#-0,4977117#3,568378#-1,267327#-0,570108#3,550461#-0,3668135#-0,5781888#3,547479#-1,335541#-0,6279756#3,57025#0  
frame5 #-0,8637781#0,9149811#3,488296#-0,8585216#0,7276417#3,517366# -0,6341412#0,2254333#3,490207#-1,044575#0,02515155#3,482104#-0,624743#0,2800668#3,56676#-1,030543#0,1071386#3,468845#-0,6371341#0,4389329#3,705757#-0,9884465#0,3530996#3,441962#-0,7041046#0,6317405#3,587151#-0,9746726#0,5879453#3,457122#-0,8500698#0,3822934#3,525207#-0,8440911#0,3137152#3,520595#-0,7822285#0,2603178#3,538419#-0,9026588#0,2396253#3,500045#-0,5609214#-0,1706772#3,497968#-1,12833#-0,129136#3,49875#-0,459529#-0,4959829#3,567107#-1,264009#-0,5588012#3,54891#-0,3673301#-0,5780042#3,547234#-1,219364#-0,6099511#3,464035#0  
frame6 #-0,8638825#0,9170231#3,488053#-0,8588203#0,727519#3,517248# -0,6349775#0,2194473#3,532411#-0,9003478#0,1003733#3,392263#-0,6277784#0,2775711#3,569883#-0,9225102#0,163763#3,401552#-0,637082#0,4391396#3,705962#-0,9889976#0,3539319#3,442329#-0,7054114#0,632949#3,593179#-0,9737551#0,5862727#3,454212#-0,8506142#0,3819411#3,52539#-0,8443881#0,3132597#3,520943#-0,782635#0,2599134#3,539253#-0,902801#0,2388041#3,500179#-0,5606304#-0,1709799#3,497903#-1,139105#-0,1670631#3,505031#-0,4607912#-0,49424#3,565596#-1,267567#-0,5699118#3,550828#-0,3693584#-0,5756863#3,553468#-1,221057#-0,6201218#3,468583#0  
frame7 #-0,8647792#0,9158553#3,488425#-0,8593036#0,7286844#3,517658# -0,5989205#0,2650617#3,55371#-0,8725965#0,1120131#3,399997#-0,6313283#0,3018918#3,601446#-0,9016449#0,1722275#3,406268#-0,6408181#0,4845297#3,698848#-0,9887901#0,3528708#3,438022#-0,7053854#0,63295#3,593351#-0,9755847#0,5881842#3,45554#-0,8509142#0,3816363#3,525618#-0,8447937#0,3125828#3,520999#-0,7827214#0,258317#3,538846#-0,9034922#0,2381049#3,500365#-0,560596#-0,1709141#3,497856#-1,155898#-0,2174291#3,501394#-0,4601941#-0,4951066#3,565812#-1,269816#-0,5707495#3,547499#-0,369844#-0,5753356#3,553706#-1,224422#-0,6203161#3,466056#0  
frame8 #-0,8653764#0,9176527#3,488686#-0,858581#0,7290924#3,517257# -0,5794047#0,2772771#3,552135#-0,8684878#0,1152249#3,404553#-0,6332787#0,2941493#3,590001#-0,8985293#0,1748504#3,409522#-0,6372414#0,4665636#3,705887#-0,9886539#0,3537268#3,437364#-0,7068476#0,6336379#3,592071#-0,9767146#0,5873671#3,460262#-0,8505486#0,3820125#3,525499#-0,844565#0,3129617#3,520764#-0,7824557#0,25909#3,538448#-0,9032452#0,2383821#3,500218#-0,5605696#-0,1709257#3,49784#-1,155914#-0,2174378#3,50137#-0,4611868#-0,4877915#3,570555#-1,27027#-0,5707988#3,547852#-0,3743208#-0,5702624#3,558421#-1,226749#-0,6200616#3,466372#0  
frame9 #-0,8656864#0,9177028#3,489103#-0,8582593#0,7302159#3,517169# -0,5810262#0,2793677#3,546238#-0,799746#0,1785693#3,354174#-0,6317937#0,2988905#3,586459#-0,8469624#0,222328#3,371736#-0,6383289#0,4708601#3,701654#-0,9886115#0,3536041#3,437355#-0,7052988#0,6335038#3,591037#-0,9768652#0,5877731#3,459672#-0,8499774#0,3827749#3,525207#-0,8438718#0,3137063#3,520292#-0,7805655#0,2574584#3,537817#-0,9024861#0,2418515#3,499006#-0,5604202#-0,1710621#3,49779#-1,150531#-0,2009045#3,499732#-0,4617153#-0,4878538#3,570306#-1,270885#-0,5707526#3,547707#-0,3749786#-0,5695969#3,55441#-1,227737#-0,6199436#3,466155#0  
frame10 #-0,8663887#0,9188458#3,487848#-0,8581314#0,7305944#3,519863# -0,6519814#0,2279102#3,526077#-0,8094205#0,1846633#3,354856#-0,6411573#0,2899879#3,592541#-0,8550006#0,2290733#3,37423#-0,6370995#0,4638349#3,703375#-0,9917411#0,3623032#3,445273#-0,7048792#0,6341025#3,591026#-0,9757932#0,5873199#3,458111#-0,849789#0,3834073#3,526364#-0,8434619#0,3144413#3,521004#-0,7802819#0,2574613#3,537949#-0,9018949#0,2442086#3,500523#-0,56062#-0,1707616#3,497499#-1,152028#-0,2069346#3,502579#-0,4610427#-0,4884319#3,567993#-1,270741#-0,5705509#3,548263#-0,3749309#-0,5702254#3,552649#-1,227318#-0,6193969#3,467193#0  
frame11 #-0,8660353#0,9183255#3,487702#-0,8578522#0,7310079#3,519719# -0,6032956#0,2700639#3,535424#-0,7482641#0,3106673#3,329508#-0,6198009#0,314776#3,583464#-0,8085164#0,3221623#3,354535#-0,6403841#0,4822103#3,701481#-0,9892731#0,3566473#3,442554#-0,70876#0,6346339#3,582898#-0,9753524#0,5873647#3,45854#-0,8493026#0,3819441#3,526914#-0,8428746#0,3127941#3,521081#-0,7799648#0,253968#3,537611#-0,9011279#0,2444615#3,500883#-0,5607186#-0,1719446#3,496547#-1,153335#-0,2103971#3,502195#-0,4373293#-0,4991146#3,567912#-1,270346#-0,5708185#3,549576#-0,3584744#-0,5823071#3,541063#-1,22932#-0,6189549#3,469078#0  
